time,x,y,z,vx,vy,vz,m,att_x,att_y,att_z,thrust,gimbal_a,gimbal_b,R1,R2
8.099999999999999645e+00,1.052976562334636060e-02,2.500661705886087979e-02,4.997910678735221879e+00,-2.286011815876773032e-02,1.474480274464850561e-02,-1.540182118320717556e-04,9.208758788496395065e-01,-3.463057818162020712e-02,3.378696566127925571e-02,-1.361457002617993094e-02,9.039698039491691262e+00,4.134711918727636965e-02,2.690206611861286137e-02,3.761088358170960877e-02,5.302825526806594775e-02
8.200000000000001066e+00,8.157969535048289686e-03,2.636002308155477661e-02,4.997897111104908419e+00,-2.371796088298070565e-02,1.353406022693896468e-02,-1.356763031312108810e-04,9.199727901709369160e-01,-4.030878980158046632e-02,2.474334375041364886e-02,-1.388470965269808857e-02,9.030886787026283002e+00,3.336171890435192522e-02,3.294592331132213670e-02,4.324626485426555367e-02,4.739552734949362134e-02
8.300000000000000711e+00,5.738753191129488188e-03,2.756183477100955861e-02,4.997947318522628635e+00,-2.419216343918801498e-02,1.201811689454781486e-02,5.020741772008272853e-04,9.190700171858784406e-01,-4.528939123852094434e-02,1.525186077518725369e-02,-1.408009868987923456e-02,9.027729850584435667e+00,2.479387529154869832e-02,3.842451383931221043e-02,4.899385002989489063e-02,4.165058979206561623e-02
8.400000000000000355e+00,3.309964230838699159e-03,2.858487500404564841e-02,4.998081837752443413e+00,-2.428788960290788682e-02,1.023040233036088056e-02,1.345192298148650562e-03,9.181679408882610360e-01,-4.948725337379606543e-02,5.476651734623194656e-03,-1.419985968969974394e-02,9.020762976173523739e+00,1.576427643867775799e-02,4.325072636770165707e-02,5.462113020984578349e-02,3.602429913094867819e-02
8.500000000000000000e+00,9.111599206267882722e-04,2.940503707461667240e-02,4.998287926499228817e+00,-2.398804310211910540e-02,8.201620705710236520e-03,2.060887467853099540e-03,9.172668663019361013e-01,-5.283119818200083390e-02,-4.413508410858524300e-03,-1.424770907121309521e-02,9.010745863249775667e+00,6.455662383763887020e-03,4.733311975674678318e-02,5.989400858871400668e-02,3.075505338487721438e-02
8.599999999999999645e+00,-1.422074788952386228e-03,3.000337839855206357e-02,4.998478466934512809e+00,-2.333234709579174240e-02,5.983413239353912484e-03,1.905404352840619651e-03,9.163674745311285452e-01,-5.526515214784795405e-02,-1.424745032088914343e-02,-1.423146024891962583e-02,8.993917708075404249e+00,-3.023136866098491155e-03,5.061731531735694234e-02,6.458403156537061152e-02,2.606810649600273602e-02
8.700000000000001066e+00,-3.651995796903757287e-03,3.036339034531639752e-02,4.998653731849098669e+00,-2.229921007951370798e-02,3.600119467643322652e-03,1.752649145860733434e-03,9.154689615004696357e-01,-5.674797712089262036e-02,-2.385586700945929728e-02,-1.416220043594818359e-02,8.985130306588768434e+00,-1.243961689414129976e-02,5.301714854864901516e-02,6.848239568505183616e-02,2.217307642705354520e-02
8.800000000000000711e+00,-5.743568307184631141e-03,3.047304795613747092e-02,4.998816243775545232e+00,-2.091572510280874028e-02,1.096576108210730021e-03,1.625119264467732609e-03,9.145713057502995458e-01,-5.725447751517002970e-02,-3.307334991984900441e-02,-1.405340710588931508e-02,8.976557501701268649e+00,-2.167398144119603298e-02,5.450730006527787497e-02,7.141031726260231582e-02,1.924643190593441563e-02
8.900000000000000355e+00,-7.660114507347146051e-03,3.032510558604598755e-02,4.999016462331572264e+00,-1.916546200162514563e-02,-1.479423700914820217e-03,2.002185560273925854e-03,9.136740680522665858e-01,-5.677527711071155003e-02,-4.174182909121038065e-02,-1.391987948243342613e-02,8.972376980329521245e+00,-3.051667443917205347e-02,5.506289377582684885e-02,7.323198391962290610e-02,1.742838372053524126e-02
9.000000000000000000e+00,-9.374977080401549617e-03,2.991661316043605495e-02,4.999210944631682807e+00,-1.714862573054403913e-02,-4.084924256099331172e-03,1.944823001104757599e-03,9.127781069199932817e-01,-5.531855749175391967e-02,-4.971198314364122517e-02,-1.377672182054147029e-02,8.959611322733183059e+00,-3.892711374509331967e-02,5.466495876560292094e-02,7.386290480841181672e-02,1.680107298034594354e-02
9.099999999999999645e+00,-1.086170630937190185e-02,2.924923782612253928e-02,4.999367083004604417e+00,-1.486729228970351535e-02,-6.673753343135172336e-03,1.561383729211723078e-03,9.118833214767053663e-01,-5.290884020964494588e-02,-5.684718406346478403e-02,-1.363820368893062934e-02,8.947854432879443820e+00,-4.665292381771538044e-02,5.332468298418070740e-02,7.327412742525804545e-02,1.739358043648070104e-02
9.200000000000001066e+00,-1.209518619550800124e-02,2.833096664763984363e-02,4.999512195287270977e+00,-1.233479886136098873e-02,-9.182711784826963486e-03,1.451122826661945713e-03,9.109891638110854117e-01,-4.958586246250521606e-02,-6.302501218738676414e-02,-1.351685156315881459e-02,8.941576656199742956e+00,-5.357074962358814724e-02,5.108455609287075594e-02,7.149489060764677162e-02,1.917399636610808700e-02
9.300000000000000711e+00,-1.305902280820925819e-02,2.717157155223360460e-02,4.999616153540332952e+00,-9.638366127012572976e-03,-1.159395095406239896e-02,1.039582530616665456e-03,9.100961572081395223e-01,-4.540598938137967167e-02,-6.813908942092661292e-02,-1.342265907111449622e-02,8.930066029458822996e+00,-5.962992031966857231e-02,4.793535838491397305e-02,6.861683034950462334e-02,2.205587272560690509e-02
9.400000000000000355e+00,-1.373874638566481912e-02,2.578704100960014373e-02,4.999680010493409377e+00,-6.797235774555616256e-03,-1.384530542633462084e-02,6.385695307684500967e-04,9.092040164495573951e-01,-4.043971239760742187e-02,-7.210121102626732004e-02,-1.336247472561638908e-02,8.921407585820892550e+00,-6.465536176373443134e-02,4.397920197253588764e-02,6.478289884673529841e-02,2.589264335923620666e-02
9.500000000000000000e+00,-1.412578419289073524e-02,2.419589169033614998e-02,4.999720160037107064e+00,-3.870378072259164637e-03,-1.591149319263992362e-02,4.014954369775200634e-04,9.083126013839011303e-01,-3.477130328404459680e-02,-7.484227891546146871e-02,-1.333968326450822930e-02,8.914150656562600972e+00,-6.859664883386379364e-02,3.925087229734748606e-02,6.018468851830646726e-02,3.049358068189601811e-02
9.600000000000001421e+00,-1.421572869145803879e-02,2.242128529059409653e-02,4.999680638300636026e+00,-8.994449856730367919e-04,-1.774606399742055182e-02,-3.952173647139365221e-04,9.074225689367673153e-01,-2.849767521766697134e-02,-7.631492007635332087e-02,-1.335407585933779881e-02,8.900324471338006305e+00,-7.136470157837501715e-02,3.385193543341878664e-02,5.504874617579058604e-02,3.563050280124822888e-02
9.700000000000001066e+00,-1.400965007693130704e-02,2.048954105129020473e-02,4.999566682200417667e+00,2.060786145267325727e-03,-1.931744239303892496e-02,-1.139561002181785224e-03,9.065333616291464391e-01,-2.172592289741083482e-02,-7.649231697861691437e-02,-1.340212209660709974e-02,8.892073076208726334e+00,-7.292823503521955741e-02,2.786849446490284599e-02,4.962978429940171493e-02,4.105222743198690821e-02
9.800000000000000711e+00,-1.351278971274868373e-02,1.842849478203509653e-02,4.999415470212839274e+00,4.968603641826239981e-03,-2.061046269255109586e-02,-1.512119875787730884e-03,9.056446892982550345e-01,-1.457202340336793273e-02,-7.536926371793106760e-02,-1.347738201023083657e-02,8.886723308914113773e+00,-7.324596362731923549e-02,2.138831398278273274e-02,4.419030030085417671e-02,4.649462692959729915e-02
9.900000000000000355e+00,-1.273541044078039738e-02,1.626795585607286251e-02,4.999253071286575256e+00,7.773792719682868710e-03,-2.160538925962232626e-02,-1.623989262640995268e-03,9.047566527753241328e-01,-7.158852150605510972e-03,-7.296273561643573657e-02,-1.357115326345504150e-02,8.880365229308811337e+00,-7.231881507279262766e-02,1.452988432658932488e-02,3.898855808701038456e-02,5.169954044197301590e-02
1.000000000000000000e+01,-1.169261142941338538e-02,1.404108268664176762e-02,4.999079801804876766e+00,1.042799011367012696e-02,-2.226873169431095242e-02,-1.732694816989240483e-03,9.038694848412713867e-01,3.864659853532632916e-04,-6.931183986824529519e-02,-1.367329201950881132e-02,8.871679340527968805e+00,-7.016064315251567540e-02,7.431409723835081214e-03,3.426740344820391332e-02,5.642423902233357352e-02
1.010000000000000142e+01,-1.040382930448639602e-02,1.178154720444152953e-02,4.998897192696587943e+00,1.288782124926989535e-02,-2.259535482200237394e-02,-1.826091082889259431e-03,9.029831736610790527e-01,7.934541203366857892e-03,-6.447685356578114479e-02,-1.377313121383507907e-02,8.863111801923507116e+00,-6.680537980304865342e-02,1.899014477875352925e-04,3.024089305818419837e-02,6.045472834488015146e-02
1.020000000000000107e+01,-8.896417082641251695e-03,9.528447739901560812e-03,4.998644651409709816e+00,1.507412221845144326e-02,-2.253099464539969066e-02,-2.525412868777402765e-03,9.020982794102165858e-01,1.535713374452904456e-02,-5.853827415135404166e-02,-1.386041132220978966e-02,8.848942508625034620e+00,-6.234609064205167556e-02,-7.014973581842806442e-03,2.708180381472571549e-02,6.361827899562727540e-02
1.030000000000000071e+01,-7.190159499402072434e-03,7.305907813601410575e-03,4.998451479009298204e+00,1.706257583239179088e-02,-2.222539926300149543e-02,-1.931724004113688454e-03,9.012130865370288069e-01,2.252547900496297550e-02,-5.159522247092351854e-02,-1.392615679630365699e-02,8.851928731877992007e+00,-5.671361023882510316e-02,-1.426270576359946196e-02,2.491885728132912231e-02,6.578824995941885689e-02
1.040000000000000036e+01,-5.318738907352835166e-03,5.152499400860443418e-03,4.998332538344198106e+00,1.871420592049237441e-02,-2.153408412740967157e-02,-1.189406650998208739e-03,9.003286285134830536e-01,2.931824249873383331e-02,-4.376352951788264889e-02,-1.396343232558571075e-02,8.844580235457113915e+00,-5.020767491965004437e-02,-2.112811572191382326e-02,2.382030698998564497e-02,6.689364124990174187e-02
1.050000000000000000e+01,-3.316084458892087916e-03,3.101531643672786765e-03,4.998296337417459156e+00,2.002654448460747250e-02,-2.050967757187656393e-02,-3.620092673916286375e-04,8.994449618303805849e-01,3.562024006345014537e-02,-3.517460954111473193e-02,-1.396794038402739309e-02,8.836666831024510671e+00,-4.281492463897754175e-02,-2.768119726730552260e-02,2.380044002026207237e-02,6.691927749693860061e-02
1.060000000000000142e+01,-1.218289271242141165e-03,1.184197400539402107e-03,4.998348433445815253e+00,2.097795187649946491e-02,-1.917334243133384658e-02,5.209602835586184255e-04,8.985621123641932551e-01,4.132485559291193544e-02,-2.597282048385052278e-02,-1.393839438614589629e-02,8.828494661873135030e+00,-3.467975335954623373e-02,-3.377785225421164189e-02,2.481707281060123102e-02,6.590664321149472538e-02
1.070000000000000107e+01,9.377979351688136775e-04,-5.715104177460082584e-04,4.998416112870041950e+00,2.156087206410954582e-02,-1.755707818285410365e-02,6.767942422678247102e-04,8.976807824673755931e-01,4.633616226292882473e-02,-1.631351652901158467e-02,-1.387667652041134347e-02,8.813298968176528803e+00,-2.592802342878205990e-02,-3.932006768873562430e-02,2.677713495312982264e-02,6.395018365189109044e-02
1.080000000000000071e+01,3.112542687089576900e-03,-2.138327311959286724e-03,4.998544368536482985e+00,2.174744751920763136e-02,-1.566816894213278466e-02,1.282556664407515350e-03,8.967999128152376320e-01,5.056956651575733597e-02,-6.358893830067380293e-03,-1.378767203115652262e-02,8.808696521379699718e+00,-1.673574669532210818e-02,-4.418527215096186567e-02,2.953784897618130789e-02,6.119274283689051658e-02
1.090000000000000036e+01,5.266617914249966878e-03,-3.493379945041344675e-03,4.998741629569460443e+00,2.154075227160389544e-02,-1.355052633082057950e-02,1.972610329772079944e-03,8.959198314405105723e-01,5.395370901000874631e-02,3.723678171613453713e-03,-1.367897626404494457e-02,8.800813747270954224e+00,-7.236950258690275604e-03,-4.831661465551589929e-02,3.291808733311434726e-02,5.781556560443753406e-02
1.100000000000000000e+01,7.366460632603596265e-03,-4.620555870052700173e-03,4.998923699170042312e+00,2.099842718353629734e-02,-1.127175925011355932e-02,1.820696005814318548e-03,8.950413674136170616e-01,5.643162744715825990e-02,1.376365890418429494e-02,-1.356039929934296090e-02,8.784640268935399732e+00,2.464317118184051678e-03,-5.166920752964340724e-02,3.671054512570415262e-02,5.402594829974467078e-02
1.110000000000000142e+01,9.374233119656879068e-03,-5.503736823978686021e-03,4.999087358327938269e+00,2.007772487053282109e-02,-8.831809539259855013e-03,1.636591578963972424e-03,8.941637930128450984e-01,5.796138202523712368e-02,2.359233705282259841e-02,-1.344314469175263149e-02,8.775744007719806561e+00,1.209174144324797091e-02,-5.411297601771661997e-02,4.069121954247794520e-02,5.004814983781982751e-02
1.120000000000000107e+01,1.125499899709380032e-02,-6.131588904455349473e-03,4.999236115822313309e+00,1.880765877436920905e-02,-6.278520804766632782e-03,1.487574943745989097e-03,8.932870471405749413e-01,5.851651264546144093e-02,3.304432853942440573e-02,-1.333905451715085289e-02,8.767458722701906737e+00,2.155027341804437169e-02,-5.565288713274157972e-02,4.463412131612456979e-02,4.610791246701537865e-02
1.130000000000000071e+01,1.297617306217849556e-02,-6.497199675236113928e-03,4.999368053473677520e+00,1.721174065084694199e-02,-3.656107707807647149e-03,1.319376513638072321e-03,8.924111775531023971e-01,5.808671312138305454e-02,4.196058305116201481e-02,-1.325971117007246000e-02,8.758695874725486163e+00,3.066766075915904055e-02,-5.625640765838203772e-02,4.832534608178867125e-02,4.241933192185618623e-02
1.140000000000000036e+01,1.450461116450432915e-02,-6.597575754489297048e-03,4.999516229909299447e+00,1.528438102325833589e-02,-1.003760792531831637e-03,1.481764356216042121e-03,8.915358711891261390e-01,5.667774328462676925e-02,5.019134502415933952e-02,-1.321553537615943394e-02,8.753063639762507009e+00,3.925582023621820155e-02,-5.590797908391158255e-02,5.157308557570303154e-02,3.917255744762195707e-02
1.150000000000000000e+01,1.581518085310791230e-02,-6.434208145064418231e-03,4.999664526646274254e+00,1.310569688603582805e-02,1.633676094248789901e-03,1.482967369751630104e-03,8.906615666081991733e-01,5.431219728503657723e-02,5.759777719136494056e-02,-1.321500676914496436e-02,8.743045809269240465e+00,4.724987960534033499e-02,-5.461718512484279447e-02,5.422434945026189529e-02,3.652226718550807133e-02
1.160000000000000142e+01,1.688737845627773237e-02,-6.013170474880299120e-03,4.999770138781078899e+00,1.072197603169820941e-02,4.210376701841187647e-03,1.056121348046928877e-03,8.897885003839979268e-01,5.102896585308629163e-02,6.405490583644457558e-02,-1.326391653729355399e-02,8.730662242012929397e+00,5.447606532301424442e-02,-5.240740218662476302e-02,5.616790597301103694e-02,3.458140835930176987e-02
1.170000000000000107e+01,1.769916706303209519e-02,-5.346471984021333376e-03,4.999859784258966044e+00,8.117886067543645529e-03,6.666984908589661772e-03,8.964547788704859896e-04,8.889160521014682903e-01,4.688152032078340969e-02,6.945385707282381027e-02,-1.336482862683857978e-02,8.724482825296490773e+00,6.074780196678681438e-02,-4.933283646885204543e-02,5.733944765961634243e-02,3.341257597590809730e-02
1.180000000000000071e+01,1.823789708297036266e-02,-4.447282959802020298e-03,4.999903295587216689e+00,5.387300199382687692e-03,8.991890242193129046e-03,4.351132825094516433e-04,8.880447274380053324e-01,4.193912305973149235e-02,7.370306333352449890e-02,-1.351678823548529626e-02,8.713246634630111842e+00,6.606550851834949722e-02,-4.539580516144592348e-02,5.772670298672915451e-02,3.302630774988043333e-02
1.190000000000000036e+01,1.849373858311937138e-02,-3.334521236011992514e-03,4.999913354153597389e+00,2.558415001490078108e-03,1.112761723790027697e-02,1.005856638052923498e-04,8.871741443968186314e-01,3.628400350497928972e-02,7.672986139052007104e-02,-1.371523816883086708e-02,8.705830411867234275e+00,7.027249103533693420e-02,-4.071286648471741931e-02,5.736659835573097027e-02,3.338911068322718972e-02
1.200000000000000000e+01,1.846205208181966179e-02,-2.029587235621454870e-03,4.999884523713840956e+00,-3.168650129970855545e-04,1.304934000390537731e-02,-2.883043975652185083e-04,8.863044633319914212e-01,3.001101958368749406e-02,7.848206303218208113e-02,-1.395218172160087033e-02,8.696810648271634747e+00,7.331846985956291807e-02,-3.533128379510500766e-02,5.633783765535894938e-02,3.441884828563067378e-02
1.210000000000000142e+01,1.814285758710536614e-02,-5.584041409752236573e-04,4.999788138565500084e+00,-3.191944947142939977e-03,1.471183094646231169e-02,-9.638514834049926282e-04,8.854358893149235632e-01,2.322559421320478587e-02,7.892904696547775600e-02,-1.421661017671843261e-02,8.685740170678027283e+00,7.514575483338749307e-02,-2.936421914732092672e-02,5.475785903047739045e-02,3.599979981843251520e-02
1.220000000000000107e+01,1.754119426810591201e-02,1.051148897412825054e-03,4.999625596480392176e+00,-6.016633189994556076e-03,1.609553038388048668e-02,-1.625420851079214732e-03,8.845681547292462144e-01,1.604190908057570239e-02,7.806149516051097415e-02,-1.449518536890795871e-02,8.677345856773362343e+00,7.572887020254261137e-02,-2.289014062552862522e-02,5.277082247057483105e-02,3.798950774244893441e-02
1.230000000000000071e+01,1.666478463954425282e-02,2.771680348340949725e-03,4.999430333578987806e+00,-8.764096285616602283e-03,1.720531450928124498e-02,-1.952629014047588393e-03,8.837009754111045945e-01,8.581266221089733914e-03,7.589192237668762608e-02,-1.477305732101086636e-02,8.671793181416578733e+00,7.503495266937529329e-02,-1.599726482002003167e-02,5.053836727533725370e-02,4.022464852653712120e-02
1.240000000000000036e+01,1.552896571409366835e-02,4.569466690439991097e-03,4.999210332220045849e+00,-1.135818925450584813e-02,1.797786342099041285e-02,-2.200013589415134117e-03,8.828345763888900688e-01,9.688836794666567942e-04,7.245444129419253976e-02,-1.503482503712235893e-02,8.663990222144812847e+00,7.312218209720752760e-02,-8.871472348624776655e-03,4.822636318946575684e-02,4.253937371216026664e-02
1.250000000000000000e+01,1.414900595858632933e-02,6.415520143602102508e-03,4.999030240392796642e+00,-1.379959755507338508e-02,1.846053453162111585e-02,-1.800918272488161468e-03,8.819684566578368523e-01,-6.666676058114677852e-03,6.780439327540332961e-02,-1.526555243998760879e-02,8.661197310531722593e+00,6.994937078783891593e-02,-1.525384058693883159e-03,4.599621086215587018e-02,4.477227988209928067e-02
1.260000000000000142e+01,1.254711517347056882e-02,8.276148599496791283e-03,4.998862819271786329e+00,-1.601890785115760510e-02,1.860628455894688602e-02,-1.674211210105084474e-03,8.811034273864915001e-01,-1.419752841330875273e-02,6.201805276859650995e-02,-1.545178401117690281e-02,8.650292713453175963e+00,6.563694641125095153e-02,5.815856079427391204e-03,4.399221022786047042e-02,4.677729714294647650e-02
1.270000000000000107e+01,1.075082706599779503e-02,1.011536710103254008e-02,4.998683815528001340e+00,-1.796288107472774481e-02,1.839218501535748451e-02,-1.790037437849533938e-03,8.802394607850042574e-01,-2.149838805118020960e-02,5.519036200069216136e-02,-1.558246429809793075e-02,8.639666014871938415e+00,6.024130006153505940e-02,1.305343229981292472e-02,4.233759595206031817e-02,4.843474771330782969e-02
1.280000000000000071e+01,8.789271615014266487e-03,1.190004666732170230e-02,4.998501118974455260e+00,-1.961555450983528195e-02,1.784679566289161870e-02,-1.826965535465013531e-03,8.793762723557895233e-01,-2.844788179305158746e-02,4.743349634868154752e-02,-1.564970452807164583e-02,8.631884292147869786e+00,5.382120826405219216e-02,2.010940922341898987e-02,4.112033508540968718e-02,4.965508942321394947e-02
1.290000000000000036e+01,6.695881947008885254e-03,1.359699519343359267e-02,4.998311267232016242e+00,-2.093389668005381232e-02,1.696948526111890371e-02,-1.898517424386871955e-03,8.785139611155005079e-01,-3.493119525799745495e-02,3.887491674243492845e-02,-1.564934648219742583e-02,8.623112402889651307e+00,4.651044651573257860e-02,2.683194030629069624e-02,4.039395787640338853e-02,5.038434227172209484e-02
1.300000000000000000e+01,4.501662651931981514e-03,1.517795630595557277e-02,4.998188663351938565e+00,-2.194219295076903567e-02,1.580961112521979059e-02,-1.226038800776292539e-03,8.776518419900207757e-01,-4.084058874560928670e-02,2.965560283899226768e-02,-1.558130999103631530e-02,8.621191254797588854e+00,3.836673588078658853e-02,3.315590579702393237e-02,4.017268192104628960e-02,5.060848370569990401e-02
1.310000000000000142e+01,2.241824121289533438e-03,1.661446529077263701e-02,4.998150971598945169e+00,-2.259838530642447815e-02,1.436508984817065973e-02,-3.769175299324306703e-04,8.767904134915819325e-01,-4.607880004432353405e-02,1.992742954191228932e-02,-1.544966481130733219e-02,8.614284984388936195e+00,2.959588564120190293e-02,3.891295590305800245e-02,4.043254400910931134e-02,5.035147080583873141e-02
1.320000000000000107e+01,-4.526545918462875073e-05,1.787955283017272912e-02,4.998197254873391948e+00,-2.287089580474161929e-02,1.265087539400090548e-02,4.628327444654804085e-04,8.759298384017328853e-01,-5.056001743096798229e-02,9.850416927840166537e-03,-1.526242794700372052e-02,8.605750898490134304e+00,2.033230185505878473e-02,4.402350068939844818e-02,4.111441674572118704e-02,4.967240018567018606e-02
1.330000000000000071e+01,-2.320824238708606244e-03,1.894945321581901002e-02,4.998317997581742667e+00,-2.275558779523977407e-02,1.069900385646280726e-02,1.207427083504984677e-03,8.750701907240310273e-01,-5.421087285260138555e-02,-4.097249680963255258e-04,-1.503113362633375430e-02,8.596476777018626336e+00,1.070817133386403781e-02,4.841369494918627142e-02,4.212725923591824351e-02,4.866056279614501545e-02
1.340000000000000036e+01,-4.548238391434250918e-03,1.980516873415151882e-02,4.998432077509665561e+00,-2.227414152725644067e-02,8.557155183325088066e-03,1.140799279230756639e-03,8.742120960023078702e-01,-5.697190710100390187e-02,-1.068409265481307102e-02,-1.477018353039051199e-02,8.580947217231235769e+00,8.644581941610771049e-04,5.201958847875944730e-02,4.336167037672538499e-02,4.742888350417694826e-02
1.350000000000000000e+01,-6.688500284917750852e-03,2.042961137238824901e-02,4.998606907715312353e+00,-2.140261893483499239e-02,6.244426382367305323e-03,1.748302056469261748e-03,8.733542528831537144e-01,-5.879686820477930675e-02,-2.080423202459891208e-02,-1.449596330009386702e-02,8.578431191541458389e+00,-8.986278227454791434e-03,5.475377421021029173e-02,4.468845676716903803e-02,4.610308035471483851e-02
1.360000000000000142e+01,-8.712997728774481837e-03,2.081250028734360491e-02,4.998718458648411911e+00,-2.024497443856729945e-02,3.828889149553573335e-03,1.115509330994933056e-03,8.724983341189833652e-01,-5.965586986647326839e-02,-3.060313730343944272e-02,-1.422596732330041677e-02,8.559187641703248417e+00,-1.880300323169564747e-02,5.661091970440883248e-02,4.597867102198981148e-02,4.481556398335143077e-02
1.370000000000000107e+01,-1.058310952997113669e-02,2.094447326313114005e-02,4.998864300503512048e+00,-1.870111801196654155e-02,1.319729757875353574e-03,1.458418550997900038e-03,8.716424024041710128e-01,-5.953281124610036029e-02,-3.992051190349443779e-02,-1.397760518213279207e-02,8.559317148123607666e+00,-2.821149215613319439e-02,5.750523073598925311e-02,4.710524297863995236e-02,4.369166932129711634e-02
1.380000000000000071e+01,-1.226865076285998772e-02,2.082217279723983308e-02,4.999037796413699830e+00,-1.685541232888850688e-02,-1.223004658913068830e-03,1.734959101879667140e-03,8.707873676024878717e-01,-5.842811861533779572e-02,-4.860325051498315396e-02,-1.376726910289503836e-02,8.550348016831597064e+00,-3.723702759147785174e-02,5.746660374495678875e-02,4.795799234448715892e-02,4.284159368498892395e-02
1.390000000000000036e+01,-1.374250935136319546e-02,2.044621013109631374e-02,4.999212637934371983e+00,-1.473858588503206696e-02,-3.759626661435205505e-03,1.748415206721176327e-03,8.699334001274179329e-01,-5.635837065687810538e-02,-5.650872648414728694e-02,-1.360926639040797165e-02,8.539674750698958761e+00,-4.567003976332536380e-02,5.647511869251217037e-02,4.845290674204053710e-02,4.234990290835665555e-02
1.400000000000000000e+01,-1.498406657814931736e-02,1.982030909441213906e-02,4.999343413749424592e+00,-1.241557226786121557e-02,-6.259010366841743361e-03,1.307758150523718067e-03,8.690806648241755639e-01,-5.335628228147351604e-02,-6.350667578535240665e-02,-1.351494282258546009e-02,8.527353032423544477e+00,-5.339906077157045849e-02,5.453965271919038876e-02,4.853325199091634845e-02,4.227053197040461785e-02
1.410000000000000142e+01,-1.597032363470247962e-02,1.895500918890813749e-02,4.999465639665666927e+00,-9.862570565531610448e-03,-8.652999055040029586e-03,1.222259162421245786e-03,8.682284565382690777e-01,-4.946872695827255612e-02,-6.948178075700384149e-02,-1.349193160841843236e-02,8.522082859064315841e+00,-6.020721759803141643e-02,5.173236502690976152e-02,4.817943934986009674e-02,4.262532346782706150e-02
1.420000000000000107e+01,-1.668758899048672709e-02,1.786202549675526552e-02,4.999526516674720256e+00,-7.172653557842489404e-03,-1.092983692152870931e-02,6.087700905375444897e-04,8.673775422480187736e-01,-4.475867793483809254e-02,-7.433530623449913222e-02,-1.354365624892826456e-02,8.509142902502796701e+00,-6.609314766027180044e-02,4.804051963451138468e-02,4.740933484203529308e-02,4.339641347313057118e-02
1.430000000000000071e+01,-1.712415975156982365e-02,1.655903598007590211e-02,4.999543880055277612e+00,-4.365707610830955182e-03,-1.302989516679364454e-02,1.736338055758886254e-04,8.665273073696538875e-01,-3.930198733451899240e-02,-7.798624303511458855e-02,-1.366910250505983838e-02,8.502348783648349340e+00,-7.088661772469537214e-02,4.357921562503276613e-02,4.627402452717509218e-02,4.453449468763627517e-02
1.440000000000000036e+01,-1.727386389258819474e-02,1.506506432312628742e-02,4.999539461096463633e+00,-1.497041410183695773e-03,-1.493971656949614167e-02,-4.418958814010219213e-05,8.656777178090461211e-01,-3.318761452363960807e-02,-8.037276910848301092e-02,-1.386283398211735421e-02,8.495895606077217721e+00,-7.454195873904082004e-02,3.837540760872468204e-02,4.485519635996110255e-02,4.595609744625281379e-02
1.450000000000000000e+01,-1.713467784319917808e-02,1.340275579795908480e-02,4.999533175550634034e+00,1.391860493890180028e-03,-1.662308525167202622e-02,-6.285545829891724264e-05,8.648287891642765235e-01,-2.651579977716095674e-02,-8.145364283918610226e-02,-1.411528582025224285e-02,8.489286447695453930e+00,-7.698298704030262507e-02,3.253917389818754974e-02,4.325761734905898132e-02,4.755470467974465959e-02
1.460000000000000142e+01,-1.670959212620158618e-02,1.159859596457842555e-02,4.999492152395517586e+00,4.250857169975911197e-03,-1.804159833380659245e-02,-4.102315511614845582e-04,8.639809777182949624e-01,-1.939644824378346580e-02,-8.120952128956404614e-02,-1.441332349369208246e-02,8.478114459815699888e+00,-7.817563735419275073e-02,2.617256875561091434e-02,4.160971167034580726e-02,4.920548960429886598e-02
1.470000000000000107e+01,-1.600630123737425275e-02,9.681456972768979694e-03,4.999358971658390161e+00,7.032908888273346412e-03,-1.917138991809445164e-02,-1.331807371275336386e-03,8.631344940413251399e-01,-1.194710068638774741e-02,-7.964297901275951830e-02,-1.474107972723655985e-02,8.464836769698386831e+00,-7.809898180981196536e-02,1.936866738765109439e-02,4.004074076932903625e-02,5.077740090318114130e-02
1.480000000000000071e+01,-1.503493681055780365e-02,7.678068322294067868e-03,4.999199246708307953e+00,9.713644268164492793e-03,-2.003388650474911825e-02,-1.597249500821054571e-03,8.622882740590973594e-01,-4.291137961803036076e-03,-7.677682588696144173e-02,-1.508096877875670511e-02,8.462199822277435501e+00,-7.673664216572013974e-02,1.219621571795995695e-02,3.867886428019949585e-02,5.214036510521313783e-02
1.490000000000000036e+01,-1.381181030012041192e-02,5.620474379718955367e-03,4.999031151758380531e+00,1.223126510437391040e-02,-2.057593942575112328e-02,-1.680949499277584712e-03,8.614427277024844232e-01,3.445241303635925359e-03,-7.265549870705934055e-02,-1.541474259422998851e-02,8.455463566129408193e+00,-7.414347355273150086e-02,4.853325400781293049e-03,3.764556819596251436e-02,5.317669177147268250e-02
1.500000000000000000e+01,-1.235708932035353702e-02,3.541517137010446493e-03,4.998853847545401408e+00,1.454720979766875068e-02,-2.078957242708508873e-02,-1.773042129790630998e-03,8.605980182872243756e-01,1.113471956505663815e-02,-6.734430360751075817e-02,-1.572463774221856056e-02,8.447094152600232775e+00,-7.033985267981557321e-02,-2.583209417323880253e-03,3.703825044426006796e-02,5.378511410984010421e-02
