0.107,-0.00056453,-0.00070388,0.08293,-0.019991,-0.025085,1.5018,-0.53015,-0.66674,13.097,0.52448,-0.40973,-0.24836
0.108,-0.00058506,-0.00072965,0.084445,-0.02053,-0.025764,1.5148,-0.53943,-0.67828,13.079,0.52888,-0.41324,-0.2504
0.109,-0.00060614,-0.0007561,0.085973,-0.021079,-0.026454,1.5279,-0.54879,-0.6899,13.062,0.53327,-0.41675,-0.25244
0.11,-0.00062777,-0.00078326,0.087514,-0.021637,-0.027155,1.5409,-0.55821,-0.7016,13.045,0.53765,-0.42025,-0.25447
0.111,-0.00064998,-0.00081113,0.089068,-0.022205,-0.027869,1.554,-0.56771,-0.71338,13.028,0.54202,-0.42375,-0.25649
0.112,-0.00067276,-0.00083972,0.090635,-0.022782,-0.028594,1.567,-0.57728,-0.72523,13.01,0.54638,-0.42724,-0.25851
0.113,-0.00069613,-0.00086905,0.092215,-0.023369,-0.029331,1.58,-0.58692,-0.73717,12.993,0.55073,-0.43073,-0.26052
0.114,-0.0007201,-0.00089913,0.093808,-0.023966,-0.03008,1.593,-0.59663,-0.74918,12.976,0.55506,-0.43421,-0.26252
0.115,-0.00074467,-0.00092997,0.095414,-0.024572,-0.030841,1.6059,-0.60641,-0.76127,12.959,0.55939,-0.43769,-0.26452
0.116,-0.00076986,-0.00096159,0.097032,-0.025189,-0.031615,1.6189,-0.61625,-0.77344,12.941,0.5637,-0.44116,-0.26651
0.117,-0.00079567,-0.00099399,0.098664,-0.025815,-0.032401,1.6318,-0.62617,-0.78568,12.924,0.56801,-0.44462,-0.2685
0.118,-0.00082212,-0.0010272,0.10031,-0.026451,-0.033199,1.6447,-0.63616,-0.798,12.907,0.5723,-0.44808,-0.27047
0.119,-0.00084922,-0.0010612,0.10197,-0.027097,-0.034009,1.6576,-0.64622,-0.8104,12.89,0.57658,-0.45153,-0.27244
0.12,-0.00087697,-0.001096,0.10364,-0.027754,-0.034832,1.6704,-0.65635,-0.82287,12.872,0.58085,-0.45498,-0.27441
0.121,-0.00090539,-0.0011317,0.10532,-0.02842,-0.035667,1.6833,-0.66654,-0.83542,12.855,0.5851,-0.45842,-0.27637
0.122,-0.00093449,-0.0011682,0.10702,-0.029097,-0.036515,1.6961,-0.67681,-0.84804,12.838,0.58935,-0.46186,-0.27832
0.123,-0.00096427,-0.0012056,0.10873,-0.029784,-0.037376,1.709,-0.68714,-0.86073,12.821,0.59358,-0.46529,-0.28026
0.124,-0.00099476,-0.0012438,0.11045,-0.030482,-0.03825,1.7218,-0.69755,-0.8735,12.804,0.59781,-0.46871,-0.2822
0.125,-0.0010259,-0.001283,0.11218,-0.03119,-0.039136,1.7346,-0.70802,-0.88633,12.786,0.60202,-0.47213,-0.28413
0.126,-0.0010579,-0.001323,0.11393,-0.031908,-0.040035,1.7473,-0.71855,-0.89925,12.769,0.60622,-0.47554,-0.28606
0.127,-0.0010905,-0.001364,0.11569,-0.032637,-0.040947,1.7601,-0.72916,-0.91223,12.752,0.6104,-0.47895,-0.28798
0.128,-0.0011239,-0.0014058,0.11746,-0.033377,-0.041873,1.7728,-0.73983,-0.92528,12.735,0.61458,-0.48235,-0.28989
0.129,-0.001158,-0.0014486,0.11925,-0.034128,-0.042811,1.7855,-0.75057,-0.93841,12.718,0.61874,-0.48574,-0.29179
0.13,-0.0011929,-0.0014924,0.12105,-0.034889,-0.043763,1.7982,-0.76138,-0.9516,12.701,0.6229,-0.48913,-0.29369
0.131,-0.0012285,-0.0015371,0.12286,-0.035661,-0.044727,1.8109,-0.77225,-0.96486,12.683,0.62704,-0.49252,-0.29558
0.132,-0.001265,-0.0015828,0.12468,-0.036445,-0.045706,1.8236,-0.7832,-0.97819,12.666,0.63117,-0.4959,-0.29746
0.133,-0.0013022,-0.0016295,0.12652,-0.037239,-0.046697,1.8362,-0.7942,-0.9916,12.649,0.63528,-0.49927,-0.29934
0.134,-0.0013403,-0.0016772,0.12837,-0.038044,-0.047702,1.8489,-0.80528,-1.0051,12.632,0.63939,-0.50263,-0.30121
0.135,-0.0013791,-0.001726,0.13023,-0.03886,-0.048721,1.8615,-0.81642,-1.0186,12.615,0.64348,-0.50599,-0.30307
0.136,-0.0014188,-0.0017757,0.1321,-0.039688,-0.049753,1.8741,-0.82762,-1.0322,12.597,0.64756,-0.50935,-0.30493
0.137,-0.0014593,-0.0018265,0.13399,-0.040527,-0.050799,1.8866,-0.83889,-1.0459,12.58,0.65163,-0.5127,-0.30678
0.138,-0.0015007,-0.0018784,0.13589,-0.041377,-0.051859,1.8992,-0.85023,-1.0596,12.563,0.65569,-0.51604,-0.30862
0.139,-0.001543,-0.0019313,0.1378,-0.042239,-0.052932,1.9118,-0.86163,-1.0734,12.546,0.65973,-0.51937,-0.31045
0.14,-0.0015861,-0.0019853,0.13972,-0.043112,-0.054019,1.9243,-0.87309,-1.0873,12.529,0.66376,-0.5227,-0.31228
0.141,-0.0016301,-0.0020404,0.14166,-0.043997,-0.055121,1.9368,-0.88462,-1.1012,12.512,0.66778,-0.52603,-0.3141
0.142,-0.001675,-0.0020967,0.14361,-0.044893,-0.056236,1.9493,-0.89622,-1.1152,12.494,0.67179,-0.52935,-0.31592
0.143,-0.0017208,-0.002154,0.14557,-0.045801,-0.057365,1.9618,-0.90788,-1.1293,12.477,0.67579,-0.53266,-0.31772
0.144,-0.0017675,-0.0022125,0.14754,-0.04672,-0.058508,1.9742,-0.9196,-1.1434,12.46,0.67977,-0.53597,-0.31952
0.145,-0.0018151,-0.0022722,0.14953,-0.047652,-0.059666,1.9867,-0.93139,-1.1576,12.443,0.68374,-0.53927,-0.32132
0.146,-0.0018637,-0.002333,0.15153,-0.048595,-0.060838,1.9991,-0.94324,-1.1718,12.426,0.6877,-0.54256,-0.3231
0.147,-0.0019133,-0.0023951,0.15354,-0.04955,-0.062024,2.0115,-0.95516,-1.1861,12.408,0.69165,-0.54585,-0.32488
0.148,-0.0019638,-0.0024583,0.15557,-0.050517,-0.063224,2.0239,-0.96713,-1.2005,12.391,0.69558,-0.54913,-0.32665
0.149,-0.0020153,-0.0025227,0.1576,-0.051496,-0.064439,2.0363,-0.97917,-1.2149,12.374,0.6995,-0.5524,-0.32841
0.15,-0.0020678,-0.0025884,0.15965,-0.052488,-0.065669,2.0486,-0.99128,-1.2294,12.357,0.70341,-0.55567,-0.33017
0.151,-0.0021213,-0.0026553,0.16171,-0.053491,-0.066913,2.061,-1.0034,-1.244,12.34,0.70731,-0.55894,-0.33192
0.152,-0.0021758,-0.0027235,0.16379,-0.054507,-0.068171,2.0733,-1.0157,-1.2586,12.323,0.71119,-0.56219,-0.33366
0.153,-0.0022313,-0.0027929,0.16587,-0.055535,-0.069444,2.0856,-1.028,-1.2732,12.305,0.71507,-0.56545,-0.33539
0.154,-0.0022879,-0.0028637,0.16797,-0.056575,-0.070732,2.0979,-1.0403,-1.288,12.288,0.71892,-0.56869,-0.33712
0.155,-0.0023455,-0.0029357,0.17008,-0.057628,-0.072035,2.1102,-1.0527,-1.3027,12.271,0.72277,-0.57193,-0.33884
0.156,-0.0024042,-0.0030091,0.1722,-0.058693,-0.073353,2.1224,-1.0652,-1.3176,12.254,0.7266,-0.57516,-0.34055
