Iteration,x,y,z,vx,vy,vz,theta_x,theta_y,theta_z,omega_x,omega_y,omega_z,thrust,a,b
505,-0.018089,0.180612,0.003808,-0.027302,0.239037,0.008873,0.000182,-0.000046,0.000153,0.000406,-0.000015,0.000288,0.000009,0.000000,0.000000
506,-0.018098,0.180694,0.003830,-0.027241,0.238512,0.008917,0.000185,-0.000046,0.000149,0.000405,-0.000004,0.000286,0.000009,0.000000,0.000000
507,-0.018106,0.180775,0.003852,-0.027179,0.237987,0.008962,0.000179,-0.000044,0.000156,0.000399,-0.000001,0.000290,0.000009,0.000000,0.000000
508,-0.018114,0.180854,0.003874,-0.027113,0.237460,0.009007,0.000185,-0.000048,0.000152,0.000399,-0.000004,0.000295,0.000009,0.000000,0.000000
509,-0.018121,0.180934,0.003897,-0.027047,0.236934,0.009052,0.000185,-0.000053,0.000153,0.000407,-0.000019,0.000289,0.000009,0.000000,0.000000
510,-0.018128,0.181014,0.003919,-0.026979,0.236409,0.009097,0.000184,-0.000055,0.000145,0.000404,-0.000031,0.000277,0.000009,0.000000,0.000000
511,-0.018135,0.181093,0.003942,-0.026912,0.235885,0.009142,0.000188,-0.000056,0.000142,0.000408,-0.000035,0.000257,0.000009,0.000000,0.000000
512,-0.018142,0.181172,0.003964,-0.026845,0.235361,0.009187,0.000175,-0.000056,0.000150,0.000391,-0.000037,0.000263,0.000010,0.000000,0.000000
513,-0.018151,0.181250,0.003987,-0.026782,0.234838,0.009232,0.000184,-0.000059,0.000147,0.000382,-0.000042,0.000270,0.000010,0.000000,0.000000
514,-0.018159,0.181329,0.004009,-0.026721,0.234317,0.009276,0.000186,-0.000063,0.000146,0.000399,-0.000055,0.000262,0.000010,0.000000,0.000000
515,-0.018169,0.181408,0.004032,-0.026660,0.233799,0.009321,0.000185,-0.000059,0.000144,0.000400,-0.000055,0.000256,0.000010,0.000000,0.000000
516,-0.018176,0.181487,0.004055,-0.026599,0.233282,0.009366,0.000186,-0.000061,0.000141,0.000399,-0.000050,0.000246,0.000010,0.000000,0.000000
517,-0.018183,0.181566,0.004077,-0.026534,0.232768,0.009411,0.000183,-0.000059,0.000145,0.000393,-0.000050,0.000248,0.000010,0.000000,0.000000
518,-0.018190,0.181645,0.004100,-0.026467,0.232256,0.009456,0.000179,-0.000053,0.000143,0.000380,-0.000037,0.000250,0.000010,0.000000,0.000000
519,-0.018196,0.181724,0.004123,-0.026400,0.231746,0.009501,0.000179,-0.000056,0.000134,0.000371,-0.000032,0.000231,0.000011,0.000000,0.000000
520,-0.018203,0.181803,0.004147,-0.026334,0.231239,0.009547,0.000180,-0.000054,0.000132,0.000372,-0.000034,0.000212,0.000011,0.000000,0.000000
521,-0.018209,0.181882,0.004170,-0.026267,0.230731,0.009593,0.000183,-0.000051,0.000126,0.000378,-0.000025,0.000197,0.000011,0.000000,0.000000
522,-0.018215,0.181959,0.004193,-0.026198,0.230223,0.009639,0.000180,-0.000049,0.000124,0.000376,-0.000017,0.000183,0.000011,0.000000,0.000000
523,-0.018221,0.182036,0.004217,-0.026130,0.229714,0.009686,0.000182,-0.000054,0.000124,0.000373,-0.000020,0.000180,0.000011,0.000000,0.000000
524,-0.018227,0.182112,0.004241,-0.026063,0.229204,0.009733,0.000182,-0.000058,0.000127,0.000375,-0.000035,0.000185,0.000011,0.000000,0.000000
525,-0.018235,0.182188,0.004265,-0.025998,0.228696,0.009781,0.000178,-0.000060,0.000127,0.000368,-0.000046,0.000188,0.000011,0.000000,0.000000
526,-0.018242,0.182265,0.004289,-0.025935,0.228189,0.009829,0.000181,-0.000063,0.000127,0.000366,-0.000055,0.000187,0.000012,0.000000,0.000000
527,-0.018250,0.182341,0.004314,-0.025873,0.227684,0.009877,0.000183,-0.000060,0.000128,0.000373,-0.000054,0.000190,0.000012,0.000000,0.000000
528,-0.018258,0.182418,0.004338,-0.025814,0.227182,0.009926,0.000179,-0.000063,0.000127,0.000367,-0.000055,0.000189,0.000012,0.000000,0.000000
529,-0.018267,0.182494,0.004363,-0.025756,0.226682,0.009975,0.000178,-0.000073,0.000128,0.000357,-0.000077,0.000189,0.000012,0.000000,0.000000
530,-0.018276,0.182570,0.004388,-0.025700,0.226181,0.010024,0.000178,-0.000082,0.000125,0.000354,-0.000107,0.000184,0.000012,0.000000,0.000000
531,-0.018285,0.182645,0.004412,-0.025644,0.225682,0.010073,0.000182,-0.000074,0.000124,0.000361,-0.000109,0.000177,0.000012,0.000000,0.000000
532,-0.018294,0.182721,0.004437,-0.025589,0.225183,0.010122,0.000178,-0.000075,0.000129,0.000361,-0.000097,0.000184,0.000013,0.000000,0.000000
533,-0.018303,0.182795,0.004462,-0.025532,0.224684,0.010172,0.000177,-0.000078,0.000128,0.000351,-0.000103,0.000190,0.000013,0.000000,0.000000
534,-0.018311,0.182870,0.004487,-0.025476,0.224186,0.010221,0.000176,-0.000078,0.000134,0.000346,-0.000108,0.000198,0.000013,0.000000,0.000000
535,-0.018319,0.182943,0.004512,-0.025418,0.223688,0.010270,0.000175,-0.000082,0.000133,0.000342,-0.000114,0.000205,0.000013,0.000000,0.000000
536,-0.018327,0.183017,0.004537,-0.025359,0.223191,0.010319,0.000169,-0.000079,0.000134,0.000329,-0.000116,0.000204,0.000013,0.000000,0.000000
537,-0.018334,0.183091,0.004562,-0.025299,0.222696,0.010368,0.000167,-0.000067,0.000134,0.000313,-0.000091,0.000204,0.000014,0.000000,0.000000
538,-0.018342,0.183165,0.004587,-0.025239,0.222202,0.010418,0.000166,-0.000070,0.000138,0.000306,-0.000075,0.000211,0.000014,0.000000,0.000000
539,-0.018348,0.183238,0.004612,-0.025178,0.221710,0.010468,0.000168,-0.000076,0.000143,0.000307,-0.000088,0.000226,0.000014,0.000000,0.000000
540,-0.018354,0.183311,0.004638,-0.025115,0.221219,0.010516,0.000164,-0.000067,0.000147,0.000303,-0.000084,0.000239,0.000014,0.000000,0.000000
541,-0.018360,0.183384,0.004663,-0.025052,0.220728,0.010565,0.000163,-0.000063,0.000149,0.000294,-0.000063,0.000249,0.000014,0.000000,0.000000
542,-0.018366,0.183456,0.004688,-0.024988,0.220237,0.010614,0.000166,-0.000062,0.000147,0.000297,-0.000054,0.000249,0.000014,0.000000,0.000000
543,-0.018372,0.183528,0.004713,-0.024924,0.219747,0.010664,0.000165,-0.000058,0.000146,0.000300,-0.000045,0.000243,0.000015,0.000000,0.000000
544,-0.018378,0.183600,0.004739,-0.024861,0.219258,0.010713,0.000161,-0.000062,0.000151,0.000290,-0.000044,0.000248,0.000015,0.000000,0.000000
545,-0.018384,0.183673,0.004765,-0.024797,0.218771,0.010763,0.000167,-0.000064,0.000151,0.000293,-0.000055,0.000256,0.000015,0.000000,0.000000
546,-0.018390,0.183745,0.004790,-0.024734,0.218286,0.010813,0.000175,-0.000066,0.000152,0.000315,-0.000061,0.000256,0.000015,0.000000,0.000000
547,-0.018394,0.183816,0.004816,-0.024667,0.217801,0.010863,0.000170,-0.000063,0.000151,0.000319,-0.000059,0.000254,0.000015,0.000000,0.000000
548,-0.018399,0.183887,0.004842,-0.024602,0.217317,0.010913,0.000172,-0.000059,0.000162,0.000313,-0.000047,0.000271,0.000016,0.000000,0.000000
549,-0.018405,0.183958,0.004868,-0.024538,0.216833,0.010962,0.000172,-0.000057,0.000163,0.000315,-0.000036,0.000292,0.000016,0.000000,0.000000
550,-0.018410,0.184028,0.004894,-0.024473,0.216350,0.011012,0.000173,-0.000056,0.000161,0.000315,-0.000032,0.000289,0.000016,0.000000,0.000000
551,-0.018415,0.184099,0.004920,-0.024408,0.215867,0.011061,0.000173,-0.000048,0.000158,0.000316,-0.000017,0.000278,0.000016,0.000000,0.000000
552,-0.018419,0.184169,0.004946,-0.024342,0.215386,0.011111,0.000177,-0.000042,0.000156,0.000323,0.000007,0.000268,0.000016,0.000000,0.000000
553,-0.018424,0.184239,0.004972,-0.024276,0.214905,0.011161,0.000171,-0.000042,0.000161,0.000318,0.000016,0.000274,0.000017,0.000000,0.000000
554,-0.018428,0.184309,0.004998,-0.024210,0.214427,0.011211,0.000169,-0.000047,0.000160,0.000304,0.000008,0.000279,0.000017,0.000000,0.000000
555,-0.018432,0.184379,0.005025,-0.024143,0.213951,0.011262,0.000169,-0.000046,0.000160,0.000299,0.000003,0.000276,0.000017,0.000000,0.000000
556,-0.018436,0.184449,0.005052,-0.024076,0.213477,0.011313,0.000171,-0.000047,0.000156,0.000300,0.000002,0.000269,0.000017,0.000000,0.000000
557,-0.018440,0.184519,0.005078,-0.024008,0.213003,0.011364,0.000178,-0.000047,0.000163,0.000313,-0.000001,0.000273,0.000018,0.000000,0.000000
558,-0.018444,0.184589,0.005105,-0.023941,0.212531,0.011416,0.000185,-0.000044,0.000160,0.000337,0.000004,0.000278,0.000018,0.000000,0.000000
559,-0.018448,0.184659,0.005132,-0.023874,0.212061,0.011467,0.000185,-0.000044,0.000157,0.000349,0.000009,0.000267,0.000018,0.000000,0.000000
560,-0.018451,0.184729,0.005159,-0.023806,0.211593,0.011518,0.000186,-0.000048,0.000162,0.000349,0.000003,0.000270,0.000018,0.000000,0.000000
561,-0.018454,0.184799,0.005186,-0.023737,0.211126,0.011570,0.000182,-0.000047,0.000163,0.000342,-0.000001,0.000280,0.000019,0.000000,0.000000
562,-0.018457,0.184869,0.005213,-0.023669,0.210661,0.011621,0.000180,-0.000044,0.000163,0.000330,0.000005,0.000280,0.000019,0.000000,0.000000
563,-0.018461,0.184938,0.005240,-0.023602,0.210197,0.011673,0.000180,-0.000049,0.000164,0.000326,0.000001,0.000280,0.000019,0.000000,0.000000
564,-0.018466,0.185008,0.005268,-0.023537,0.209733,0.011724,0.000186,-0.000055,0.000164,0.000335,-0.000017,0.000281,0.000019,0.000000,0.000000
565,-0.018470,0.185076,0.005295,-0.023474,0.209270,0.011777,0.000189,-0.000054,0.000165,0.000349,-0.000024,0.000282,0.000020,0.000000,0.000000
566,-0.018476,0.185146,0.005323,-0.023413,0.208808,0.011829,0.000194,-0.000051,0.000170,0.000361,-0.000018,0.000291,0.000020,0.000000,0.000000
567,-0.018481,0.185215,0.005350,-0.023352,0.208348,0.011882,0.000196,-0.000051,0.000172,0.000371,-0.000013,0.000302,0.000020,0.000000,0.000000
568,-0.018487,0.185283,0.005378,-0.023293,0.207889,0.011934,0.000203,-0.000052,0.000167,0.000386,-0.000015,0.000296,0.000020,0.000000,0.000000
569,-0.018492,0.185352,0.005406,-0.023235,0.207431,0.011987,0.000206,-0.000053,0.000158,0.000402,-0.000019,0.000271,0.000021,0.000000,0.000000
570,-0.018499,0.185421,0.005434,-0.023178,0.206974,0.012040,0.000212,-0.000057,0.000156,0.000415,-0.000027,0.000253,0.000021,0.000000,0.000000
571,-0.018505,0.185489,0.005462,-0.023123,0.206520,0.012094,0.000212,-0.000056,0.000158,0.000423,-0.000031,0.000253,0.000021,0.000000,0.000000
572,-0.018512,0.185558,0.005491,-0.023067,0.206066,0.012148,0.000209,-0.000053,0.000160,0.000417,-0.000024,0.000258,0.000021,0.000000,0.000000
573,-0.018518,0.185625,0.005519,-0.023011,0.205612,0.012201,0.000214,-0.000050,0.000157,0.000420,-0.000014,0.000254,0.000022,0.000000,0.000000
574,-0.018524,0.185693,0.005548,-0.022955,0.205158,0.012255,0.000218,-0.000055,0.000159,0.000432,-0.000017,0.000251,0.000022,0.000000,0.000000
575,-0.018531,0.185759,0.005576,-0.022900,0.204703,0.012309,0.000217,-0.000048,0.000159,0.000435,-0.000013,0.000255,0.000022,0.000000,0.000000
576,-0.018536,0.185825,0.005605,-0.022845,0.204249,0.012363,0.000213,-0.000048,0.000160,0.000426,-0.000003,0.000257,0.000023,0.000000,0.000000
577,-0.018543,0.185892,0.005634,-0.022789,0.203796,0.012418,0.000218,-0.000055,0.000156,0.000427,-0.000015,0.000251,0.000023,0.000000,0.000000
578,-0.018549,0.185959,0.005663,-0.022735,0.203347,0.012474,0.000212,-0.000050,0.000160,0.000423,-0.000018,0.000250,0.000023,0.000000,0.000000
579,-0.018556,0.186026,0.005692,-0.022681,0.202899,0.012529,0.000212,-0.000049,0.000161,0.000412,-0.000009,0.000258,0.000023,0.000000,0.000000
580,-0.018562,0.186093,0.005722,-0.022627,0.202453,0.012584,0.000217,-0.000053,0.000164,0.000419,-0.000013,0.000263,0.000024,0.000000,0.000000
581,-0.018569,0.186160,0.005751,-0.022574,0.202007,0.012640,0.000219,-0.000049,0.000165,0.000428,-0.000013,0.000269,0.000024,0.000000,0.000000
582,-0.018575,0.186226,0.005781,-0.022521,0.201563,0.012696,0.000220,-0.000060,0.000169,0.000433,-0.000025,0.000275,0.000024,0.000000,0.000000
583,-0.018581,0.186291,0.005810,-0.022466,0.201116,0.012752,0.000218,-0.000068,0.000172,0.000430,-0.000056,0.000286,0.000025,0.000000,0.000000
584,-0.018588,0.186356,0.005840,-0.022413,0.200669,0.012807,0.000224,-0.000069,0.000176,0.000436,-0.000071,0.000296,0.000025,0.000000,0.000000
585,-0.018594,0.186420,0.005869,-0.022360,0.200222,0.012863,0.000229,-0.000064,0.000183,0.000453,-0.000063,0.000313,0.000025,0.000000,0.000000
586,-0.018600,0.186484,0.005898,-0.022306,0.199775,0.012917,0.000234,-0.000063,0.000176,0.000467,-0.000054,0.000313,0.000026,0.000000,0.000000
587,-0.018606,0.186548,0.005928,-0.022253,0.199330,0.012971,0.000236,-0.000066,0.000185,0.000477,-0.000057,0.000317,0.000026,0.000000,0.000000
588,-0.018612,0.186613,0.005958,-0.022199,0.198889,0.013026,0.000236,-0.000068,0.000188,0.000480,-0.000064,0.000335,0.000026,0.000000,0.000000
589,-0.018617,0.186677,0.005987,-0.022144,0.198449,0.013081,0.000234,-0.000062,0.000184,0.000475,-0.000057,0.000331,0.000027,0.000000,0.000000
590,-0.018623,0.186742,0.006017,-0.022088,0.198010,0.013137,0.000237,-0.000063,0.000180,0.000475,-0.000049,0.000318,0.000027,0.000000,0.000000
591,-0.018627,0.186806,0.006047,-0.022032,0.197572,0.013192,0.000233,-0.000061,0.000179,0.000471,-0.000048,0.000309,0.000027,0.000000,0.000000
592,-0.018633,0.186870,0.006077,-0.021975,0.197134,0.013247,0.000229,-0.000066,0.000177,0.000457,-0.000053,0.000303,0.000028,0.000000,0.000000
593,-0.018637,0.186934,0.006107,-0.021919,0.196697,0.013303,0.000221,-0.000062,0.000178,0.000434,-0.000054,0.000299,0.000028,0.000000,0.000000
594,-0.018641,0.186997,0.006138,-0.021861,0.196262,0.013359,0.000216,-0.000066,0.000175,0.000410,-0.000054,0.000295,0.000028,0.000000,0.000000
595,-0.018646,0.187060,0.006168,-0.021802,0.195827,0.013415,0.000217,-0.000060,0.000167,0.000401,-0.000051,0.000275,0.000029,0.000000,0.000000
596,-0.018650,0.187123,0.006199,-0.021745,0.195392,0.013473,0.000215,-0.000059,0.000170,0.000399,-0.000040,0.000265,0.000029,0.000000,0.000000
597,-0.018655,0.187186,0.006230,-0.021688,0.194958,0.013530,0.000216,-0.000062,0.000170,0.000397,-0.000042,0.000269,0.000029,0.000000,0.000000
598,-0.018659,0.187248,0.006261,-0.021631,0.194524,0.013588,0.000212,-0.000058,0.000169,0.000390,-0.000040,0.000268,0.000030,0.000000,0.000000
599,-0.018665,0.187310,0.006292,-0.021576,0.194091,0.013645,0.000221,-0.000059,0.000167,0.000396,-0.000035,0.000263,0.000030,0.000000,0.000000
600,-0.018670,0.187372,0.006323,-0.021523,0.193660,0.013703,0.000214,-0.000066,0.000160,0.000398,-0.000047,0.000247,0.000031,0.000000,0.000000
601,-0.018676,0.187435,0.006354,-0.021470,0.193230,0.013760,0.000215,-0.000066,0.000154,0.000388,-0.000059,0.000224,0.000031,0.000000,0.000000
602,-0.018682,0.187497,0.006385,-0.021419,0.192802,0.013817,0.000217,-0.000069,0.000153,0.000392,-0.000064,0.000211,0.000031,0.000000,0.000000
603,-0.018687,0.187559,0.006416,-0.021367,0.192374,0.013875,0.000224,-0.000065,0.000152,0.000404,-0.000063,0.000207,0.000032,0.000000,0.000000
604,-0.018691,0.187622,0.006448,-0.021312,0.191950,0.013932,0.000223,-0.000074,0.000147,0.000413,-0.000070,0.000196,0.000032,0.000000,0.000000
605,-0.018695,0.187685,0.006479,-0.021255,0.191530,0.013989,0.000220,-0.000078,0.000147,0.000406,-0.000092,0.000187,0.000032,0.000000,0.000000
606,-0.018699,0.187748,0.006510,-0.021198,0.191110,0.014047,0.000223,-0.000081,0.000145,0.000405,-0.000104,0.000183,0.000033,0.000000,0.000000
607,-0.018704,0.187811,0.006542,-0.021142,0.190691,0.014104,0.000220,-0.000079,0.000140,0.000404,-0.000104,0.000171,0.000033,0.000000,0.000000
608,-0.018708,0.187874,0.006574,-0.021086,0.190273,0.014162,0.000223,-0.000080,0.000142,0.000402,-0.000102,0.000165,0.000034,0.000000,0.000000
609,-0.018712,0.187936,0.006605,-0.021030,0.189856,0.014220,0.000224,-0.000078,0.000146,0.000407,-0.000101,0.000174,0.000034,0.000000,0.000000
610,-0.018715,0.187999,0.006638,-0.020973,0.189440,0.014279,0.000227,-0.000079,0.000147,0.000413,-0.000100,0.000183,0.000035,0.000000,0.000000
611,-0.018719,0.188061,0.006670,-0.020915,0.189026,0.014338,0.000222,-0.000080,0.000145,0.000409,-0.000102,0.000181,0.000035,0.000000,0.000000
612,-0.018722,0.188122,0.006702,-0.020858,0.188611,0.014397,0.000223,-0.000080,0.000139,0.000400,-0.000103,0.000168,0.000036,0.000000,0.000000
613,-0.018726,0.188184,0.006735,-0.020801,0.188195,0.014458,0.000219,-0.000080,0.000140,0.000392,-0.000103,0.000159,0.000036,0.000000,0.000000
614,-0.018729,0.188244,0.006768,-0.020743,0.187780,0.014518,0.000216,-0.000078,0.000136,0.000380,-0.000099,0.000152,0.000037,0.000000,0.000000
615,-0.018732,0.188305,0.006801,-0.020685,0.187365,0.014579,0.000219,-0.000076,0.000134,0.000379,-0.000092,0.000141,0.000037,0.000000,0.000000
616,-0.018735,0.188365,0.006834,-0.020627,0.186950,0.014639,0.000227,-0.000079,0.000136,0.000396,-0.000094,0.000141,0.000037,0.000000,0.000000
617,-0.018739,0.188425,0.006867,-0.020570,0.186536,0.014700,0.000229,-0.000082,0.000141,0.000412,-0.000104,0.000152,0.000038,0.000000,0.000000
618,-0.018742,0.188486,0.006901,-0.020515,0.186126,0.014762,0.000227,-0.000083,0.000141,0.000411,-0.000109,0.000159,0.000038,0.000000,0.000000
619,-0.018746,0.188546,0.006935,-0.020459,0.185716,0.014825,0.000228,-0.000078,0.000144,0.000408,-0.000103,0.000165,0.000039,0.000000,0.000000
620,-0.018751,0.188606,0.006968,-0.020405,0.185308,0.014887,0.000221,-0.000075,0.000140,0.000396,-0.000090,0.000163,0.000039,0.000000,0.000000
621,-0.018756,0.188667,0.007002,-0.020354,0.184900,0.014950,0.000228,-0.000072,0.000134,0.000394,-0.000079,0.000146,0.000040,0.000000,0.000000
622,-0.018762,0.188726,0.007037,-0.020305,0.184493,0.015013,0.000226,-0.000075,0.000134,0.000401,-0.000077,0.000135,0.000040,0.000000,0.000000
623,-0.018768,0.188785,0.007071,-0.020260,0.184085,0.015076,0.000224,-0.000073,0.000140,0.000394,-0.000079,0.000144,0.000041,0.000000,0.000000
624,-0.018773,0.188844,0.007105,-0.020211,0.183678,0.015140,0.000228,-0.000075,0.000137,0.000395,-0.000080,0.000148,0.000041,0.000000,0.000000
625,-0.018778,0.188903,0.007140,-0.020160,0.183272,0.015203,0.000220,-0.000076,0.000140,0.000387,-0.000085,0.000149,0.000042,0.000000,0.000000
626,-0.018782,0.188962,0.007174,-0.020109,0.182867,0.015267,0.000224,-0.000081,0.000138,0.000379,-0.000095,0.000150,0.000042,0.000000,0.000000
627,-0.018787,0.189021,0.007209,-0.020059,0.182463,0.015331,0.000222,-0.000081,0.000134,0.000382,-0.000102,0.000139,0.000043,0.000000,0.000000
628,-0.018792,0.189079,0.007244,-0.020009,0.182058,0.015395,0.000221,-0.000082,0.000135,0.000376,-0.000102,0.000134,0.000043,0.000000,0.000000
629,-0.018798,0.189137,0.007279,-0.019961,0.181654,0.015459,0.000225,-0.000082,0.000133,0.000379,-0.000104,0.000132,0.000044,0.000000,0.000000
630,-0.018804,0.189194,0.007314,-0.019914,0.181251,0.015524,0.000224,-0.000081,0.000131,0.000383,-0.000102,0.000126,0.000044,0.000000,0.000000
631,-0.018811,0.189253,0.007349,-0.019870,0.180850,0.015588,0.000225,-0.000076,0.000135,0.000382,-0.000091,0.000128,0.000045,0.000000,0.000000
632,-0.018818,0.189311,0.007384,-0.019827,0.180451,0.015652,0.000221,-0.000073,0.000134,0.000375,-0.000077,0.000132,0.000046,0.000000,0.000000
633,-0.018824,0.189369,0.007420,-0.019785,0.180054,0.015717,0.000223,-0.000073,0.000136,0.000370,-0.000073,0.000133,0.000046,0.000000,0.000000
634,-0.018831,0.189427,0.007455,-0.019742,0.179658,0.015781,0.000225,-0.000081,0.000132,0.000377,-0.000087,0.000129,0.000047,0.000000,0.000000
635,-0.018837,0.189486,0.007491,-0.019699,0.179263,0.015846,0.000222,-0.000081,0.000141,0.000373,-0.000099,0.000137,0.000047,0.000000,0.000000
636,-0.018843,0.189543,0.007526,-0.019653,0.178868,0.015911,0.000233,-0.000077,0.000142,0.000385,-0.000093,0.000153,0.000048,0.000000,0.000000
637,-0.018848,0.189600,0.007562,-0.019607,0.178473,0.015976,0.000225,-0.000080,0.000139,0.000390,-0.000090,0.000149,0.000048,0.000000,0.000000
638,-0.018853,0.189657,0.007598,-0.019559,0.178078,0.016042,0.000226,-0.000079,0.000137,0.000376,-0.000093,0.000141,0.000049,0.000000,0.000000
639,-0.018858,0.189714,0.007634,-0.019512,0.177685,0.016107,0.000215,-0.000078,0.000134,0.000358,-0.000091,0.000132,0.000050,0.000000,0.000000
640,-0.018864,0.189771,0.007670,-0.019466,0.177292,0.016172,0.000215,-0.000069,0.000131,0.000338,-0.000074,0.000122,0.000050,0.000000,0.000000
641,-0.018870,0.189827,0.007706,-0.019422,0.176900,0.016238,0.000208,-0.000071,0.000134,0.000326,-0.000061,0.000121,0.000051,0.000000,0.000000
642,-0.018877,0.189883,0.007742,-0.019379,0.176507,0.016304,0.000215,-0.000075,0.000133,0.000325,-0.000071,0.000124,0.000051,0.000000,0.000000
643,-0.018884,0.189939,0.007778,-0.019337,0.176115,0.016369,0.000212,-0.000074,0.000141,0.000331,-0.000077,0.000137,0.000052,0.000000,0.000000
644,-0.018891,0.189994,0.007815,-0.019297,0.175723,0.016434,0.000203,-0.000072,0.000142,0.000311,-0.000070,0.000150,0.000053,0.000000,0.000000
645,-0.018898,0.190049,0.007851,-0.019257,0.175331,0.016500,0.000208,-0.000073,0.000141,0.000302,-0.000068,0.000150,0.000053,0.000000,0.000000
646,-0.018905,0.190104,0.007888,-0.019217,0.174940,0.016566,0.000204,-0.000072,0.000141,0.000302,-0.000067,0.000147,0.000054,0.000000,0.000000
647,-0.018912,0.190158,0.007924,-0.019177,0.174549,0.016631,0.000209,-0.000074,0.000144,0.000304,-0.000069,0.000151,0.000055,0.000000,0.000000
648,-0.018918,0.190212,0.007961,-0.019136,0.174158,0.016697,0.000211,-0.000069,0.000144,0.000314,-0.000064,0.000155,0.000055,0.000000,0.000000
649,-0.018925,0.190267,0.007998,-0.019094,0.173770,0.016762,0.000203,-0.000064,0.000141,0.000303,-0.000048,0.000150,0.000056,0.000000,0.000000
650,-0.018932,0.190321,0.008034,-0.019054,0.173382,0.016827,0.000201,-0.000065,0.000145,0.000285,-0.000041,0.000151,0.000057,0.000000,0.000000
651,-0.018938,0.190374,0.008071,-0.019015,0.172994,0.016893,0.000195,-0.000052,0.000150,0.000271,-0.000022,0.000165,0.000057,0.000000,0.000000
652,-0.018946,0.190428,0.008108,-0.018975,0.172607,0.016959,0.000193,-0.000051,0.000153,0.000257,0.000002,0.000178,0.000058,0.000000,0.000000
653,-0.018952,0.190483,0.008145,-0.018936,0.172223,0.017025,0.000197,-0.000049,0.000156,0.000259,0.000007,0.000188,0.000059,0.000000,0.000000
654,-0.018958,0.190536,0.008183,-0.018895,0.171839,0.017091,0.000197,-0.000050,0.000152,0.000265,0.000008,0.000187,0.000059,0.000000,0.000000
655,-0.018965,0.190589,0.008220,-0.018855,0.171455,0.017158,0.000199,-0.000046,0.000153,0.000266,0.000013,0.000180,0.000060,0.000000,0.000000
656,-0.018972,0.190643,0.008258,-0.018816,0.171072,0.017224,0.000188,-0.000045,0.000151,0.000250,0.000021,0.000178,0.000061,0.000000,0.000000
657,-0.018979,0.190696,0.008295,-0.018777,0.170690,0.017292,0.000188,-0.000048,0.000156,0.000232,0.000019,0.000182,0.000061,0.000000,0.000000
658,-0.018986,0.190749,0.008333,-0.018739,0.170308,0.017359,0.000191,-0.000051,0.000159,0.000237,0.000010,0.000195,0.000062,0.000000,0.000000
659,-0.018993,0.190802,0.008371,-0.018701,0.169928,0.017427,0.000191,-0.000055,0.000158,0.000242,-0.000002,0.000198,0.000063,0.000000,0.000000
660,-0.019000,0.190855,0.008410,-0.018662,0.169550,0.017494,0.000190,-0.000050,0.000158,0.000240,-0.000001,0.000195,0.000064,0.000000,0.000000
661,-0.019007,0.190908,0.008448,-0.018624,0.169172,0.017562,0.000193,-0.000047,0.000157,0.000242,0.000013,0.000193,0.000065,0.000000,0.000000
662,-0.019014,0.190961,0.008486,-0.018587,0.168796,0.017630,0.000195,-0.000043,0.000158,0.000250,0.000025,0.000191,0.000066,0.000000,0.000000
663,-0.019021,0.191014,0.008525,-0.018549,0.168420,0.017698,0.000199,-0.000038,0.000158,0.000258,0.000038,0.000194,0.000066,0.000000,0.000000
664,-0.019028,0.191066,0.008563,-0.018511,0.168045,0.017766,0.000205,-0.000039,0.000156,0.000274,0.000044,0.000190,0.000067,0.000000,0.000000
665,-0.019035,0.191118,0.008602,-0.018472,0.167669,0.017835,0.000205,-0.000043,0.000154,0.000283,0.000037,0.000182,0.000068,0.000000,0.000000
666,-0.019041,0.191170,0.008641,-0.018433,0.167293,0.017904,0.000205,-0.000046,0.000150,0.000283,0.000025,0.000172,0.000069,0.000000,0.000000
667,-0.019048,0.191222,0.008680,-0.018395,0.166920,0.017973,0.000201,-0.000046,0.000152,0.000274,0.000019,0.000168,0.000070,0.000000,0.000000
668,-0.019054,0.191274,0.008719,-0.018357,0.166549,0.018042,0.000198,-0.000045,0.000154,0.000262,0.000021,0.000174,0.000070,0.000000,0.000000
669,-0.019060,0.191326,0.008758,-0.018317,0.166179,0.018111,0.000193,-0.000048,0.000152,0.000248,0.000017,0.000174,0.000071,0.000000,0.000000
670,-0.019067,0.191379,0.008797,-0.018278,0.165810,0.018181,0.000193,-0.000046,0.000152,0.000237,0.000015,0.000170,0.000072,0.000000,0.000000
671,-0.019073,0.191431,0.008837,-0.018238,0.165442,0.018250,0.000194,-0.000054,0.000154,0.000239,0.000007,0.000173,0.000073,0.000000,0.000000
672,-0.019078,0.191483,0.008876,-0.018198,0.165076,0.018319,0.000189,-0.000053,0.000154,0.000233,-0.000005,0.000175,0.000074,0.000000,0.000000
673,-0.019084,0.191535,0.008916,-0.018156,0.164711,0.018389,0.000189,-0.000058,0.000143,0.000223,-0.000012,0.000155,0.000075,0.000000,0.000000
674,-0.019090,0.191587,0.008956,-0.018116,0.164348,0.018460,0.000187,-0.000053,0.000148,0.000219,-0.000012,0.000145,0.000076,0.000000,0.000000
675,-0.019096,0.191640,0.008996,-0.018076,0.163986,0.018530,0.000189,-0.000055,0.000151,0.000218,-0.000007,0.000158,0.000076,0.000000,0.000000
676,-0.019102,0.191693,0.009036,-0.018038,0.163625,0.018600,0.000185,-0.000052,0.000153,0.000215,-0.000006,0.000166,0.000077,0.000000,0.000000
