Iteration,Latency (ms)
2063,0.020999,47621.315301
2064,0.021803,45865.247902
2065,0.021567,46367.134975
2066,0.021066,47469.856641
2067,0.020810,48053.820279
2068,0.022460,44523.597507
2069,0.021447,46626.567818
2070,0.022524,44397.087551
2071,0.021180,47214.353163
2072,0.021166,47245.582538
2073,0.021301,46946.152763
2074,0.021263,47030.052203
2075,0.020860,47938.638543
2076,0.022176,45093.795094
2077,0.020736,48225.308642
2078,0.020540,48685.491723
2079,0.022043,45365.875788
2080,0.020784,48113.933795
2081,0.021201,47167.586435
2082,0.055918,17883.329161
2083,0.025367,39421.295384
2084,0.022326,44790.826839
2085,0.021367,46801.141948
2086,0.031728,31517.902168
2087,0.021556,46390.796066
2088,0.020635,48461.352072
2089,0.020628,48477.797169
2090,0.020733,48232.286693
2091,0.020859,47940.936766
2092,0.020209,49482.903657
2093,0.020252,49377.839226
2094,0.020935,47766.897540
2095,0.022838,43786.671337
2096,0.020718,48267.207259
2097,0.020209,49482.903657
2098,0.020816,48039.969254
2099,0.019651,50887.995522
2100,0.020294,49275.647975
2101,0.021105,47382.136934
2102,0.020104,49741.345006
2103,0.020013,49967.521111
2104,0.021220,47125.353440
2105,0.020653,48419.115867
2106,0.020131,49674.631166
2107,0.019631,50939.840049
2108,0.020052,49870.337123
2109,0.020082,49795.837068
2110,0.021447,46626.567818
2111,0.020052,49870.337123
2112,0.019958,50105.220964
2113,0.020020,49950.049950
2114,0.020081,49798.316817
2115,0.019511,51253.139255
2116,0.019470,51361.068310
2117,0.019807,50487.201494
2118,0.019779,50558.673340
2119,0.019460,51387.461459
2120,0.020731,48236.939849
2121,0.020146,49637.645190
2122,0.020323,49205.333858
2123,0.019651,50887.995522
2124,0.019785,50543.340915
2125,0.019991,50022.510130
2126,0.019942,50145.421723
2127,0.019814,50469.365095
2128,0.020017,49957.536094
2129,0.019735,50671.395997
2130,0.019929,50178.132370
2131,0.022693,44066.452210
2132,0.022624,44200.848656
2133,0.023036,43410.314291
2134,0.031040,32216.494845
2135,0.021936,45587.162655
2136,0.021283,46985.857257
2137,0.021133,47319.358350
2138,0.021375,46783.625731
2139,0.020589,48569.624557
2140,0.025275,39564.787339
2141,0.022423,44597.065513
2142,0.021674,46138.230137
2143,0.021455,46609.182009
2144,0.020899,47849.179387
2145,0.022058,45335.025841
2146,0.021219,47127.574344
2147,0.022056,45339.136743
2148,0.021273,47007.944343
2149,0.021416,46694.060516
2150,0.021907,45647.509928
2151,0.021505,46500.813764
2152,0.022077,45296.009422
2153,0.022420,44603.033006
2154,0.020662,48398.025361
2155,0.020317,49219.865138
2156,0.020763,48162.596927
2157,0.020387,49050.865748
2158,0.021460,46598.322460
2159,0.021625,46242.774566
2160,0.021225,47114.252061
2161,0.028975,34512.510785
2162,0.025310,39510.075069
2163,0.021148,47285.795347
2164,0.021359,46818.671286
2165,0.022131,45185.486422
2166,0.026098,38317.112422
2167,0.022491,44462.229336
2168,0.023133,43228.288592
2169,0.021877,45710.106505
2170,0.021214,47138.682002
2171,0.021378,46777.060530
2172,0.021262,47032.264133
2173,0.022419,44605.022526
2174,0.021770,45934.772623
2175,0.021319,46906.515315
2176,0.022106,45236.587352
2177,0.021399,46731.155661
2178,0.021850,45766.590389
2179,0.020937,47762.334623
2180,0.020879,47895.014129
2181,0.022130,45187.528242
2182,0.021828,45812.717610
2183,0.021352,46834.020232
2184,0.020350,49140.049140
2185,0.021352,46834.020232
2186,0.020882,47888.133321
2187,0.021959,45539.414363
2188,0.020595,48555.474630
2189,0.022586,44275.214735
2190,0.022267,44909.507343
2191,0.022106,45236.587352
2192,0.021474,46567.942628
2193,0.021674,46138.230137
2194,0.021641,46208.585555
2195,0.021466,46585.297680
2196,0.021807,45856.834961
2197,0.020877,47899.602433
2198,0.021300,46948.356808
2199,0.026054,38381.822369
2200,0.022821,43819.289251
2201,0.022240,44964.028777
2202,0.021842,45783.353173
2203,0.022367,44708.722672
2204,0.021445,46630.916298
2205,0.021409,46709.327853
2206,0.021616,46262.028127
2207,0.020948,47737.254153
2208,0.020372,49086.982132
2209,0.020916,47810.288774
2210,0.023108,43275.056258
2211,0.021440,46641.791045
2212,0.022041,45369.992287
2213,0.022129,45189.570247
2214,0.021913,45635.011181
2215,0.022512,44420.753376
2216,0.020904,47837.734405
2217,0.021736,46006.624954
2218,0.021777,45920.007347
2219,0.022331,44780.797994
2220,0.021955,45547.711228
2221,0.021538,46429.566348
2222,0.021753,45970.670712
2223,0.021287,46977.028233
2224,0.022266,44911.524297
2225,0.019942,50145.421723
2226,0.021111,47368.670361
2227,0.021086,47424.831642
2228,0.021914,45632.928721
2229,0.022049,45353.530772
2230,0.022688,44076.163611
2231,0.021447,46626.567818
2232,0.022331,44780.797994
2233,0.022902,43664.308794
2234,0.021273,47007.944343
2235,0.021700,46082.949309
2236,0.020958,47714.476572
2237,0.021930,45599.635203
2238,0.020872,47911.077041
2239,0.021365,46805.523052
2240,0.020865,47927.150731
2241,0.020873,47908.781680
2242,0.022039,45374.109533
2243,0.021117,47355.211441
2244,0.020842,47980.040303
2245,0.020512,48751.950078
2246,0.021941,45576.774076
2247,0.020752,48188.126446
2248,0.020141,49649.967728
2249,0.022127,45193.654811
2250,0.020643,48442.571332
2251,0.021102,47388.873093
2252,0.021038,47533.035460
2253,0.021610,46274.872744
2254,0.020238,49411.997233
2255,0.021142,47299.214833
2256,0.021707,46068.088635
2257,0.021188,47196.526336
2258,0.021501,46509.464676
2259,0.031599,31646.571094
2260,0.023571,42425.013788
2261,0.022144,45158.959538
2262,0.022035,45382.346267
2263,0.022606,44236.043528
2264,0.021428,46667.911144
2265,0.022925,43620.501636
2266,0.022341,44760.753771
2267,0.021647,46195.777706
2268,0.021170,47236.655645
2269,0.021740,45998.160074
2270,0.021712,46057.479735
2271,0.022083,45283.702396
2272,0.021506,46498.651539
2273,0.021763,45949.547397
2274,0.021253,47052.180869
2275,0.021070,47460.844803
2276,0.021837,45793.836150
2277,0.025941,38549.015073
2278,0.022750,43956.043956
2279,0.021519,46470.560900
2280,0.020387,49050.865748
2281,0.021776,45922.116091
2282,0.020825,48019.207683
2283,0.054811,18244.512963
2284,0.022306,44830.987178
2285,0.021587,46324.176588
2286,0.021464,46589.638464
2287,0.021032,47546.595664
2288,0.021175,47225.501771
2289,0.023573,42421.414330
2290,0.022160,45126.353791
2291,0.021399,46731.155661
2292,0.021658,46172.315080
2293,0.023146,43204.009332
2294,0.021330,46882.325363
2295,0.021697,46089.321104
2296,0.022626,44196.941572
2297,0.021348,46842.795578
2298,0.021245,47069.898800
2299,0.021139,47305.927433
2300,0.021887,45689.221913
2301,0.020762,48164.916675
2302,0.041183,24281.863876
2303,0.023881,41874.293371
2304,0.022630,44189.129474
2305,0.021566,46369.284986
2306,0.022954,43565.391653
2307,0.022200,45045.045045
2308,0.021495,46522.447081
2309,0.021407,46713.691783
2310,0.021827,45814.816512
2311,0.022041,45369.992287
2312,0.025109,39826.357083
2313,0.022126,45195.697370
2314,0.020944,47746.371276
2315,0.021014,47587.322737
2316,0.024717,40457.984383
2317,0.022592,44263.456091
2318,0.021621,46251.329726
2319,0.021882,45699.661823
2320,0.022232,44980.208708
2321,0.021328,46886.721680
2322,0.020829,48009.986077
2323,0.020920,47801.147228
2324,0.021177,47221.041696
2325,0.020820,48030.739673
2326,0.020849,47963.931124
2327,0.021279,46994.689600
2328,0.020200,49504.950495
2329,0.021621,46251.329726
2330,0.020980,47664.442326
2331,0.020623,48489.550502
2332,0.021396,46737.707983
2333,0.021793,45886.293764
2334,0.020701,48306.845080
2335,0.021286,46979.235178
2336,0.021188,47196.526336
2337,0.022013,45427.701813
2338,0.022116,45216.133116
2339,0.022014,45425.638230
2340,0.020855,47950.131863
2341,0.020751,48190.448653
2342,0.021598,46300.583387
2343,0.020805,48065.368902
2344,0.022417,44609.002097
2345,0.022298,44847.071486
2346,0.021152,47276.853253
2347,0.021595,46307.015513
2348,0.021423,46678.803155
2349,0.021849,45768.685066
2350,0.021547,46410.173110
2351,0.022524,44397.087551
2352,0.020724,48253.232967
2353,0.022229,44986.279185
2354,0.021856,45754.026354
2355,0.020918,47805.717564
2356,0.020917,47808.003060
2357,0.020853,47954.730734
2358,0.021247,47065.468066
2359,0.021567,46367.134975
2360,0.021225,47114.252061
2361,0.020966,47696.270152
2362,0.021193,47185.391403
2363,0.021818,45833.715281
2364,0.021215,47136.460052
2365,0.021182,47209.895194
2366,0.021745,45987.583352
2367,0.020730,48239.266763
2368,0.023497,42558.624505
2369,0.021150,47281.323877
2370,0.022522,44401.030104
2371,0.020786,48109.304339
2372,0.020377,49074.937429
2373,0.021539,46427.410743
2374,0.022100,45248.868778
2375,0.020281,49307.233371
2376,0.036040,27746.947836
2377,0.023018,43444.261013
2378,0.021527,46453.291216
2379,0.021764,45947.436133
2380,0.022711,44031.526573
2381,0.022469,44505.763496
2382,0.021577,46345.645827
2383,0.021207,47154.241524
2384,0.022178,45089.728560
2385,0.020996,47628.119642
2386,0.022119,45210.000452
2387,0.021813,45844.221336
2388,0.021781,45911.574308
2389,0.022772,43913.578078
2390,0.021977,45502.115848
2391,0.021569,46362.835551
2392,0.021905,45651.677699
2393,0.022391,44660.801215
2394,0.021669,46148.876275
2395,0.021354,46829.633792
2396,0.021262,47032.264133
2397,0.022679,44093.654923
2398,0.022173,45099.896270
2399,0.020590,48567.265663
2400,0.021851,45764.495904
2401,0.021965,45526.974733
2402,0.021328,46886.721680
2403,0.021437,46648.318328
2404,0.021671,46144.617230
2405,0.021560,46382.189239
2406,0.022037,45378.227526
2407,0.022527,44391.175034
2408,0.078361,12761.450211
2409,0.039967,25020.642030
2410,0.023979,41703.156929
2411,0.023147,43202.142826
2412,0.021999,45456.611664
2413,0.022104,45240.680420
2414,0.022589,44269.334632
2415,0.022263,44917.576248
2416,0.021483,46548.433645
2417,0.021696,46091.445428
2418,0.021458,46602.665672
2419,0.033681,29690.329860
2420,0.025621,39030.482807
2421,0.052819,18932.581079
2422,0.023033,43415.968393
2423,0.021809,45852.629648
2424,0.024370,41034.058268
2425,0.022826,43809.690704
2426,0.022215,45014.629755
2427,0.021920,45620.437956
2428,0.022465,44513.687959
2429,0.022369,44704.725289
2430,0.022712,44029.587883
2431,0.022666,44118.944675
2432,0.040012,24992.502249
2433,0.024993,40011.203137
2434,0.023223,43060.758731
2435,0.022360,44722.719141
2436,0.022904,43660.495983
2437,0.022366,44710.721631
2438,0.032707,30574.494756
2439,0.022634,44181.320138
2440,0.040024,24985.008995
2441,0.024466,40873.048312
2442,0.022863,43738.791935
2443,0.023680,42229.729730
2444,0.022583,44281.096400
2445,0.022777,43903.938183
2446,0.021793,45886.293764
2447,0.022979,43517.994691
2448,0.021800,45871.559633
2449,0.021596,46304.871272
2450,0.022323,44796.846302
2451,0.021950,45558.086560
2452,0.022180,45085.662759
2453,0.022070,45310.376076
2454,0.023772,42066.296483
2455,0.023411,42714.963052
2456,0.024422,40946.687413
2457,0.023530,42498.937527
2458,0.023662,42261.854450
2459,0.023915,41814.760610
2460,0.023060,43365.134432
2461,0.023943,41765.860586
2462,0.023870,41893.590281
2463,0.023581,42407.022603
2464,0.022080,45289.855072
2465,0.023945,41762.372103
2466,0.024125,41450.777202
2467,0.024552,40729.879440
2468,0.022566,44314.455375
2469,0.022440,44563.279857
2470,0.027657,36157.211556
2471,0.024750,40404.040404
2472,0.022442,44559.308440
2473,0.024393,40995.367523
2474,0.022271,44901.441336
2475,0.022330,44782.803403
2476,0.023053,43378.302173
2477,0.022500,44444.444444
2478,0.021920,45620.437956
2479,0.022942,43588.178886
2480,0.022687,44078.106405
2481,0.023995,41675.349031
2482,0.022668,44115.052056
2483,0.022873,43719.669479
2484,0.021604,46287.724495
2485,0.021928,45603.794236
2486,0.024061,41561.032376
2487,0.022679,44093.654923
2488,0.021626,46240.636271
2489,0.022980,43516.100957
2490,0.022662,44126.731974
2491,0.022337,44768.769307
2492,0.023353,42821.050829
2493,0.023727,42146.078307
2494,0.021352,46834.020232
2495,0.027185,36784.991723
2496,0.025205,39674.667725
2497,0.024345,41076.196344
2498,0.024969,40049.661580
2499,0.023438,42665.756464
2500,0.023262,42988.565042
2501,0.022488,44468.160797
2502,0.023579,42410.619619
2503,0.023231,43045.930007
2504,0.023365,42799.058421
2505,0.022519,44406.945246
2506,0.022602,44243.872224
2507,0.022965,43544.524276
2508,0.022638,44173.513561
2509,0.024067,41550.671043
2510,0.023052,43380.183932
2511,0.022205,45034.902049
2512,0.023505,42544.139545
2513,0.022470,44503.782822
2514,0.022939,43593.879419
2515,0.021530,46446.818393
2516,0.023280,42955.326460
2517,0.021970,45516.613564
2518,0.021706,46070.211002
2519,0.022954,43565.391653
2520,0.021989,45477.284097
2521,0.023809,42000.924020
2522,0.020747,48199.739721
2523,0.020282,49304.802288
2524,0.022058,45335.025841
2525,0.026678,37484.069271
2526,0.022529,44387.234231
2527,0.022228,44988.303041
2528,0.021773,45928.443485
2529,0.021356,46825.248174
2530,0.021132,47321.597577
2531,0.020932,47773.743551
2532,0.021880,45703.839122
2533,0.021806,45858.937907
2534,0.021362,46812.096246
2535,0.021258,47041.113934
2536,0.021633,46225.673739
2537,0.021524,46459.765843
2538,0.021302,46943.948925
2539,0.021542,46420.945130
2540,0.021073,47454.088170
2541,0.021267,47021.206564
2542,0.020703,48302.178428
2543,0.021907,45647.509928
2544,0.021625,46242.774566
2545,0.021683,46119.079463
2546,0.021187,47198.753953
2547,0.021669,46148.876275
2548,0.021917,45626.682484
2549,0.021117,47355.211441
2550,0.021084,47429.330298
2551,0.021232,47098.718915
2552,0.033460,29886.431560
2553,0.023286,42944.258353
2554,0.021286,46979.235178
2555,0.021001,47616.780153
2556,0.020634,48463.700688
2557,0.020769,48148.683134
2558,0.020688,48337.200309
2559,0.021103,47386.627494
2560,0.020939,47757.772577
2561,0.021070,47460.844803
2562,0.021018,47578.266248
2563,0.020662,48398.025361
2564,0.021200,47169.811321
2565,0.021310,46926.325669
2566,0.021481,46552.767562
2567,0.021843,45781.257153
2568,0.021018,47578.266248
2569,0.020673,48372.273013
2570,0.021962,45533.193698
2571,0.021696,46091.445428
2572,0.021247,47065.468066
2573,0.021494,46524.611519
2574,0.021702,46078.702424
2575,0.021298,46952.765518
2576,0.020794,48090.795422
2577,0.021225,47114.252061
2578,0.021735,46008.741661
2579,0.021288,46974.821496
2580,0.020821,48028.432832
2581,0.021320,46904.315197
2582,0.028394,35218.708178
2583,0.023038,43406.545707
2584,0.022060,45330.915684
2585,0.022248,44947.860482
2586,0.020493,48797.150246
2587,0.020364,49106.265960
2588,0.020441,48921.285651
2589,0.020782,48118.564142
2590,0.020997,47625.851312
2591,0.020847,47968.532643
2592,0.020587,48574.343032
2593,0.020474,48842.434307
2594,0.021529,46448.975800
2595,0.020805,48065.368902
2596,0.020232,49426.650850
2597,0.020917,47808.003060
2598,0.021676,46133.973058
2599,0.019977,50057.566201
2600,0.020695,48320.850447
2601,0.021502,46507.301646
2602,0.021809,45852.629648
2603,0.020419,48973.994809
2604,0.022481,44482.007028
2605,0.022782,43894.302520
2606,0.022248,44947.860482
2607,0.022505,44434.570096
2608,0.023223,43060.758731
2609,0.022535,44375.416020
2610,0.021702,46078.702424
2611,0.021405,46718.056529
2612,0.022817,43826.971118
2613,0.026229,38125.738686
2614,0.022230,44984.255511
2615,0.021160,47258.979206
2616,0.021480,46554.934823
2617,0.020766,48155.639025
2618,0.020881,47890.426704
2619,0.022958,43557.801202
2620,0.021034,47542.074736
2621,0.021450,46620.046620
2622,0.021603,46289.867148
2623,0.021622,46249.190639
2624,0.021127,47332.796895
2625,0.021195,47180.938901
2626,0.020995,47630.388188
2627,0.021199,47172.036417
2628,0.020799,48079.234579
2629,0.020792,48095.421316
2630,0.020975,47675.804529
2631,0.020467,48859.139102
2632,0.031937,31311.644801
2633,0.024047,41585.228927
2634,0.021642,46206.450420
2635,0.021511,46487.843429
2636,0.022532,44381.324339
2637,0.022165,45116.174148
2638,0.021293,46963.790917
2639,0.021151,47279.088459
2640,0.020536,48694.974679
2641,0.021356,46825.248174
2642,0.020774,48137.094445
2643,0.020697,48316.181089
2644,0.022488,44468.160797
2645,0.021678,46129.716764
2646,0.022466,44511.706579
2647,0.022178,45089.728560
2648,0.020677,48362.915317
2649,0.021741,45996.044340
2650,0.021225,47114.252061
2651,0.023058,43368.895828
2652,0.021402,46724.605177
2653,0.021241,47078.762770
2654,0.022198,45049.103523
2655,0.021236,47089.847429
2656,0.021400,46728.971963
2657,0.021573,46354.239095
2658,0.020615,48508.367693
2659,0.021316,46913.116907
2660,0.021023,47566.950483
2661,0.021859,45747.746923
2662,0.021367,46801.141948
2663,0.020264,49348.598500
2664,0.020629,48475.447186
2665,0.025649,38987.874771
2666,0.021214,47138.682002
2667,0.021470,46576.618537
2668,0.019956,50110.242534
2669,0.019875,50314.465409
2670,0.019962,50095.180844
2671,0.020395,49031.625398
2672,0.021389,46753.003880
2673,0.021194,47183.165047
2674,0.020834,47998.464049
2675,0.021800,45871.559633
2676,0.021897,45668.356396
2677,0.021813,45844.221336
2678,0.021068,47465.350294
2679,0.021216,47134.238311
2680,0.020830,48007.681229
2681,0.020687,48339.536907
2682,0.021870,45724.737083
2683,0.022710,44033.465434
2684,0.021470,46576.618537
2685,0.022192,45061.283345
2686,0.021184,47205.438066
2687,0.021503,46505.138818
2688,0.022321,44800.860177
2689,0.021008,47600.913938
2690,0.021042,47523.999620
2691,0.020401,49017.205039
2692,0.020722,48257.890165
2693,0.020931,47776.025990
2694,0.020790,48100.048100
2695,0.021619,46255.608493
2696,0.020887,47876.669699
2697,0.020950,47732.696897
2698,0.020137,49659.830163
2699,0.021520,46468.401487
2700,0.020579,48593.226104
2701,0.021342,46855.964764
2702,0.021262,47032.264133
2703,0.022593,44261.496924
2704,0.021846,45774.970246
2705,0.021647,46195.777706
2706,0.021364,46807.713911
2707,0.020846,47970.833733
2708,0.021374,46785.814541
2709,0.020944,47746.371276
2710,0.020974,47678.077620
2711,0.103918,9622.971959
2712,0.029835,33517.680577
2713,0.022688,44076.163611
2714,0.022615,44218.439089
2715,0.020933,47771.461329
2716,0.021510,46490.004649
2717,0.021221,47123.132746
2718,0.020918,47805.717564
2719,0.020862,47934.042757
2720,0.021285,46981.442330
2721,0.020735,48227.634435
2722,0.020489,48806.676753
2723,0.021176,47223.271628
2724,0.021138,47308.165389
2725,0.021348,46842.795578
2726,0.021172,47232.193463
2727,0.020412,48990.789732
2728,0.020906,47833.157945
2729,0.021669,46148.876275
2730,0.021264,47027.840482
2731,0.021102,47388.873093
2732,0.020173,49571.209042
2733,0.021456,46607.009694
2734,0.021171,47234.424449
2735,0.020949,47734.975416
2736,0.020974,47678.077620
2737,0.021911,45639.176669
2738,0.021236,47089.847429
2739,0.020621,48494.253431
2740,0.020302,49256.230913
2741,0.021128,47330.556607
2742,0.021470,46576.618537
2743,0.020469,48854.365138
2744,0.021083,47431.579946
2745,0.020815,48042.277204
2746,0.021272,47010.154193
2747,0.021204,47160.913035
2748,0.020543,48678.381931
2749,0.020788,48104.675774
2750,0.020398,49024.414158
2751,0.020283,49302.371444
2752,0.021518,46472.720513
2753,0.021048,47510.452300
2754,0.021349,46840.601433
2755,0.021584,46330.615271
2756,0.020153,49620.403910
2757,0.021336,46869.141357
2758,0.021381,46770.497170
2759,0.076803,13020.324727
2760,0.038085,26257.056584
2761,0.024285,41177.681697
2762,0.022731,43992.785183
2763,0.022151,45144.688727
2764,0.021581,46337.055743
2765,0.022282,44879.274751
2766,0.021497,46518.118807
2767,0.020851,47959.330488
2768,0.021524,46459.765843
2769,0.025973,38501.520810
2770,0.022889,43689.108305
2771,0.021499,46513.791339
2772,0.022413,44616.963369
2773,0.026393,37888.834161
2774,0.021887,45689.221913
2775,0.021106,47379.891974
2776,0.021572,46356.387910
2777,0.022882,43702.473560
2778,0.021102,47388.873093
2779,0.021096,47402.351157
2780,0.020390,49043.648847
2781,0.021164,47250.047250
2782,0.022027,45398.828710
2783,0.020786,48109.304339
2784,0.021128,47330.556607
2785,0.021837,45793.836150
2786,0.021455,46609.182009
2787,0.021628,46236.360274
2788,0.025988,38479.298138
2789,0.022642,44165.709743
2790,0.021395,46739.892498
2791,0.022064,45322.697607
2792,0.021961,45535.267064
2793,0.021089,47418.085258
2794,0.023569,42428.613857
2795,0.022929,43612.891971
2796,0.023042,43399.010503
2797,0.021900,45662.100457
2798,0.021484,46546.266989
2799,0.021794,45884.188309
2800,0.021516,46477.040342
2801,0.021683,46119.079463
2802,0.022117,45214.088710
2803,0.021874,45716.375606
2804,0.022038,45376.168436
2805,0.021626,46240.636271
2806,0.021438,46646.142364
2807,0.021165,47247.814789
2808,0.021791,45890.505254
2809,0.022733,43988.914793
2810,0.022332,44778.792764
2811,0.022689,44074.220988
2812,0.021807,45856.834961
2813,0.021571,46358.536925
2814,0.022987,43502.849437
2815,0.021538,46429.566348
2816,0.039193,25514.760289
2817,0.022495,44454.323183
2818,0.021397,46735.523672
2819,0.021726,46027.800792
2820,0.024107,41481.727299
2821,0.020900,47846.889952
2822,0.021515,46479.200558
2823,0.021416,46694.060516
2824,0.021427,46670.089140
2825,0.022351,44740.727484
2826,0.021218,47129.795457
2827,0.021574,46352.090479
2828,0.021356,46825.248174
2829,0.021700,46082.949309
2830,0.021207,47154.241524
2831,0.021153,47274.618257
2832,0.020961,47707.647536
2833,0.040921,24437.330466
2834,0.022687,44078.106405
2835,0.021628,46236.360274
2836,0.021670,46146.746654
2837,0.021356,46825.248174
2838,0.021366,46803.332397
2839,0.021627,46238.498174
2840,0.021234,47094.282754
2841,0.021452,46615.700168
2842,0.023916,41813.012209
2843,0.021879,45705.928059
2844,0.021998,45458.678062
2845,0.022187,45071.438230
2846,0.022395,44652.824291
2847,0.022280,44883.303411
2848,0.021663,46161.658127
2849,0.021555,46392.948272
2850,0.021492,46528.941001
2851,0.021704,46074.456321
2852,0.022282,44879.274751
2853,0.022149,45148.765181
2854,0.022550,44345.898004
2855,0.021852,45762.401611
2856,0.020993,47634.925928
2857,0.021941,45576.774076
2858,0.022399,44644.850217
2859,0.021068,47465.350294
2860,0.021961,45535.267064
2861,0.022392,44658.806717
2862,0.021644,46202.180743
2863,0.020911,47821.720626
2864,0.021173,47229.962688
2865,0.020034,49915.144255
2866,0.022310,44822.949350
2867,0.021847,45772.874994
2868,0.022124,45199.783041
2869,0.021814,45842.119740
2870,0.021508,46494.327692
2871,0.022851,43761.760973
2872,0.022086,45277.551390
2873,0.020424,48962.005484
2874,0.021886,45691.309513
2875,0.033450,29895.366218
2876,0.023517,42522.430582
2877,0.022045,45361.760036
2878,0.021963,45531.120521
2879,0.021913,45635.011181
2880,0.021847,45772.874994
2881,0.021899,45664.185579
2882,0.022329,44784.808993
2883,0.022071,45308.323139
2884,0.021649,46191.510000
2885,0.020837,47991.553487
2886,0.021619,46255.608493
2887,0.021105,47382.136934
2888,0.021520,46468.401487
2889,0.021867,45731.010198
2890,0.022632,44185.224461
2891,0.024242,41250.721888
2892,0.022047,45357.645031
2893,0.022091,45267.303427
2894,0.021758,45960.106627
2895,0.019940,50150.451354
2896,0.020886,47878.961984
2897,0.021259,47038.901171
2898,0.021701,46080.825768
2899,0.021534,46438.190768
2900,0.020496,48790.007806
2901,0.022010,45433.893685
2902,0.020160,49603.174603
2903,0.020594,48557.832378
2904,0.022331,44780.797994
2905,0.021543,46418.790326
2906,0.022388,44666.785778
2907,0.022286,44871.219600
2908,0.022892,43683.382841
2909,0.021601,46294.153048
2910,0.021532,46442.504180
2911,0.022289,44865.180134
2912,0.021973,45510.399126
2913,0.022031,45390.585992
2914,0.022060,45330.915684
2915,0.021573,46354.239095
2916,0.021821,45827.413959
2917,0.020680,48355.899420
2918,0.021093,47409.093064
2919,0.020458,48880.633493
2920,0.021999,45456.611664
2921,0.021126,47335.037395
2922,0.022786,43886.597033
2923,0.021549,46405.865701
2924,0.021771,45932.662716
2925,0.022408,44626.918958
2926,0.022178,45089.728560
2927,0.021624,46244.913060
2928,0.021431,46661.378377
2929,0.021297,46954.970184
2930,0.022454,44535.494789
2931,0.021390,46750.818139
2932,0.021859,45747.746923
2933,0.021664,46159.527326
2934,0.022123,45201.826154
2935,0.025124,39802.579207
2936,0.022057,45337.081199
2937,0.021946,45566.390231
2938,0.021672,46142.488003
2939,0.022365,44712.720769
2940,0.021823,45823.214040
2941,0.022377,44688.742906
2942,0.021084,47429.330298
2943,0.020534,48699.717542
2944,0.021333,46875.732433
2945,0.020335,49176.297025
2946,0.021265,47025.628968
2947,0.020373,49084.572719
2948,0.020532,48704.461329
2949,0.021794,45884.188309
2950,0.021835,45798.030685
2951,0.021584,46330.615271
2952,0.021129,47328.316532
2953,0.020447,48906.930112
2954,0.020870,47915.668424
2955,0.020450,48899.755501
2956,0.020796,48086.170417
2957,0.022656,44138.418079
2958,0.021087,47422.582634
2959,0.021093,47409.093064
2960,0.020620,48496.605238
2961,0.021470,46576.618537
2962,0.021955,45547.711228
2963,0.020925,47789.725209
2964,0.021294,46961.585423
2965,0.021300,46948.356808
2966,0.021185,47203.209818
2967,0.021228,47107.593744
2968,0.022065,45320.643553
2969,0.021245,47069.898800
2970,0.022091,45267.303427
2971,0.021661,46165.920318
2972,0.020398,49024.414158
2973,0.020597,48550.759819
2974,0.021287,46977.028233
2975,0.020571,48612.123864
2976,0.021632,46227.810651
2977,0.020992,47637.195122
2978,0.021737,46004.508442
2979,0.021703,46076.579275
2980,0.022186,45073.469756
2981,0.022425,44593.088071
2982,0.021433,46657.024215
2983,0.029323,34102.922620
2984,0.024559,40718.270288
2985,0.052255,19136.924696
2986,0.023526,42506.163394
2987,0.020712,48281.189649
2988,0.021023,47566.950483
2989,0.021028,47555.640099
2990,0.021869,45726.827930
2991,0.021281,46990.273013
2992,0.021397,46735.523672
2993,0.021504,46502.976190
2994,0.021231,47100.937309
2995,0.021030,47551.117451
2996,0.021755,45966.444496
2997,0.021261,47034.476271
2998,0.021460,46598.322460
2999,0.021698,46087.196977
3000,0.021826,45816.915605
3001,0.022127,45193.654811
3002,0.021637,46217.128068
3003,0.025482,39243.387489
3004,0.021884,45695.485286
3005,0.022105,45238.633793
3006,0.022940,43591.979076
3007,0.021430,46663.555763
3008,0.021384,46763.935653
3009,0.021944,45570.543201
3010,0.023713,42170.961076
3011,0.021661,46165.920318
3012,0.022400,44642.857143
3013,0.022367,44708.722672
3014,0.022528,44389.204545
3015,0.022822,43817.369205
3016,0.022126,45195.697370
3017,0.022139,45169.158499
3018,0.022147,45152.842371
3019,0.021257,47043.326904
3020,0.021800,45871.559633
3021,0.022395,44652.824291
3022,0.022134,45179.362067
3023,0.023003,43472.590532
3024,0.021477,46561.437817
3025,0.022675,44101.433297
3026,0.022300,44843.049327
3027,0.021851,45764.495904
3028,0.022281,44881.288991
3029,0.021351,46836.213760
3030,0.022113,45222.267444
3031,0.021617,46259.888051
3032,0.021177,47221.041696
3033,0.021317,46910.916170
3034,0.022910,43649.061545
3035,0.022049,45353.530772
3036,0.021941,45576.774076
3037,0.022064,45322.697607
3038,0.021701,46080.825768
3039,0.021565,46371.435196
3040,0.020285,49297.510476
3041,0.020905,47835.446066
3042,0.020760,48169.556840
3043,0.021708,46065.966464
3044,0.033873,29522.038202
3045,0.022905,43658.589828
3046,0.021223,47118.691985
3047,0.025727,38869.669997
3048,0.022087,45275.501426
3049,0.021917,45626.682484
3050,0.021432,46659.201194
3051,0.021382,46768.309793
3052,0.020522,48728.194133
3053,0.022030,45392.646391
3054,0.021809,45852.629648
3055,0.022259,44925.648052
3056,0.021227,47109.812974
3057,0.024232,41267.745130
3058,0.021683,46119.079463
3059,0.021771,45932.662716
3060,0.021506,46498.651539
3061,0.021924,45612.114578
