time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,q_x,q_y,q_z,q_w
4.710000,-0.008944,-0.008490,11.346928,-0.002245,0.011173,0.011461,-0.000001513,0.000021926,-0.000044759,0.001668,-0.005087,0.020627,0.999773
4.720000,0.019689,-0.025093,11.354172,-0.001955,0.011275,0.010748,-0.000001555,0.000021843,-0.000044114,0.001654,-0.005032,0.020684,0.999772
4.730000,0.034266,0.009532,11.324184,-0.001763,0.011504,0.011027,-0.000001525,0.000021833,-0.000044422,0.001639,-0.004974,0.020741,0.999771
4.740000,0.019745,-0.003374,11.318866,-0.003153,0.011837,0.012221,-0.000001769,0.000022072,-0.000044117,0.001623,-0.004914,0.020798,0.999770
4.750000,0.021579,0.008681,11.359564,-0.003269,0.012727,0.011541,-0.000001678,0.000021797,-0.000044440,0.001605,-0.004852,0.020856,0.999769
4.760000,0.021925,-0.006533,11.330781,-0.002520,0.012736,0.011577,-0.000001326,0.000021838,-0.000044480,0.001586,-0.004788,0.020913,0.999769
4.770000,0.065157,0.048138,11.341529,-0.002585,0.013721,0.012077,-0.000001449,0.000021878,-0.000044275,0.001567,-0.004723,0.020970,0.999768
4.780000,0.075373,0.026464,11.299795,-0.002890,0.013703,0.010983,-0.000001394,0.000021862,-0.000044297,0.001549,-0.004658,0.021027,0.999767
4.790000,0.116110,0.057931,11.335314,-0.002212,0.011810,0.012387,-0.000001468,0.000021885,-0.000044319,0.001531,-0.004594,0.021084,0.999766
4.800000,0.092828,0.033552,11.334907,-0.001482,0.012711,0.012499,-0.000001248,0.000021898,-0.000044387,0.001515,-0.004530,0.021140,0.999765
4.810000,0.097442,0.074356,11.332005,-0.001206,0.012845,0.010135,-0.000001369,0.000021937,-0.000044303,0.001499,-0.004468,0.021197,0.999764
4.820000,0.085959,0.022163,11.343463,-0.002219,0.012750,0.012314,-0.000001278,0.000021914,-0.000044562,0.001484,-0.004407,0.021253,0.999763
4.830000,0.078989,0.070454,11.307759,-0.001347,0.012944,0.009987,-0.000001478,0.000021992,-0.000044190,0.001470,-0.004347,0.021309,0.999762
4.840000,0.094354,0.040232,11.340828,-0.001066,0.012633,0.010035,-0.000001357,0.000021913,-0.000044399,0.001457,-0.004288,0.021364,0.999761
4.850000,0.112345,0.059029,11.344609,-0.001825,0.012301,0.011221,-0.000001318,0.000022101,-0.000044367,0.001445,-0.004231,0.021420,0.999761
4.860000,0.092349,0.056904,11.323687,-0.001396,0.011513,0.010698,-0.000001242,0.000021723,-0.000044420,0.001433,-0.004175,0.021476,0.999760
4.870000,0.080577,0.037326,11.344193,-0.002147,0.011211,0.011592,-0.000001419,0.000021962,-0.000044386,0.001422,-0.004121,0.021532,0.999759
4.880000,0.106896,0.025983,11.337391,-0.001498,0.010879,0.011504,-0.000001545,0.000021831,-0.000044425,0.001412,-0.004067,0.021587,0.999758
4.890000,0.097944,0.052843,11.299993,-0.001011,0.010024,0.011506,-0.000001174,0.000021957,-0.000044428,0.001402,-0.004016,0.021643,0.999757
4.900000,0.086834,0.032780,11.339088,-0.000088,0.009444,0.011891,-0.000001430,0.000022194,-0.000044503,0.001393,-0.003965,0.021699,0.999756
4.910000,0.090644,0.012861,11.337750,-0.000928,0.009208,0.010348,-0.000001321,0.000021724,-0.000044463,0.001385,-0.003916,0.021755,0.999755
4.920000,0.087546,0.051781,11.318518,-0.000288,0.008923,0.010386,-0.000001265,0.000021818,-0.000043966,0.001377,-0.003868,0.021812,0.999754
4.930000,0.049800,0.052720,11.315257,-0.000910,0.009428,0.011337,-0.000001425,0.000021905,-0.000044457,0.001369,-0.003821,0.021868,0.999753
4.940000,0.083311,0.046075,11.317902,-0.001120,0.008995,0.010930,-0.000001275,0.000021748,-0.000044211,0.001362,-0.003775,0.021924,0.999752
4.950000,0.060121,0.032732,11.324058,-0.000646,0.009511,0.011488,-0.000001180,0.000022000,-0.000044075,0.001354,-0.003729,0.021981,0.999751
4.960000,0.054762,0.003297,11.317383,-0.000874,0.009067,0.010989,-0.000001246,0.000022074,-0.000044415,0.001345,-0.003682,0.022038,0.999749
4.970000,0.038433,0.032976,11.320324,-0.001246,0.008973,0.011608,-0.000001347,0.000022132,-0.000044373,0.001336,-0.003635,0.022095,0.999748
4.980000,0.043504,-0.005731,11.326231,-0.001000,0.008962,0.011631,-0.000001458,0.000021962,-0.000044289,0.001327,-0.003588,0.022152,0.999747
4.990000,0.048332,0.019260,11.344926,-0.000354,0.008948,0.011575,-0.000001419,0.000022092,-0.000044198,0.001317,-0.003540,0.022209,0.999746
5.000000,0.051220,0.042144,11.312173,-0.000411,0.009466,0.010822,-0.000001420,0.000021703,-0.000044174,0.001306,-0.003492,0.022267,0.999745
5.010000,0.093693,0.062895,11.326450,-0.001173,0.009073,0.012120,-0.000001305,0.000021876,-0.000044365,0.001296,-0.003446,0.022325,0.999744
5.020000,0.122521,0.039982,11.287923,-0.001090,0.008987,0.011804,-0.000001234,0.000022111,-0.000044506,0.001287,-0.003401,0.022383,0.999743
5.030000,0.111500,0.024130,11.318622,-0.001490,0.008924,0.011804,-0.000001405,0.000021915,-0.000044453,0.001279,-0.003358,0.022441,0.999742
5.040000,0.097646,0.058477,11.351081,-0.001862,0.009444,0.011148,-0.000001480,0.000021748,-0.000044259,0.001272,-0.003317,0.022499,0.999741
5.050000,0.114973,0.017982,11.335838,-0.000841,0.007854,0.012384,-0.000001271,0.000021966,-0.000044211,0.001265,-0.003278,0.022557,0.999739
5.060000,0.096775,0.043213,11.318876,-0.001022,0.006851,0.010882,-0.000001100,0.000022146,-0.000044429,0.001259,-0.003241,0.022615,0.999738
5.070000,0.078768,0.026993,11.314888,-0.000239,0.007073,0.011808,-0.000001254,0.000022031,-0.000044485,0.001254,-0.003205,0.022673,0.999737
5.080000,0.091806,0.062345,11.317623,0.000311,0.006359,0.011342,-0.000001149,0.000022012,-0.000044451,0.001250,-0.003171,0.022731,0.999736
5.090000,0.075227,0.043460,11.347367,-0.000444,0.006436,0.011978,-0.000001237,0.000021681,-0.000044369,0.001247,-0.003138,0.022789,0.999735
5.100000,0.098698,0.060920,11.341021,0.000252,0.005780,0.010785,-0.000001335,0.000021875,-0.000044264,0.001244,-0.003107,0.022847,0.999733
5.110000,0.081396,0.040793,11.331543,0.000013,0.006390,0.011731,-0.000001533,0.000021973,-0.000044580,0.001241,-0.003076,0.022906,0.999732
5.120000,0.082318,0.039956,11.335458,-0.001409,0.006549,0.011088,-0.000001171,0.000021917,-0.000044367,0.001239,-0.003047,0.022964,0.999731
5.130000,0.087636,0.047963,11.318704,-0.000296,0.005011,0.012368,-0.000001361,0.000022126,-0.000044236,0.001237,-0.003019,0.023023,0.999730
5.140000,0.098727,0.036585,11.305059,0.000342,0.005300,0.012219,-0.000001260,0.000022093,-0.000044447,0.001236,-0.002992,0.023082,0.999728
5.150000,0.084176,0.042999,11.295795,0.000789,0.005424,0.010972,-0.000001324,0.000021917,-0.000044389,0.001235,-0.002966,0.023141,0.999727
5.160000,0.106165,0.018344,11.334219,-0.000458,0.004535,0.011626,-0.000001246,0.000021711,-0.000044508,0.001234,-0.002941,0.023199,0.999726
5.170000,0.079259,0.025749,11.324633,0.000830,0.005992,0.011532,-0.000001351,0.000022117,-0.000044223,0.001234,-0.002917,0.023258,0.999724
5.180000,0.079123,0.027606,11.340806,0.000597,0.004805,0.012348,-0.000001137,0.000022005,-0.000044360,0.001234,-0.002894,0.023318,0.999723
5.190000,0.076740,0.040536,11.302159,0.000174,0.004576,0.011794,-0.000001189,0.000022157,-0.000044225,0.001234,-0.002872,0.023377,0.999722
5.200000,0.065389,0.046352,11.324917,0.000430,0.003375,0.012077,-0.000001349,0.000021893,-0.000044244,0.001235,-0.002851,0.023436,0.999721
5.210000,0.077928,0.039048,11.308555,-0.000262,0.003488,0.011034,-0.000001263,0.000021856,-0.000044346,0.001236,-0.002830,0.023496,0.999719
5.220000,0.079673,0.050536,11.315646,0.000537,0.003278,0.012658,-0.000001237,0.000021808,-0.000044575,0.001237,-0.002810,0.023555,0.999718
5.230000,0.067193,0.036760,11.321541,0.000200,0.004425,0.011572,-0.000001319,0.000021822,-0.000044464,0.001238,-0.002791,0.023615,0.999716
5.240000,0.067825,0.024909,11.334525,0.001152,0.003785,0.012314,-0.000001017,0.000021890,-0.000044512,0.001240,-0.002773,0.023674,0.999715
5.250000,0.089719,0.025168,11.311240,-0.000048,0.002933,0.013085,-0.000001206,0.000022068,-0.000044595,0.001242,-0.002755,0.023734,0.999714
5.260000,0.077949,0.036531,11.316958,0.001687,0.003290,0.011401,-0.000001432,0.000022013,-0.000044102,0.001244,-0.002739,0.023794,0.999712
5.270000,0.114004,0.041541,11.298847,0.001071,0.003695,0.012864,-0.000001450,0.000021920,-0.000044520,0.001246,-0.002723,0.023854,0.999711
5.280000,0.084624,0.026487,11.301777,0.001117,0.004529,0.010745,-0.000001124,0.000022095,-0.000044391,0.001249,-0.002708,0.023914,0.999710
5.290000,0.040248,0.031097,11.313641,0.000072,0.002835,0.011724,-0.000001173,0.000022086,-0.000044189,0.001251,-0.002693,0.023974,0.999708
5.300000,0.047823,-0.014043,11.301396,0.000752,0.004000,0.011526,-0.000001104,0.000021881,-0.000044320,0.001252,-0.002676,0.024035,0.999707
5.310000,0.022585,0.017964,11.332617,0.000123,0.003668,0.011410,-0.000001041,0.000021843,-0.000044463,0.001252,-0.002657,0.024096,0.999705
5.320000,0.041651,0.021169,11.295784,0.000317,0.003778,0.012706,-0.000001040,0.000021818,-0.000044401,0.001251,-0.002638,0.024156,0.999704
5.330000,0.031374,0.000167,11.291206,-0.000528,0.004579,0.011952,-0.000001177,0.000021848,-0.000044356,0.001249,-0.002617,0.024217,0.999703
5.340000,0.021967,0.024372,11.298387,0.000366,0.004192,0.010526,-0.000001165,0.000022146,-0.000044139,0.001246,-0.002596,0.024279,0.999701
5.350000,0.066374,0.029189,11.303590,0.000473,0.004442,0.013073,-0.000001071,0.000021900,-0.000044522,0.001243,-0.002574,0.024340,0.999700
5.360000,0.060241,0.016589,11.328150,-0.000420,0.004103,0.011749,-0.000001178,0.000022089,-0.000044331,0.001239,-0.002551,0.024401,0.999698
5.370000,0.088566,0.033609,11.321314,0.000552,0.004141,0.012154,-0.000001160,0.000022058,-0.000044451,0.001236,-0.002529,0.024463,0.999697
5.380000,0.118837,0.058255,11.324781,-0.000218,0.003296,0.011615,-0.000001169,0.000021797,-0.000044539,0.001234,-0.002509,0.024524,0.999695
5.390000,0.091354,0.051482,11.318216,0.000434,0.003160,0.012011,-0.000001088,0.000022040,-0.000044291,0.001233,-0.002491,0.024586,0.999694
5.400000,0.122703,0.043435,11.297414,0.000505,0.003117,0.012878,-0.000001005,0.000021941,-0.000044397,0.001233,-0.002476,0.024647,0.999692
5.410000,0.103019,0.041030,11.292186,-0.000339,0.003435,0.011118,-0.000000864,0.000022065,-0.000044181,0.001233,-0.002462,0.024708,0.999691
5.420000,0.114158,0.056431,11.313115,0.000457,0.002330,0.011921,-0.000001081,0.000021897,-0.000044096,0.001235,-0.002449,0.024770,0.999689
5.430000,0.124995,0.044581,11.296347,0.000797,0.001834,0.013103,-0.000001015,0.000022099,-0.000044333,0.001238,-0.002439,0.024831,0.999688
5.440000,0.088713,0.058594,11.329695,0.002064,0.002563,0.012304,-0.000001111,0.000021616,-0.000044305,0.001242,-0.002431,0.024893,0.999686
5.450000,0.041936,-0.001542,11.302267,0.001208,0.002529,0.012168,-0.000001163,0.000021980,-0.000044358,0.001245,-0.002421,0.024954,0.999685
5.460000,0.021666,0.017276,11.318025,0.000680,0.001695,0.012993,-0.000001236,0.000022084,-0.000044304,0.001248,-0.002411,0.025016,0.999683
5.470000,0.031159,0.011380,11.329810,0.001180,0.002693,0.011984,-0.000001068,0.000022115,-0.000044113,0.001250,-0.002400,0.025078,0.999682
5.480000,0.039817,0.000855,11.312990,0.000077,0.002902,0.012780,-0.000001107,0.000021941,-0.000044436,0.001251,-0.002388,0.025140,0.999680
5.490000,0.038457,0.032233,11.315431,0.000753,0.002775,0.012441,-0.000001135,0.000021866,-0.000044319,0.001251,-0.002375,0.025202,0.999679
5.500000,0.032966,0.018238,11.287087,-0.000048,0.002840,0.011614,-0.000001117,0.000021910,-0.000044192,0.001250,-0.002361,0.025264,0.999677
5.510000,0.060954,0.014877,11.285729,-0.000652,0.003844,0.012889,-0.000001380,0.000021719,-0.000044424,0.001248,-0.002346,0.025327,0.999676
5.520000,0.057403,0.033389,11.309074,-0.000222,0.003446,0.012089,-0.000000984,0.000022133,-0.000044291,0.001246,-0.002330,0.025389,0.999674
5.530000,0.124815,0.062476,11.286018,-0.000049,0.002681,0.011832,-0.000001270,0.000021881,-0.000044064,0.001245,-0.002316,0.025452,0.999673
5.540000,0.102026,0.052495,11.328964,-0.000303,0.002973,0.012389,-0.000001290,0.000022144,-0.000044460,0.001246,-0.002305,0.025514,0.999671
5.550000,0.128670,0.065981,11.286968,0.000289,0.002180,0.012865,-0.000001097,0.000021982,-0.000044143,0.001247,-0.002296,0.025577,0.999669
5.560000,0.140522,0.076808,11.299944,0.000680,0.000852,0.012875,-0.000000915,0.000021989,-0.000044312,0.001251,-0.002290,0.025639,0.999668
5.570000,0.121053,0.069453,11.296887,0.000276,0.000139,0.011643,-0.000001171,0.000022113,-0.000044326,0.001255,-0.002287,0.025702,0.999666
5.580000,0.097253,0.079120,11.310730,-0.000270,-0.000104,0.012499,-0.000001094,0.000021939,-0.000044187,0.001261,-0.002285,0.025764,0.999665
5.590000,0.098241,0.021155,10.643774,0.001713,-0.000642,0.013803,-0.000001022,0.000022156,-0.000044555,0.001266,-0.002285,0.025827,0.999663
5.600000,0.112804,0.027990,10.615751,0.002716,-0.001575,0.011734,-0.000001197,0.000021942,-0.000044376,0.001271,-0.002288,0.025891,0.999661
5.610000,0.009153,0.004570,11.291142,0.000833,0.000540,0.012302,-0.000001174,0.000022139,-0.000044491,0.001276,-0.002289,0.025956,0.999660
5.620000,0.019102,0.014330,11.297037,0.001238,-0.000313,0.013437,-0.000001149,0.000021911,-0.000044260,0.001279,-0.002290,0.026020,0.999658
5.630000,0.029708,0.034576,11.277908,-0.000340,0.000552,0.014020,-0.000000940,0.000021894,-0.000044395,0.001282,-0.002289,0.026084,0.999656
5.640000,0.050067,0.024593,11.288485,0.000808,0.001333,0.014073,-0.000001154,0.000022132,-0.000044272,0.001284,-0.002287,0.026149,0.999655
5.650000,0.096970,0.044918,11.261975,0.000042,-0.000472,0.013644,-0.000001116,0.000021940,-0.000044482,0.001287,-0.002286,0.026213,0.999653
5.660000,0.090531,0.037875,11.287256,0.000939,-0.000252,0.013825,-0.000000870,0.000021800,-0.000044449,0.001292,-0.002287,0.026277,0.999651
5.670000,0.076818,0.125787,10.576727,0.001526,-0.001334,0.012563,-0.000000925,0.000022053,-0.000044386,0.001299,-0.002289,0.026339,0.999650
5.680000,0.113887,0.098293,10.570061,0.001498,-0.001102,0.012666,-0.000000961,0.000022059,-0.000044411,0.001309,-0.002292,0.026400,0.999648
5.690000,0.098289,0.067941,11.269605,0.002583,-0.001664,0.012361,-0.000001043,0.000022007,-0.000044355,0.001321,-0.002297,0.026461,0.999646
5.700000,0.082735,0.049536,11.266243,0.002391,-0.002863,0.012767,-0.000000976,0.000022070,-0.000044449,0.001334,-0.002303,0.026522,0.999645
5.710000,0.062707,0.029130,10.544114,0.003212,-0.001723,0.011909,-0.000000951,0.000022064,-0.000044124,0.001347,-0.002310,0.026583,0.999643
5.720000,0.061342,0.016014,10.537933,0.002108,-0.001278,0.011676,-0.000000955,0.000021868,-0.000044751,0.001359,-0.002317,0.026644,0.999641
5.730000,0.067312,-0.052012,10.522356,0.001718,-0.000625,0.013118,-0.000001060,0.000021869,-0.000044336,0.001370,-0.002325,0.026707,0.999640
5.740000,0.063727,-0.006023,10.531837,0.000152,-0.002287,0.012580,-0.000000877,0.000021841,-0.000044026,0.001377,-0.002334,0.026771,0.999638
5.750000,0.019923,0.012550,11.296555,0.000601,-0.001571,0.013078,-0.000001139,0.000022176,-0.000044164,0.001384,-0.002341,0.026836,0.999636
5.760000,0.056757,0.010750,11.270444,0.001017,-0.000912,0.012726,-0.000001253,0.000022020,-0.000044287,0.001389,-0.002347,0.026901,0.999634
5.770000,0.015275,-0.000628,11.256614,0.001102,-0.002188,0.012805,-0.000001131,0.000022036,-0.000044497,0.001394,-0.002352,0.026966,0.999633
5.780000,-0.001312,0.006396,11.258936,0.000518,-0.000484,0.012967,-0.000000926,0.000021741,-0.000044346,0.001397,-0.002355,0.027031,0.999631
5.790000,0.025473,0.041008,11.255078,0.000866,-0.000962,0.012223,-0.000000971,0.000022212,-0.000044385,0.001399,-0.002356,0.027096,0.999629
5.800000,0.029337,0.030376,11.241984,-0.001176,0.000093,0.012512,-0.000001129,0.000022056,-0.000044357,0.001401,-0.002357,0.027162,0.999627
5.810000,0.102540,0.072105,11.267420,0.001031,-0.000551,0.013390,-0.000001053,0.000021733,-0.000044392,0.001404,-0.002359,0.027227,0.999626
5.820000,0.112954,0.063572,11.241787,0.000223,-0.001219,0.012790,-0.000001077,0.000022155,-0.000044536,0.001409,-0.002362,0.027291,0.999624
5.830000,0.117506,0.136046,10.462257,0.002004,-0.001142,0.012710,-0.000001016,0.000021869,-0.000044287,0.001417,-0.002368,0.027354,0.999622
5.840000,0.112763,0.131825,10.473351,0.004203,-0.002230,0.012044,-0.000000792,0.000022169,-0.000044340,0.001430,-0.002375,0.027415,0.999620
5.850000,0.098831,0.031963,9.690204,0.002024,-0.001637,0.013224,-0.000000934,0.000021878,-0.000044454,0.001443,-0.002383,0.027477,0.999619
5.860000,0.077860,0.033983,9.712507,0.004120,-0.001339,0.011694,-0.000000993,0.000021842,-0.000044231,0.001456,-0.002393,0.027538,0.999617
5.870000,0.028973,0.000642,11.442387,0.002205,-0.001963,0.011697,-0.000001048,0.000022095,-0.000044314,0.001469,-0.002401,0.027599,0.999615
5.880000,0.066644,0.007100,11.453539,0.002260,-0.001368,0.012583,-0.000000995,0.000022167,-0.000044351,0.001480,-0.002409,0.027661,0.999613
5.890000,0.035342,-0.018441,11.435884,0.001207,-0.002327,0.011846,-0.000000981,0.000021861,-0.000044200,0.001491,-0.002415,0.027723,0.999612
5.900000,0.029128,0.000118,11.417853,0.000872,-0.001299,0.013640,-0.000000731,0.000021828,-0.000044373,0.001500,-0.002421,0.027786,0.999610
5.910000,0.045935,0.010565,11.418356,0.001770,-0.001701,0.012311,-0.000000969,0.000021884,-0.000044434,0.001508,-0.002426,0.027849,0.999608
5.920000,0.061539,-0.010194,11.416694,0.002569,-0.001555,0.012523,-0.000000949,0.000021797,-0.000044357,0.001515,-0.002430,0.027912,0.999606
5.930000,0.087987,-0.007132,9.664627,0.000881,-0.000797,0.012707,-0.000001132,0.000021675,-0.000044245,0.001521,-0.002435,0.027977,0.999604
5.940000,0.102903,-0.028101,9.663041,0.001628,-0.001016,0.013399,-0.000001072,0.000021925,-0.000044425,0.001525,-0.002443,0.028043,0.999603
5.950000,0.139700,0.102270,9.663983,0.001088,-0.002740,0.013476,-0.000000844,0.000022256,-0.000044292,0.001532,-0.002453,0.028109,0.999601
5.960000,0.142474,0.086924,9.652103,0.000769,-0.002626,0.012809,-0.000001052,0.000021898,-0.000044257,0.001541,-0.002467,0.028174,0.999599
5.970000,0.020227,-0.026133,9.674445,0.000877,-0.001900,0.013202,-0.000001121,0.000022243,-0.000044339,0.001549,-0.002480,0.028239,0.999597
5.980000,-0.017228,0.021847,9.673213,0.001161,-0.002674,0.012738,-0.000000891,0.000022199,-0.000044504,0.001556,-0.002492,0.028305,0.999595
5.990000,0.025635,-0.008943,11.431352,-0.000233,-0.001421,0.012483,-0.000001311,0.000021820,-0.000044163,0.001562,-0.002502,0.028371,0.999593
6.000000,0.023667,0.021311,11.427940,0.001136,-0.000095,0.013563,-0.000000995,0.000021893,-0.000044265,0.001567,-0.002512,0.028437,0.999591
6.010000,0.030866,0.006230,11.431042,0.000786,-0.002091,0.012810,-0.000001147,0.000021830,-0.000044442,0.001571,-0.002520,0.028503,0.999589
6.020000,0.037834,0.026595,11.462421,0.000934,-0.001195,0.012741,-0.000001223,0.000021933,-0.000044372,0.001575,-0.002527,0.028570,0.999587
6.030000,0.068249,0.143386,9.714618,0.001611,-0.001705,0.012134,-0.000001086,0.000022165,-0.000044347,0.001582,-0.002535,0.028634,0.999585
6.040000,0.063400,0.121405,9.732554,0.001327,-0.001610,0.011602,-0.000000786,0.000021847,-0.000044247,0.001593,-0.002544,0.028696,0.999584
6.050000,0.099198,0.071155,9.692593,0.003078,-0.002258,0.012468,-0.000000925,0.000022020,-0.000044264,0.001607,-0.002553,0.028757,0.999582
6.060000,0.074788,0.051785,9.719092,0.003962,-0.001191,0.012770,-0.000001086,0.000021689,-0.000044556,0.001622,-0.002563,0.028817,0.999580
6.070000,0.025270,0.002875,9.711104,0.003576,-0.002160,0.011358,-0.000001201,0.000021964,-0.000044136,0.001637,-0.002572,0.028878,0.999578
6.080000,0.029661,0.001956,9.723973,0.003225,-0.001449,0.011844,-0.000000832,0.000022065,-0.000044427,0.001651,-0.002581,0.028939,0.999576
6.090000,0.032138,0.055843,9.754464,0.002000,-0.002551,0.012351,-0.000000995,0.000021815,-0.000044674,0.001666,-0.002588,0.028998,0.999575
6.100000,0.038356,0.064932,9.751558,0.002679,-0.001158,0.011028,-0.000001170,0.000021927,-0.000044453,0.001683,-0.002594,0.029057,0.999573
6.110000,0.112827,-0.015668,9.768175,0.003750,-0.001311,0.012765,-0.000000837,0.000022104,-0.000044570,0.001697,-0.002601,0.029117,0.999571
6.120000,0.078714,0.000865,9.773279,0.002072,-0.001252,0.012651,-0.000000866,0.000021908,-0.000044437,0.001710,-0.002608,0.029178,0.999569
6.130000,0.136446,-0.026184,9.785842,0.002380,-0.002537,0.012573,-0.000001229,0.000022033,-0.000044422,0.001721,-0.002618,0.029241,0.999567
6.140000,0.114046,-0.060636,9.798573,0.001935,-0.002322,0.012301,-0.000001273,0.000021798,-0.000044516,0.001729,-0.002631,0.029307,0.999566
6.150000,0.104098,0.016198,9.813883,0.001550,-0.003396,0.014562,-0.000000911,0.000021795,-0.000044428,0.001735,-0.002645,0.029373,0.999564
6.160000,0.073893,-0.001832,9.816105,0.000777,-0.002162,0.012835,-0.000001077,0.000022189,-0.000044621,0.001741,-0.002661,0.029441,0.999561
6.170000,0.052591,0.018955,11.425580,-0.000519,-0.003359,0.013507,-0.000000853,0.000022161,-0.000044248,0.001746,-0.002676,0.029509,0.999559
6.180000,0.032599,-0.010428,11.421719,0.001561,-0.002056,0.013498,-0.000001033,0.000021982,-0.000044530,0.001750,-0.002690,0.029577,0.999557
6.190000,0.047389,0.015497,11.446814,0.000668,-0.002111,0.013893,-0.000001092,0.000022332,-0.000044346,0.001753,-0.002703,0.029645,0.999555
6.200000,0.024862,0.026591,11.403381,-0.000196,-0.002258,0.013225,-0.000000926,0.000021995,-0.000044537,0.001756,-0.002715,0.029714,0.999553
6.210000,0.037928,0.015222,11.423262,0.000328,-0.001614,0.013259,-0.000000739,0.000022018,-0.000044167,0.001757,-0.002726,0.029783,0.999551
6.220000,0.035536,0.014864,11.415513,-0.000832,-0.001844,0.013569,-0.000001027,0.000021863,-0.000044355,0.001758,-0.002736,0.029851,0.999549
6.230000,0.104122,0.047103,9.839875,-0.000369,-0.003138,0.012878,-0.000000940,0.000021997,-0.000044171,0.001758,-0.002748,0.029921,0.999547
6.240000,0.088812,0.055552,9.827492,0.000312,-0.003159,0.012848,-0.000001005,0.000022104,-0.000044538,0.001758,-0.002761,0.029991,0.999545
6.250000,0.139327,0.006716,9.773927,-0.000058,-0.003749,0.014219,-0.000001011,0.000021832,-0.000044361,0.001758,-0.002778,0.030062,0.999543
6.260000,0.125038,0.014481,9.795192,-0.000871,-0.003648,0.015285,-0.000000842,0.000021863,-0.000044320,0.001757,-0.002798,0.030135,0.999540
6.270000,0.050009,0.092267,9.841695,0.000190,-0.003719,0.015014,-0.000000813,0.000021794,-0.000044149,0.001758,-0.002818,0.030207,0.999538
6.280000,0.022339,0.087813,9.819887,0.000646,-0.003928,0.014506,-0.000000930,0.000022130,-0.000044321,0.001761,-0.002837,0.030277,0.999536
6.290000,0.107880,0.075927,9.841608,0.001649,-0.004997,0.014079,-0.000000948,0.000021881,-0.000044418,0.001767,-0.002858,0.030346,0.999534
6.300000,0.093345,0.077722,9.844091,0.001393,-0.004556,0.014277,-0.000000849,0.000022060,-0.000044248,0.001775,-0.002881,0.030414,0.999532
6.310000,0.083057,0.030628,9.880851,0.000614,-0.005067,0.013837,-0.000001138,0.000021838,-0.000044139,0.001783,-0.002905,0.030483,0.999529
6.320000,0.098920,0.032403,9.847149,-0.000389,-0.004701,0.013727,-0.000000969,0.000022049,-0.000044429,0.001791,-0.002931,0.030552,0.999527
6.330000,0.065140,0.013033,9.862862,0.000366,-0.005869,0.013444,-0.000001061,0.000021658,-0.000044535,0.001799,-0.002957,0.030622,0.999525
6.340000,0.044574,0.008787,9.870859,0.000807,-0.004693,0.013732,-0.000000932,0.000021848,-0.000044401,0.001806,-0.002982,0.030691,0.999523
6.350000,0.012753,-0.019089,11.419742,0.000400,-0.004084,0.013874,-0.000000724,0.000022104,-0.000044187,0.001812,-0.003005,0.030761,0.999521
6.360000,0.019689,0.003471,11.403914,0.000332,-0.005294,0.014444,-0.000000887,0.000021973,-0.000044366,0.001817,-0.003027,0.030831,0.999518
6.370000,0.045892,0.035819,11.416619,-0.000104,-0.002475,0.014737,-0.000000733,0.000021868,-0.000044598,0.001822,-0.003048,0.030900,0.999516
6.380000,0.031289,0.024588,11.382407,0.000177,-0.003976,0.014663,-0.000000896,0.000021980,-0.000044252,0.001825,-0.003067,0.030970,0.999514
6.390000,0.081625,-0.015812,9.910917,-0.000082,-0.004161,0.013968,-0.000000920,0.000022140,-0.000044293,0.001826,-0.003087,0.031042,0.999512
6.400000,0.067443,-0.041282,9.890543,0.000467,-0.004458,0.014822,-0.000001064,0.000021923,-0.000044474,0.001825,-0.003109,0.031115,0.999509
6.410000,0.023065,-0.002112,9.887211,-0.000336,-0.004646,0.015846,-0.000001051,0.000021943,-0.000044341,0.001822,-0.003130,0.031189,0.999507
6.420000,-0.001018,0.015317,9.876567,-0.001449,-0.003855,0.015124,-0.000000927,0.000021911,-0.000044051,0.001819,-0.003148,0.031263,0.999505
6.430000,0.124327,0.056704,9.909955,-0.000903,-0.004383,0.015345,-0.000001100,0.000022049,-0.000044302,0.001815,-0.003170,0.031337,0.999502
6.440000,0.117537,0.024929,9.872654,-0.001819,-0.003997,0.014661,-0.000001225,0.000021928,-0.000044349,0.001813,-0.003193,0.031412,0.999500
6.450000,0.134035,0.067635,9.905983,0.000446,-0.004041,0.015026,-0.000000889,0.000021794,-0.000044498,0.001811,-0.003220,0.031487,0.999497
6.460000,0.145356,0.066129,9.905769,-0.000940,-0.006259,0.016518,-0.000000914,0.000022240,-0.000044083,0.001811,-0.003250,0.031562,0.999495
6.470000,0.064630,0.045981,9.932426,0.000136,-0.005972,0.014855,-0.000000961,0.000021938,-0.000044163,0.001812,-0.003281,0.031637,0.999492
6.480000,0.068759,0.048483,9.933554,0.000025,-0.006611,0.014541,-0.000000970,0.000022062,-0.000044459,0.001814,-0.003312,0.031712,0.999490
6.490000,0.035298,0.006470,11.364869,-0.000421,-0.005973,0.013969,-0.000000902,0.000021563,-0.000044241,0.001815,-0.003342,0.031786,0.999487
6.500000,0.001371,0.031091,11.424029,-0.000576,-0.006519,0.014772,-0.000000801,0.000021884,-0.000044410,0.001816,-0.003371,0.031860,0.999485
