time,x,y,z,vx,vy,vz,att_x,att_y,att_z,thrust,gimbal_a,gimbal_b
1.800000000000000000e+01,9.113529670871534094e+00,1.590719461796964929e+01,-2.837085964721145714e+01,9.625750769234064919e-01,-1.868384800073332741e-01,-2.446327926986049395e+00,3.109676025252990694e+00,3.764702923194018780e-02,-3.200757287538614770e-01,-9.925328733695190765e-09,-2.615950844004190090e-01,0.000000000000000000e+00
1.810000000000000142e+01,9.201175603334844411e+00,1.589092474165201985e+01,-2.865779785222639120e+01,8.764593246331013887e-01,-1.626987631762936704e-01,-2.869382050149339669e+00,-2.618581689236454402e+00,1.996852978034731052e-01,-3.005874484552451542e-01,-9.778775862966423304e-09,-2.615084321386798583e-01,0.000000000000000000e+00
1.819999999999999929e+01,9.282262268178058662e+00,1.585174662345568386e+01,-2.897626836231443193e+01,8.108666484321469525e-01,-3.917811819633549852e-01,-3.184705100880412587e+00,-2.036418803110730646e+00,3.267471375188326643e-01,-1.932372120683801542e-01,-9.794434700238171258e-09,-2.614350105982394257e-01,0.000000000000000000e+00
1.830000000000000071e+01,9.353557695501732994e+00,1.580300133412547048e+01,-2.934597738595543248e+01,7.129542732367518676e-01,-4.874528933021267663e-01,-3.697090236410002007e+00,-1.420929708234919486e+00,3.736519842182031148e-01,-2.378196777930632888e-02,-8.805564857277246172e-09,-2.613701219982866308e-01,0.000000000000000000e+00
1.840000000000000213e+01,9.417254461436515456e+00,1.580730994989196780e+01,-2.976993722023025057e+01,6.369676593478319493e-01,4.308615766496709520e-02,-4.239598342748196913e+00,-8.023365475381782908e-01,3.179212476050257141e-01,1.453353904757041237e-01,3.427814150247768588e+00,-2.617970127925330903e-01,0.000000000000000000e+00
1.850000000000000000e+01,9.492283839719693361e+00,1.600865486067498367e+01,-3.015057185287778552e+01,7.502937828317787217e-01,2.013449107830152407e+00,-3.806346326475360087e+00,-2.117050572612033388e-01,1.805212745567057464e-01,2.477687139953404505e-01,1.499938093675505613e+01,-2.617882257696508286e-01,0.000000000000000000e+00
1.860000000000000142e+01,9.582349291761643073e+00,1.629749362781594613e+01,-3.036953074474720893e+01,9.006545204194976728e-01,2.888387671409624602e+00,-2.189588918694225228e+00,3.590611169450288465e-01,9.792987793590057777e-03,2.549348804713263972e-01,1.499998766276352491e+01,-2.617985934869994091e-01,0.000000000000000000e+00
1.869999999999999929e+01,9.683627348082508135e+00,1.654530835756342810e+01,-3.046380280263067064e+01,1.012780563208650397e+00,2.478147297474825983e+00,-9.427205788346166848e-01,9.383345736085947353e-01,-1.376565526241024795e-01,1.672047047860215907e-01,1.499998626150908621e+01,-2.617974643473447438e-01,0.000000000000000000e+00
1.880000000000000071e+01,9.787439008885213454e+00,1.665307830760731633e+01,-3.050437371332848357e+01,1.038116608027049637e+00,1.077699500438892066e+00,-4.057091069781196824e-01,1.543638232910420571e+00,-2.114262435581615307e-01,1.047997720163097550e-02,1.499932174443483923e+01,-2.617752074374972704e-01,0.000000000000000000e+00
1.890000000000000213e+01,9.885006987954044533e+00,1.662977955240312156e+01,-3.060522276357162141e+01,9.756797906883163396e-01,-2.329875520419464330e-01,-1.008490502431382385e+00,2.159041491760078202e+00,-1.838049683818969715e-01,-1.612224662335371428e-01,1.203335770125873161e+01,-2.617894850805003171e-01,0.000000000000000000e+00
1.900000000000000000e+01,9.977996986679876557e+00,1.661281198419382221e+01,-3.079206632793839304e+01,9.298999872583137982e-01,-1.696756820929944398e-01,-1.868435643667721635e+00,2.756135767826986882e+00,-6.547614587078243176e-02,-2.850837390905684443e-01,-9.419967866243477859e-09,-2.616556161944916803e-01,0.000000000000000000e+00
1.910000000000000142e+01,1.007185855910196537e+01,1.660642451583892054e+01,-3.104663518941109146e+01,9.386157242208831297e-01,-6.387468354902101075e-02,-2.545688614726997034e+00,-2.945596746995801762e+00,1.006275390963582428e-01,-3.220477813308111892e-01,-9.842174224933892804e-09,-2.615574393925099717e-01,0.000000000000000000e+00
1.920000000000000284e+01,1.016287741081857732e+01,1.659040868261824642e+01,-3.133899980707396793e+01,9.101885171661135976e-01,-1.601583322067559600e-01,-2.923646176628782456e+00,-2.351765782215224032e+00,2.596734434552780968e-01,-2.602488416253507797e-01,-9.803230953274919054e-09,-2.614771748620871583e-01,0.000000000000000000e+00
1.930000000000000071e+01,1.024305801885541101e+01,1.656266672736639123e+01,-3.167871067315781275e+01,8.018060803683333404e-01,-2.774195525185560451e-01,-3.397108660838455307e+00,-1.721090370149011894e+00,3.560555426784510757e-01,-1.110774735018988241e-01,-9.874428804050040703e-09,-2.614083497788145527e-01,0.000000000000000000e+00
1.940000000000000213e+01,1.031759040693779461e+01,1.653083850231396568e+01,-3.208941118749719124e+01,7.453238808238279445e-01,-3.182822505242652311e-01,-4.107005143393777757e+00,-1.070591853203357369e+00,3.473719053830162107e-01,7.339037539288946477e-02,-8.800376358731138938e-09,-2.613460607898114851e-01,0.000000000000000000e+00
1.950000000000000000e+01,1.038532904263470336e+01,1.664569139940564924e+01,-3.249702485897901738e+01,6.773863569690820041e-01,1.148528970916825154e+00,-4.076136714818292539e+00,-4.362676730110670031e-01,2.337384129181256931e-01,2.146040475712106821e-01,1.209907192687771982e+01,-2.617873212538924799e-01,0.000000000000000000e+00
1.960000000000000142e+01,1.046202908040535817e+01,1.688904252331611744e+01,-3.277174853436153512e+01,7.670003777065487194e-01,2.433511239104677593e+00,-2.747236753825172961e+00,1.698181524793289654e-01,6.052174151712197414e-02,2.590437254236083175e-01,1.499967934365008837e+01,-2.617868718167207231e-01,0.000000000000000000e+00
1.970000000000000284e+01,1.054130984020857476e+01,1.711259060052189440e+01,-3.290432902366973877e+01,7.928075980321659388e-01,2.235480772057753196e+00,-1.325804893082006775e+00,7.761905025796145274e-01,-1.085871323481197859e-01,1.951969641997864102e-01,1.499978133945897341e+01,-2.617721689829274334e-01,0.000000000000000000e+00
1.980000000000000071e+01,1.061709638885073836e+01,1.722654154404077786e+01,-3.297298561827464169e+01,7.578654864216330944e-01,1.139509435188843733e+00,-6.865659460490267652e-01,1.409599382315785965e+00,-2.096220243458217780e-01,4.264977080624997308e-02,1.499997395091868135e+01,-2.617982100618913011e-01,0.000000000000000000e+00
1.990000000000000213e+01,1.068179734110008461e+01,1.719523549509546001e+01,-3.307300179445609700e+01,6.470095224934576672e-01,-3.130604894531885396e-01,-1.000161761814532646e+00,2.060337387234700834e+00,-2.005958538607055530e-01,-1.422449789885702753e-01,1.436373569670025141e+01,-2.613385587571336877e-01,0.000000000000000000e+00
2.000000000000000000e+01,1.074551961916685805e+01,1.716955589987459874e+01,-3.326273672884879318e+01,6.372227806677347450e-01,-2.567959522086162294e-01,-1.897349343926946874e+00,2.693811947141166563e+00,-8.542985048159068562e-02,-2.832483648942425436e-01,-9.373032018929695028e-09,-2.612836176820598766e-01,0.000000000000000000e+00
2.010000000000000142e+01,1.080509076744504959e+01,1.715008592312026536e+01,-3.352392842830365538e+01,5.957114827819151026e-01,-1.946997675433259634e-01,-2.611916994548650006e+00,-2.976219995760049031e+00,8.927616305194363555e-02,-3.299255970518563674e-01,-9.827673174614542125e-09,-2.612325284071961851e-01,0.000000000000000000e+00
2.020000000000000284e+01,1.085909395201745475e+01,1.712841413341029195e+01,-3.382918523419025547e+01,5.400318457240552705e-01,-2.167178970997491183e-01,-3.052568058865977818e+00,-2.350900645568050784e+00,2.592706128628359252e-01,-2.659665549846346178e-01,-9.794963065845476772e-09,-2.611845226559300071e-01,0.000000000000000000e+00
2.030000000000000071e+01,1.091023753211265301e+01,1.707890503879432842e+01,-3.418858047310315840e+01,5.114358009519884840e-01,-4.950909461596275651e-01,-3.593952389129005720e+00,-1.686605139624080207e+00,3.578731199817997144e-01,-1.060676125834303096e-01,-9.501872127942323462e-09,-2.611384907150665069e-01,0.000000000000000000e+00
2.040000000000000213e+01,1.095478492977621876e+01,1.703741165004490909e+01,-3.459593754074707306e+01,4.454739766356624053e-01,-4.149338874941817523e-01,-4.073570676439174143e+00,-1.000689048584242569e+00,3.382775072118044957e-01,8.863439850512649931e-02,8.464869868316127199e-02,-2.612314666958660547e-01,0.000000000000000000e+00
2.050000000000000000e+01,1.100913911069536155e+01,1.719317095667456030e+01,-3.501135741573231996e+01,5.435418091914301364e-01,1.557593066296503403e+00,-4.154198749852493933e+00,-3.411281021746295217e-01,2.078788393744712693e-01,2.246148475939769851e-01,1.328902113340540048e+01,-2.617887378676521659e-01,0.000000000000000000e+00
2.060000000000000142e+01,1.106957598225767825e+01,1.744122615208610583e+01,-3.525540751145401686e+01,6.043687156231717372e-01,2.480551954115463253e+00,-2.440500957216954703e+00,2.924759644925006286e-01,2.175166071895073827e-02,2.504709481254150938e-01,1.499998523436970643e+01,-2.617987742265659445e-01,0.000000000000000000e+00
2.070000000000000284e+01,1.113305479904726170e+01,1.764875300331155472e+01,-3.537380548639549716e+01,6.347881678958379181e-01,2.075268512254493380e+00,-1.183979749414796556e+00,9.335460528442622863e-01,-1.442812821220407216e-01,1.589993125799637474e-01,1.499976711547207664e+01,-2.617721532138200802e-01,0.000000000000000000e+00
2.080000000000000071e+01,1.119034682754696419e+01,1.771552407311422783e+01,-3.543953680911415915e+01,5.729202849970222999e-01,6.677106980267324410e-01,-6.573132271866192200e-01,1.605611455026965562e+00,-2.206051291782828994e-01,-1.760501891556350354e-02,1.499947547779660617e+01,-2.617635775505897100e-01,0.000000000000000000e+00
2.090000000000000213e+01,1.123929278802528664e+01,1.768375480750235340e+01,-3.557599064991188698e+01,4.894596047832244223e-01,-3.176926561187384257e-01,-1.364538407977298196e+00,2.284740681192568790e+00,-1.718236354998183835e-01,-2.041514069528009012e-01,9.636991151306503411e+00,-2.617175517322661293e-01,0.000000000000000000e+00
2.100000000000000000e+01,1.128796275997944498e+01,1.765946158699956570e+01,-3.579858963808259631e+01,4.866997195415820321e-01,-2.429322050278738820e-01,-2.225989881707111984e+00,2.938797746607896944e+00,-2.093702881027015295e-02,-3.185019380167866676e-01,-9.901016189276320345e-09,-2.616584451636267961e-01,0.000000000000000000e+00
2.110000000000000142e+01,1.133412619217344641e+01,1.764292675625132745e+01,-3.606875796243106436e+01,4.616343219400098619e-01,-1.653483074823939858e-01,-2.701683243484669372e+00,-2.701188085893681201e+00,1.679401064387870957e-01,-3.187440688846607806e-01,-9.927290708868580715e-09,-2.616101351289462085e-01,0.000000000000000000e+00
2.120000000000000284e+01,1.138065399324513294e+01,1.760262153228068982e+01,-3.638496295851578566e+01,4.652780107168577595e-01,-4.030522397063664441e-01,-3.162049960847241437e+00,-2.028963555756693182e+00,3.177554287188388837e-01,-2.007911675158257081e-01,-9.809665674927375575e-09,-2.615207658309439132e-01,0.000000000000000000e+00
2.130000000000000071e+01,1.142264687568322223e+01,1.755507932186473141e+01,-3.676284810575808137e+01,4.199288243808888543e-01,-4.754221041595717567e-01,-3.778851472422926960e+00,-1.317465374599081418e+00,3.601295741971408670e-01,-4.643698326779908611e-03,-9.778559875682815418e-09,-2.614454965478968385e-01,0.000000000000000000e+00
2.140000000000000213e+01,1.146159174483629251e+01,1.761743771262128888e+01,-3.717662714130239721e+01,3.894486915306999419e-01,6.235839075655636998e-01,-4.137790355443170753e+00,-6.100028248271476272e-01,2.694370436789370604e-01,1.739297759443166891e-01,7.612325862867423965e+00,-2.617834082214244296e-01,0.000000000000000000e+00
2.150000000000000000e+01,1.151275777043908022e+01,1.783734595426547642e+01,-3.752210221538203427e+01,5.116602560278804557e-01,2.199082416441870080e+00,-3.454750740796382225e+00,5.970088608662505597e-02,9.053655004694927122e-02,2.484918542362843930e-01,1.499961889490309552e+01,-2.617891250633248568e-01,0.000000000000000000e+00
2.160000000000000142e+01,1.157848056638492906e+01,1.808584679845089127e+01,-3.772429078874846908e+01,6.572279594584933271e-01,2.485008441854153372e+00,-2.021885733664352536e+00,7.195933521913874253e-01,-9.582510759621132301e-02,1.954235686580025610e-01,1.500000014984203389e+01,-2.617993977754212720e-01,0.000000000000000000e+00
2.170000000000000284e+01,1.164856607260569810e+01,1.821628526997228192e+01,-3.782942894110685472e+01,7.008550622076838987e-01,1.304384715213918744e+00,-1.051381523583889255e+00,1.407363330577645399e+00,-2.084183635318619388e-01,3.561648307446437650e-02,1.499969457181995480e+01,-2.617332160691535625e-01,0.000000000000000000e+00
2.180000000000000071e+01,1.170748813393295329e+01,1.818746870453632880e+01,-3.796172532139479472e+01,5.892206132725512635e-01,-2.881656543595296771e-01,-1.322963802879384421e+00,2.114011872048228824e+00,-1.935513565048458950e-01,-1.614895780989520357e-01,1.492997755257906611e+01,-2.506808443033010092e-01,0.000000000000000000e+00
2.190000000000000213e+01,1.176450805652497245e+01,1.816516780184540991e+01,-3.817982461192720933e+01,5.701992259201842383e-01,-2.230090269091750121e-01,-2.180992905324114606e+00,2.798942888717904864e+00,-5.875369409149300282e-02,-3.013855436920055975e-01,-9.621135382646161766e-09,-2.506780434414149217e-01,0.000000000000000000e+00
2.200000000000000000e+01,1.181737550401622272e+01,1.815010777607714587e+01,-3.845820730058535020e+01,5.286744749125034115e-01,-1.506002576826405148e-01,-2.783826886581426852e+00,-2.818006153450734352e+00,1.330362779467821888e-01,-3.260771424141454267e-01,-9.841701326557194851e-09,-2.506746799772070489e-01,0.000000000000000000e+00
2.210000000000000142e+01,1.186551809510827837e+01,1.812866174783640005e+01,-3.878188248467176180e+01,4.814259109205499265e-01,-2.144602824074512970e-01,-3.236751840864139140e+00,-2.127328403533980783e+00,2.985938372263730045e-01,-2.228331678120767656e-01,-9.801021765363588517e-09,-2.506706809576755846e-01,0.000000000000000000e+00
2.220000000000000284e+01,1.190671624570542164e+01,1.808884140868800117e+01,-3.914630293448869480e+01,4.119815059714336813e-01,-3.982033914839731015e-01,-3.644204498169309581e+00,-1.391684790865513222e+00,3.584220941178108966e-01,-2.641565807092146820e-02,-3.576256318520030327e-09,-2.506664876452028290e-01,0.000000000000000000e+00
2.230000000000000071e+01,1.194498081251075483e+01,1.810916232464668951e+01,-3.956996857387863997e+01,3.826456680533377175e-01,2.032091595868711353e-01,-4.236656393899436601e+00,-6.567701767413534064e-01,2.761929088976053936e-01,1.623565698638787247e-01,4.297947366712199901e+00,-2.617678684059785432e-01,0.000000000000000000e+00
2.240000000000000213e+01,1.199682480562995046e+01,1.830776433612781062e+01,-3.990864618874339698e+01,5.184399311919605235e-01,1.986020114811202220e+00,-3.386776148647578921e+00,3.915813941958362632e-02,9.522781960479553831e-02,2.451978487965096321e-01,1.499997295896041472e+01,-2.617988759310233560e-01,0.000000000000000000e+00
2.250000000000000000e+01,1.206365338380774510e+01,1.853936942013484312e+01,-4.009769243650517723e+01,6.682857817779531695e-01,2.316050840070335681e+00,-1.890462477617784742e+00,7.232471510556514049e-01,-9.649691955403016941e-02,1.923781262612241638e-01,1.500000014984040497e+01,-2.617993977839472852e-01,0.000000000000000000e+00
2.260000000000000142e+01,1.213387349526662895e+01,1.866206698835201294e+01,-4.020160985672720955e+01,7.022011145888455985e-01,1.226975682171693061e+00,-1.039174202220334520e+00,1.436308063838855897e+00,-2.094088692384976635e-01,2.644845470754075487e-02,1.499970281226223534e+01,-2.588265062665058291e-01,0.000000000000000000e+00
2.270000000000000284e+01,1.219707223515296590e+01,1.863724804792292034e+01,-4.035070952051862037e+01,6.319873988633735173e-01,-2.481894042909318365e-01,-1.490996637914087319e+00,2.166849349383514589e+00,-1.860319668649836888e-01,-1.747377332686109730e-01,1.329976350713108424e+01,-2.152689229883579247e-01,0.000000000000000000e+00
2.280000000000000071e+01,1.225918687495525816e+01,1.862029732334658405e+01,-4.058528430699675482e+01,6.211463980229271487e-01,-1.695072457633694518e-01,-2.345747864781342784e+00,2.873067932134153679e+00,-3.905899752778974054e-02,-3.088055430527633649e-01,-9.724689159179084691e-09,-2.152685880184890543e-01,0.000000000000000000e+00
2.290000000000000213e+01,1.231682202856442565e+01,1.860974374719607738e+01,-4.087546565933040910e+01,5.763515360916771080e-01,-1.055357615050599857e-01,-2.901813523336517431e+00,-2.719576505894681251e+00,1.590809177516261386e-01,-3.170617254963500331e-01,-9.874656287895977309e-09,-2.152664340035511381e-01,0.000000000000000000e+00
2.300000000000000000e+01,1.236812367958839509e+01,1.858513143911443422e+01,-4.119408267811674307e+01,5.130165102396971877e-01,-2.461230808164274753e-01,-3.186170187863359260e+00,-1.997020655705007641e+00,3.161724583381675391e-01,-1.911684088257206426e-01,-9.851805059988104354e-09,-2.152647436767824718e-01,0.000000000000000000e+00
2.310000000000000142e+01,1.241744005152626862e+01,1.854107749503171831e+01,-4.159186450277808689e+01,4.931637193787382079e-01,-4.405394408271560147e-01,-3.977818246613407549e+00,-1.235735253597305627e+00,3.489709279050923207e-01,1.708766539063409640e-02,-9.106166473408906834e-09,-2.152624786961400416e-01,0.000000000000000000e+00
2.320000000000000284e+01,1.246353899329185921e+01,1.864247377194104516e+01,-4.200351618880738869e+01,4.609894176559010126e-01,1.013962769093278204e+00,-4.116516860293041091e+00,-4.848335567012911351e-01,2.349778195188119145e-01,1.920858292905296139e-01,1.040242272689899394e+01,-2.617888042030252493e-01,0.000000000000000000e+00
2.330000000000000071e+01,1.251921550074431089e+01,1.887664365956901591e+01,-4.228988379226140637e+01,5.567650745245211752e-01,2.341698876279701302e+00,-2.863676034540151516e+00,2.284038494157276944e-01,3.616481845539243345e-02,2.409466205939063133e-01,1.499975370081926584e+01,-2.617898681892987245e-01,0.000000000000000000e+00
2.340000000000000213e+01,1.257850619563815364e+01,1.908260358480554331e+01,-4.243822272566560372e+01,5.929069489384302116e-01,2.059599252365286848e+00,-1.483389334041968377e+00,9.451182865120160148e-01,-1.468899923367164018e-01,1.459543685872490837e-01,1.500000014985079488e+01,-2.617993977791041593e-01,0.000000000000000000e+00
2.350000000000000000e+01,1.263139566800875002e+01,1.915571483760135862e+01,-4.254268744875088260e+01,5.288947237059689055e-01,7.311125279581534020e-01,-1.044647230852785436e+00,1.696181716697394037e+00,-2.196154507662084754e-01,-5.052950692758001461e-02,1.499890504764927179e+01,-2.399609470816325418e-01,0.000000000000000000e+00
2.360000000000000142e+01,1.268393754555179775e+01,1.917029333304456884e+01,-4.275704858823577581e+01,5.254187754304799896e-01,1.457849544321081492e-01,-2.143611394848901952e+00,2.444840620018397193e+00,-1.413284841659028235e-01,-2.443487312245007093e-01,5.605038288727286933e+00,2.500965990918548321e-01,0.000000000000000000e+00
2.370000000000000284e+01,1.273680791903628062e+01,1.919787821291063423e+01,-4.304670371071905066e+01,5.287037348448219154e-01,2.758487986606475983e-01,-2.896551224832762284e+00,-3.119938284926547567e+00,4.383717281831445156e-02,-3.340489720519758121e-01,-9.868473013305444655e-09,2.500940585797277738e-01,0.000000000000000000e+00
2.380000000000000071e+01,1.278598632757724829e+01,1.922081023007988421e+01,-4.334833379941456144e+01,4.917840854096782732e-01,2.293201716924974376e-01,-3.016300886955140204e+00,-2.397973248234812171e+00,2.423832226399593726e-01,-2.794172029392749113e-01,-9.887113936050955763e-09,1.477157702471284251e-01,0.000000000000000000e+00
2.390000000000000213e+01,1.283379801655536312e+01,1.920749964872925375e+01,-4.370371007171572586e+01,4.781168897811522989e-01,-1.331058135062997694e-01,-3.553762723011670843e+00,-1.629729586079810444e+00,3.521477552184058002e-01,-9.767119589458730933e-02,-9.886032947756085378e-09,1.477160918676852508e-01,0.000000000000000000e+00
2.400000000000000000e+01,1.287964621706276347e+01,1.919244489462474235e+01,-4.413923559127785268e+01,4.584820050740089359e-01,-1.505475410451198870e-01,-4.355255195621234421e+00,-8.449628915829273668e-01,3.073976030947418447e-01,1.154253138141347473e-01,-9.804953725210424498e-09,1.477173485802480146e-01,0.000000000000000000e+00
2.410000000000000142e+01,1.294141798241299846e+01,1.939065843669455802e+01,-4.453753149240991860e+01,6.177176535023491954e-01,1.982135420698150075e+00,-3.982959011320624576e+00,-1.000618947719922186e-01,1.347384250270013961e-01,2.325331239906042458e-01,1.499948146942053562e+01,-2.617914408317242869e-01,0.000000000000000000e+00
2.420000000000000284e+01,1.301128557912976547e+01,1.963498099669594765e+01,-4.477635672009253653e+01,6.986759671676764372e-01,2.443225600013886112e+00,-2.388252276826211329e+00,6.236204751671609037e-01,-7.170340524973339846e-02,2.009490040249206355e-01,1.500000014987415398e+01,-2.617993977851159060e-01,0.000000000000000000e+00
2.430000000000000071e+01,1.307550382984167747e+01,1.976427927745208635e+01,-4.489863546107244474e+01,6.421825071191212819e-01,1.292982807561377401e+00,-1.222787409799074299e+00,1.375185915914770796e+00,-2.040878560152463717e-01,3.577129087479605923e-02,1.499863410919752482e+01,-2.575216007917041083e-01,0.000000000000000000e+00
2.440000000000000213e+01,1.313268507521894257e+01,1.973856132480633008e+01,-4.505403785255795412e+01,5.718124537726482215e-01,-2.571795264575562623e-01,-1.554023914855087840e+00,2.149021005224723613e+00,-1.869497443209711118e-01,-1.775168622019285269e-01,1.482302026554204666e+01,-2.054485811059639511e-01,0.000000000000000000e+00
2.450000000000000000e+01,1.318668052860132178e+01,1.971934755226444125e+01,-4.529034907212234629e+01,5.399545338237933256e-01,-1.921377254188963435e-01,-2.363112195643901181e+00,2.896325911029665079e+00,-3.063546873500677670e-02,-3.182249754208253956e-01,-9.675331641798158087e-09,-2.054478041732297755e-01,0.000000000000000000e+00
2.460000000000000142e+01,1.323708147653559131e+01,1.970840691898367680e+01,-4.557232423373924490e+01,5.040094793427005726e-01,-1.094063328076485264e-01,-2.819751616168981290e+00,-2.654821148463752944e+00,1.790323358763890038e-01,-3.169561127966742942e-01,-9.868988500791287792e-09,-2.054460248023339264e-01,0.000000000000000000e+00
2.470000000000000284e+01,1.327409928807180606e+01,1.970530781978215984e+01,-4.603056419875162675e+01,3.701781153621386267e-01,-3.099099201515426172e-02,-4.582399650123806012e+00,-1.881390187052170315e+00,3.314543979873614266e-01,-1.680335299655669468e-01,1.424875609931259035e+01,-2.603680622974699488e-01,0.000000000000000000e+00
2.480000000000000071e+01,1.330133235078244880e+01,1.979534598792258038e+01,-4.660910457289565301e+01,2.723306271064282469e-01,9.003816814041909478e-01,-5.785403741440230618e+00,-1.065346946121741745e+00,3.349560196473517770e-01,5.527430679764771398e-02,1.453163875101378721e+01,-2.593596287745399409e-01,0.000000000000000000e+00
2.490000000000000213e+01,1.333221393528489251e+01,2.005833602534395865e+01,-4.709299781189386636e+01,3.088158450244411490e-01,2.629900374213799630e+00,-4.838932389982127269e+00,-2.675778998937244912e-01,1.803553304297864646e-01,2.115083670625381440e-01,1.499622893740815321e+01,-2.617687714641288022e-01,0.000000000000000000e+00
2.500000000000000000e+01,1.338099056948064458e+01,2.041789199476167482e+01,-4.740505554267969046e+01,4.877663419575160031e-01,3.595559694177152377e+00,-3.120577307858272142e+00,4.957177915980319205e-01,-3.702967189536510162e-02,2.097400759699658279e-01,1.500000014986713914e+01,-2.617993977905520575e-01,0.000000000000000000e+00
2.510000000000000142e+01,1.343826322984446087e+01,2.063394691990539087e+01,-4.749464017393930249e+01,5.727266036381666314e-01,2.160549251437163587e+00,-8.958463125961086959e-01,1.281812521974642349e+00,-1.919534769709365651e-01,5.423048019519043778e-02,1.499847205708886300e+01,-2.616585205323184726e-01,0.000000000000000000e+00
2.520000000000000284e+01,1.348644226562993076e+01,2.067033809006452216e+01,-4.758629627892821645e+01,4.817903578547053645e-01,3.639117015912989306e-01,-9.165610498891186841e-01,2.096486969944197476e+00,-1.891436617591797376e-01,-1.680989987010194087e-01,1.499167044026651752e+01,-2.529817309847216533e-01,0.000000000000000000e+00
2.530000000000000071e+01,1.353449262194672009e+01,2.070730086397665914e+01,-4.777050491259643650e+01,4.805035631678989949e-01,3.696277391213760866e-01,-1.842086336682232872e+00,2.885938053307326889e+00,-3.067388866329467945e-02,-3.186952729679128904e-01,-9.589282158253343931e-09,-2.529778903697043058e-01,0.000000000000000000e+00
2.540000000000000213e+01,1.358230997173534682e+01,2.074941188004957837e+01,-4.801761530433013547e+01,4.781734978862738905e-01,4.211101607292067062e-01,-2.471103917336966660e+00,-2.623857692112174345e+00,1.868092248130202027e-01,-3.142054522398459171e-01,-9.878140340821387284e-09,-2.529731024941167528e-01,0.000000000000000000e+00
2.550000000000000000e+01,1.363002633182578371e+01,2.077177797914043822e+01,-4.832515691441827244e+01,4.771636009043740412e-01,2.236609909086118009e-01,-3.075416100881343873e+00,-1.807927551542672040e+00,3.364073889432881437e-01,-1.511213084860030254e-01,-9.820920259230631823e-09,-2.529680818424874800e-01,0.000000000000000000e+00
2.560000000000000142e+01,1.367267297604758980e+01,2.077840272170366376e+01,-4.869651752911761378e+01,4.264664422180663439e-01,6.624742563226604375e-02,-3.713606146993382318e+00,-9.581224177243412576e-01,3.192951117656057658e-01,7.923104085796545126e-02,-9.299139301218570207e-09,-2.529630735499436289e-01,0.000000000000000000e+00
2.570000000000000284e+01,1.372233802235168554e+01,2.095630894234268382e+01,-4.907404375956716081e+01,4.966504630409658838e-01,1.779062206390196854e+00,-3.775262304495486276e+00,-1.459966767516238384e-01,1.452277352133874988e-01,2.173871901050399014e-01,1.499947150814562136e+01,-2.617911767272154133e-01,0.000000000000000000e+00
2.580000000000000071e+01,1.377950322489073720e+01,2.118240878105929781e+01,-4.927027272975858807e+01,5.716520253905232885e-01,2.260998387166133217e+00,-1.962289701914293527e+00,6.398966477427963095e-01,-7.481344491322006185e-02,1.856604576047347910e-01,1.500000014987410779e+01,-2.617993977867676958e-01,0.000000000000000000e+00
2.590000000000000213e+01,1.383954287409923367e+01,2.131563265084184522e+01,-4.937505338876321304e+01,6.003964920849603759e-01,1.332238697825470553e+00,-1.047806590046236774e+00,1.455884165072723668e+00,-2.053690393116365254e-01,3.404951660097264854e-03,1.499849133393553124e+01,-2.507398158516478404e-01,0.000000000000000000e+00
2.600000000000000000e+01,1.388987152970147676e+01,2.130474027743531451e+01,-4.952852444595349368e+01,5.032865560224357715e-01,-1.089237340653246289e-01,-1.534710571902836440e+00,2.289776391886421347e+00,-1.614563590574378260e-01,-2.182208707665599934e-01,1.336961522340938124e+01,-1.988746049806051908e-01,0.000000000000000000e+00
2.610000000000000142e+01,1.394081788707505254e+01,2.130382679726215756e+01,-4.976612228987011122e+01,5.094635737357581240e-01,-9.134801731576075445e-03,-2.375978439166173573e+00,3.091458511069169912e+00,2.701160111015310505e-02,-3.356480671965236251e-01,-9.773551123771403495e-09,-1.988742627707316413e-01,0.000000000000000000e+00
2.620000000000000284e+01,1.399180560885300473e+01,2.130413403477017908e+01,-5.005984387700571858e+01,5.098772177795137805e-01,3.072375080229781605e-03,-2.937215871356066543e+00,-2.390341721672874620e+00,2.421362435802432156e-01,-2.822229639586290029e-01,-9.836150521585904621e-09,-1.988730405798967149e-01,0.000000000000000000e+00
2.630000000000000071e+01,1.403907054429402379e+01,2.128397676220696511e+01,-5.040831707677246953e+01,4.726493544101971755e-01,-2.015727256321514227e-01,-3.484731997667543713e+00,-1.535128636733812835e+00,3.493747283610812993e-01,-7.915729562577437928e-02,-9.659984213750593968e-09,-1.988701006623144751e-01,0.000000000000000000e+00
2.640000000000000213e+01,1.408694799699986078e+01,2.129087218018340266e+01,-5.085195713439415499e+01,4.787745270583678159e-01,6.895417976437398511e-02,-4.436400576216854574e+00,-6.722439812745036880e-01,2.710165733739391403e-01,1.393653231677767779e-01,1.848007640454560452e+00,-2.617966787483832491e-01,0.000000000000000000e+00
2.650000000000000000e+01,1.415744406223774376e+01,2.150517358640626853e+01,-5.120277000192895400e+01,7.049606523788317647e-01,2.143014062228643546e+00,-3.508128675347974568e+00,1.408332014329181092e-01,6.342465301406341460e-02,2.212311236440827333e-01,1.499965304553329659e+01,-2.617913191973801346e-01,0.000000000000000000e+00
