time,x ang vel,y ang vel,z ang vel,x accel,y accel,z accel,x mag,y mag,z mag
2.347,0.53634,-0.62927,-0.86278,0.12181,17.625,-2.7475,4.41E-05,2.35E-05,1.68E-06
2.348,0.53984,-0.63019,-0.85552,0.10625,17.627,-2.7416,4.41E-05,2.35E-05,1.64E-06
2.349,0.54333,-0.63109,-0.84828,0.090629,17.63,-2.7355,4.41E-05,2.36E-05,1.60E-06
2.35,0.54681,-0.63199,-0.84104,0.074952,17.632,-2.7295,4.40E-05,2.36E-05,1.56E-06
2.351,0.55029,-0.63287,-0.8338,0.059217,17.635,-2.7234,4.40E-05,2.36E-05,1.52E-06
2.352,0.55376,-0.63375,-0.82657,0.043423,17.637,-2.7174,4.40E-05,2.37E-05,1.48E-06
2.353,0.55723,-0.63461,-0.81935,0.027571,17.64,-2.7112,4.40E-05,2.37E-05,1.44E-06
2.354,0.56069,-0.63546,-0.81214,0.011661,17.642,-2.7051,4.40E-05,2.38E-05,1.40E-06
2.355,0.56415,-0.6363,-0.80493,-0.0043075,17.645,-2.6989,4.40E-05,2.38E-05,1.36E-06
2.356,0.56761,-0.63712,-0.79772,-0.020333,17.647,-2.6927,4.39E-05,2.38E-05,1.32E-06
2.357,0.57105,-0.63794,-0.79053,-0.036417,17.649,-2.6865,4.39E-05,2.39E-05,1.27E-06
2.358,0.5745,-0.63874,-0.78334,-0.052558,17.652,-2.6802,4.39E-05,2.39E-05,1.23E-06
2.359,0.57793,-0.63954,-0.77616,-0.068756,17.654,-2.6739,4.39E-05,2.39E-05,1.19E-06
2.36,0.58137,-0.64032,-0.76898,-0.085011,17.656,-2.6676,4.39E-05,2.40E-05,1.15E-06
2.361,0.58479,-0.64109,-0.76181,-0.10132,17.658,-2.6612,4.38E-05,2.40E-05,1.11E-06
2.362,0.58822,-0.64185,-0.75465,-0.11769,17.661,-2.6549,4.38E-05,2.40E-05,1.06E-06
2.363,0.59163,-0.6426,-0.7475,-0.13412,17.663,-2.6484,4.38E-05,2.41E-05,1.02E-06
2.364,0.59505,-0.64334,-0.74035,-0.1506,17.665,-2.642,4.38E-05,2.41E-05,9.80E-07
2.365,0.59845,-0.64407,-0.73321,-0.16713,17.667,-2.6356,4.38E-05,2.41E-05,9.37E-07
2.366,0.60186,-0.64478,-0.72607,-0.18373,17.669,-2.6291,4.38E-05,2.42E-05,8.95E-07
2.367,0.60525,-0.64549,-0.71895,-0.20038,17.671,-2.6225,4.37E-05,2.42E-05,8.52E-07
2.368,0.60864,-0.64619,-0.71183,-0.21708,17.673,-2.616,4.37E-05,2.42E-05,8.09E-07
2.369,0.61203,-0.64687,-0.70472,-0.23384,17.675,-2.6094,4.37E-05,2.43E-05,7.66E-07
2.37,0.61541,-0.64754,-0.69761,-0.25065,17.676,-2.6028,4.37E-05,2.43E-05,7.23E-07
2.371,0.61879,-0.64821,-0.69052,-0.26752,17.678,-2.5962,4.37E-05,2.43E-05,6.80E-07
2.372,0.62216,-0.64886,-0.68343,-0.28445,17.68,-2.5895,4.37E-05,2.44E-05,6.36E-07
2.373,0.62552,-0.6495,-0.67634,-0.30143,17.682,-2.5828,4.36E-05,2.44E-05,5.93E-07
2.374,0.62888,-0.65013,-0.66927,-0.31846,17.683,-2.5761,4.36E-05,2.44E-05,5.49E-07
2.375,0.63223,-0.65075,-0.6622,-0.33554,17.685,-2.5694,4.36E-05,2.45E-05,5.05E-07
2.376,0.63558,-0.65136,-0.65514,-0.35269,17.687,-2.5626,4.36E-05,2.45E-05,4.61E-07
2.377,0.63893,-0.65196,-0.64809,-0.36988,17.688,-2.5558,4.36E-05,2.45E-05,4.18E-07
2.378,0.64227,-0.65255,-0.64105,-0.38713,17.69,-2.5489,4.36E-05,2.45E-05,3.73E-07
2.379,0.6456,-0.65313,-0.63401,-0.40443,17.691,-2.5421,4.35E-05,2.46E-05,3.29E-07
2.38,0.64893,-0.6537,-0.62699,-0.42178,17.693,-2.5352,4.35E-05,2.46E-05,2.85E-07
2.381,0.65225,-0.65426,-0.61997,-0.43919,17.694,-2.5283,4.35E-05,2.46E-05,2.41E-07
2.382,0.65557,-0.6548,-0.61296,-0.45665,17.695,-2.5213,4.35E-05,2.47E-05,1.96E-07
2.383,0.65888,-0.65534,-0.60595,-0.47416,17.697,-2.5143,4.35E-05,2.47E-05,1.51E-07
2.384,0.66219,-0.65587,-0.59896,-0.49173,17.698,-2.5073,4.35E-05,2.47E-05,1.07E-07
2.385,0.66549,-0.65639,-0.59197,-0.50934,17.699,-2.5003,4.35E-05,2.47E-05,6.17E-08
2.386,0.66878,-0.65689,-0.58499,-0.52701,17.701,-2.4933,4.34E-05,2.48E-05,1.67E-08
2.387,0.67207,-0.65739,-0.57802,-0.54473,17.702,-2.4862,4.34E-05,2.48E-05,-2.84E-08
2.388,0.67536,-0.65788,-0.57106,-0.5625,17.703,-2.479,4.34E-05,2.48E-05,-7.36E-08
2.389,0.67864,-0.65836,-0.56411,-0.58032,17.704,-2.4719,4.34E-05,2.48E-05,-1.19E-07
2.39,0.68191,-0.65882,-0.55716,-0.5982,17.705,-2.4647,4.34E-05,2.49E-05,-1.64E-07
2.391,0.68518,-0.65928,-0.55022,-0.61612,17.706,-2.4575,4.34E-05,2.49E-05,-2.10E-07
2.392,0.68844,-0.65973,-0.5433,-0.63409,17.707,-2.4503,4.34E-05,2.49E-05,-2.56E-07
2.393,0.6917,-0.66016,-0.53638,-0.65212,17.708,-2.443,4.33E-05,2.49E-05,-3.01E-07
2.394,0.69495,-0.66059,-0.52947,-0.67019,17.709,-2.4357,4.33E-05,2.49E-05,-3.47E-07
2.395,0.6982,-0.66101,-0.52257,-0.68832,17.709,-2.4284,4.33E-05,2.50E-05,-3.93E-07
2.396,0.70144,-0.66142,-0.51567,-0.70649,17.71,-2.4211,4.33E-05,2.50E-05,-4.39E-07
2.397,0.70467,-0.66182,-0.50879,-0.72471,17.711,-2.4137,4.33E-05,2.50E-05,-4.85E-07
2.398,0.7079,-0.6622,-0.50191,-0.74298,17.712,-2.4063,4.33E-05,2.50E-05,-5.32E-07
2.399,0.71113,-0.66258,-0.49505,-0.76131,17.712,-2.3989,4.33E-05,2.51E-05,-5.78E-07
2.4,0.71434,-0.66295,-0.48819,-0.77967,17.713,-2.3914,4.33E-05,2.51E-05,-6.25E-07
2.401,0.71756,-0.66331,-0.48134,-0.79809,17.713,-2.3839,4.32E-05,2.51E-05,-6.71E-07
2.402,0.72076,-0.66366,-0.4745,-0.81656,17.714,-2.3764,4.32E-05,2.51E-05,-7.18E-07
2.403,0.72397,-0.664,-0.46767,-0.83507,17.714,-2.3688,4.32E-05,2.51E-05,-7.65E-07
2.404,0.72716,-0.66433,-0.46085,-0.85364,17.715,-2.3613,4.32E-05,2.52E-05,-8.11E-07
2.405,0.73035,-0.66466,-0.45404,-0.87224,17.715,-2.3537,4.32E-05,2.52E-05,-8.58E-07
2.406,0.73354,-0.66497,-0.44724,-0.8909,17.715,-2.346,4.32E-05,2.52E-05,-9.06E-07
2.407,0.73672,-0.66527,-0.44044,-0.90961,17.716,-2.3384,4.32E-05,2.52E-05,-9.53E-07
2.408,0.73989,-0.66556,-0.43366,-0.92836,17.716,-2.3307,4.32E-05,2.52E-05,-1.00E-06
2.409,0.74306,-0.66585,-0.42689,-0.94715,17.716,-2.323,4.31E-05,2.53E-05,-1.05E-06
2.41,0.74622,-0.66612,-0.42012,-0.966,17.716,-2.3152,4.31E-05,2.53E-05,-1.10E-06
2.411,0.74938,-0.66639,-0.41337,-0.98489,17.716,-2.3074,4.31E-05,2.53E-05,-1.14E-06
2.412,0.75253,-0.66665,-0.40662,-1.0038,17.716,-2.2996,4.31E-05,2.53E-05,-1.19E-06
2.413,0.75567,-0.6669,-0.39989,-1.0228,17.716,-2.2918,4.31E-05,2.53E-05,-1.24E-06
2.414,0.75881,-0.66713,-0.39316,-1.0418,17.716,-2.2839,4.31E-05,2.53E-05,-1.29E-06
2.415,0.76194,-0.66736,-0.38644,-1.0609,17.716,-2.2761,4.31E-05,2.54E-05,-1.33E-06
2.416,0.76507,-0.66758,-0.37974,-1.08,17.716,-2.2681,4.31E-05,2.54E-05,-1.38E-06
2.417,0.76819,-0.6678,-0.37304,-1.0992,17.716,-2.2602,4.31E-05,2.54E-05,-1.43E-06
2.418,0.77131,-0.668,-0.36635,-1.1184,17.715,-2.2522,4.30E-05,2.54E-05,-1.48E-06
2.419,0.77442,-0.66819,-0.35968,-1.1376,17.715,-2.2442,4.30E-05,2.54E-05,-1.53E-06
2.42,0.77752,-0.66838,-0.35301,-1.1569,17.715,-2.2362,4.30E-05,2.54E-05,-1.58E-06
2.421,0.78062,-0.66856,-0.34636,-1.1763,17.714,-2.2281,4.30E-05,2.54E-05,-1.62E-06
2.422,0.78371,-0.66872,-0.33971,-1.1956,17.714,-2.22,4.30E-05,2.55E-05,-1.67E-06
2.423,0.7868,-0.66888,-0.33307,-1.2151,17.713,-2.2119,4.30E-05,2.55E-05,-1.72E-06
2.424,0.78988,-0.66903,-0.32645,-1.2345,17.713,-2.2037,4.30E-05,2.55E-05,-1.77E-06
2.425,0.79296,-0.66917,-0.31983,-1.254,17.712,-2.1956,4.30E-05,2.55E-05,-1.82E-06
2.426,0.79603,-0.66931,-0.31323,-1.2736,17.711,-2.1874,4.30E-05,2.55E-05,-1.87E-06
2.427,0.79909,-0.66943,-0.30663,-1.2932,17.711,-2.1791,4.30E-05,2.55E-05,-1.92E-06
2.428,0.80215,-0.66955,-0.30005,-1.3128,17.71,-2.1709,4.29E-05,2.55E-05,-1.97E-06
2.429,0.8052,-0.66965,-0.29347,-1.3325,17.709,-2.1626,4.29E-05,2.55E-05,-2.02E-06
2.43,0.80824,-0.66975,-0.28691,-1.3522,17.708,-2.1542,4.29E-05,2.56E-05,-2.06E-06
2.431,0.81128,-0.66984,-0.28035,-1.372,17.707,-2.1459,4.29E-05,2.56E-05,-2.11E-06
2.432,0.81432,-0.66992,-0.27381,-1.3918,17.706,-2.1375,4.29E-05,2.56E-05,-2.16E-06
2.433,0.81734,-0.67,-0.26728,-1.4116,17.705,-2.1291,4.29E-05,2.56E-05,-2.21E-06
2.434,0.82036,-0.67006,-0.26076,-1.4315,17.704,-2.1207,4.29E-05,2.56E-05,-2.26E-06
2.435,0.82338,-0.67012,-0.25425,-1.4514,17.703,-2.1122,4.29E-05,2.56E-05,-2.31E-06
2.436,0.82639,-0.67017,-0.24775,-1.4714,17.702,-2.1037,4.29E-05,2.56E-05,-2.36E-06
2.437,0.82939,-0.67021,-0.24126,-1.4914,17.701,-2.0952,4.29E-05,2.56E-05,-2.41E-06
2.438,0.83239,-0.67024,-0.23478,-1.5114,17.699,-2.0866,4.29E-05,2.56E-05,-2.46E-06
2.439,0.83538,-0.67026,-0.22831,-1.5315,17.698,-2.078,4.29E-05,2.56E-05,-2.51E-06
2.44,0.83836,-0.67028,-0.22186,-1.5516,17.697,-2.0694,4.28E-05,2.56E-05,-2.56E-06
2.441,0.84134,-0.67029,-0.21541,-1.5717,17.695,-2.0608,4.28E-05,2.57E-05,-2.61E-06
2.442,0.84432,-0.67029,-0.20898,-1.5919,17.694,-2.0521,4.28E-05,2.57E-05,-2.66E-06
2.443,0.84728,-0.67028,-0.20256,-1.6121,17.692,-2.0434,4.28E-05,2.57E-05,-2.71E-06
2.444,0.85024,-0.67026,-0.19614,-1.6324,17.69,-2.0347,4.28E-05,2.57E-05,-2.76E-06
2.445,0.8532,-0.67024,-0.18974,-1.6527,17.689,-2.0259,4.28E-05,2.57E-05,-2.81E-06
2.446,0.85614,-0.67021,-0.18335,-1.6731,17.687,-2.0171,4.28E-05,2.57E-05,-2.86E-06
2.447,0.85909,-0.67017,-0.17697,-1.6934,17.685,-2.0083,4.28E-05,2.57E-05,-2.92E-06
2.448,0.86202,-0.67012,-0.17061,-1.7138,17.683,-1.9995,4.28E-05,2.57E-05,-2.97E-06
2.449,0.86495,-0.67007,-0.16425,-1.7343,17.681,-1.9906,4.28E-05,2.57E-05,-3.02E-06
2.45,0.86787,-0.67,-0.15791,-1.7548,17.679,-1.9817,4.28E-05,2.57E-05,-3.07E-06
2.451,0.87079,-0.66993,-0.15158,-1.7753,17.677,-1.9727,4.28E-05,2.57E-05,-3.12E-06
2.452,0.8737,-0.66986,-0.14525,-1.7959,17.675,-1.9638,4.28E-05,2.57E-05,-3.17E-06
2.453,0.87661,-0.66977,-0.13894,-1.8164,17.673,-1.9548,4.28E-05,2.57E-05,-3.22E-06
2.454,0.8795,-0.66968,-0.13265,-1.8371,17.671,-1.9458,4.28E-05,2.57E-05,-3.27E-06
2.455,0.8824,-0.66958,-0.12636,-1.8577,17.669,-1.9367,4.27E-05,2.57E-05,-3.32E-06
2.456,0.88528,-0.66947,-0.12009,-1.8784,17.666,-1.9276,4.27E-05,2.57E-05,-3.37E-06
2.457,0.88816,-0.66935,-0.11382,-1.8991,17.664,-1.9185,4.27E-05,2.57E-05,-3.43E-06
2.458,0.89103,-0.66923,-0.10757,-1.9199,17.662,-1.9094,4.27E-05,2.57E-05,-3.48E-06
2.459,0.8939,-0.6691,-0.10133,-1.9407,17.659,-1.9002,4.27E-05,2.57E-05,-3.53E-06
2.46,0.89676,-0.66896,-0.095104,-1.9615,17.657,-1.891,4.27E-05,2.57E-05,-3.58E-06
2.461,0.89961,-0.66881,-0.088888,-1.9824,17.654,-1.8818,4.27E-05,2.57E-05,-3.63E-06
2.462,0.90246,-0.66866,-0.082684,-2.0033,17.651,-1.8726,4.27E-05,2.57E-05,-3.68E-06
2.463,0.9053,-0.6685,-0.076492,-2.0242,17.649,-1.8633,4.27E-05,2.57E-05,-3.74E-06
2.464,0.90814,-0.66834,-0.070312,-2.0451,17.646,-1.854,4.27E-05,2.57E-05,-3.79E-06
2.465,0.91096,-0.66816,-0.064144,-2.0661,17.643,-1.8446,4.27E-05,2.57E-05,-3.84E-06
2.466,0.91378,-0.66798,-0.057989,-2.0871,17.64,-1.8353,4.27E-05,2.57E-05,-3.89E-06
2.467,0.9166,-0.66779,-0.051845,-2.1082,17.637,-1.8259,4.27E-05,2.57E-05,-3.94E-06
2.468,0.91941,-0.6676,-0.045714,-2.1293,17.634,-1.8164,4.27E-05,2.57E-05,-4.00E-06
2.469,0.92221,-0.66739,-0.039594,-2.1504,17.631,-1.807,4.27E-05,2.57E-05,-4.05E-06
2.47,0.92501,-0.66719,-0.033488,-2.1715,17.628,-1.7975,4.27E-05,2.57E-05,-4.10E-06
2.471,0.92779,-0.66697,-0.027393,-2.1927,17.625,-1.788,4.27E-05,2.57E-05,-4.15E-06
2.472,0.93058,-0.66675,-0.021311,-2.2139,17.621,-1.7784,4.27E-05,2.57E-05,-4.20E-06
2.473,0.93335,-0.66652,-0.015241,-2.2351,17.618,-1.7689,4.27E-05,2.57E-05,-4.26E-06
2.474,0.93612,-0.66628,-0.0091832,-2.2563,17.615,-1.7593,4.27E-05,2.57E-05,-4.31E-06
2.475,0.93888,-0.66604,-0.0031381,-2.2776,17.611,-1.7496,4.27E-05,2.57E-05,-4.36E-06
2.476,0.94164,-0.66579,0.0028944,-2.2989,17.608,-1.74,4.27E-05,2.57E-05,-4.41E-06
2.477,0.94439,-0.66553,0.0089144,-2.3203,17.604,-1.7303,4.27E-05,2.57E-05,-4.47E-06
2.478,0.94713,-0.66527,0.014922,-2.3416,17.601,-1.7206,4.27E-05,2.57E-05,-4.52E-06
2.479,0.94987,-0.66499,0.020917,-2.363,17.597,-1.7108,4.27E-05,2.57E-05,-4.57E-06
2.48,0.9526,-0.66472,0.026899,-2.3844,17.593,-1.701,4.26E-05,2.57E-05,-4.63E-06
2.481,0.95532,-0.66443,0.032868,-2.4059,17.589,-1.6912,4.26E-05,2.57E-05,-4.68E-06
2.482,0.95804,-0.66415,0.038825,-2.4273,17.585,-1.6814,4.26E-05,2.57E-05,-4.73E-06
2.483,0.96075,-0.66385,0.044769,-2.4488,17.581,-1.6715,4.26E-05,2.57E-05,-4.78E-06
2.484,0.96345,-0.66355,0.0507,-2.4704,17.577,-1.6616,4.26E-05,2.57E-05,-4.84E-06
2.485,0.96615,-0.66324,0.056618,-2.4919,17.573,-1.6517,4.26E-05,2.57E-05,-4.89E-06
2.486,0.96884,-0.66292,0.062524,-2.5135,17.569,-1.6418,4.26E-05,2.56E-05,-4.94E-06
2.487,0.97152,-0.6626,0.068416,-2.5351,17.565,-1.6318,4.26E-05,2.56E-05,-5.00E-06
2.488,0.97419,-0.66227,0.074295,-2.5567,17.561,-1.6218,4.26E-05,2.56E-05,-5.05E-06
2.489,0.97686,-0.66194,0.080162,-2.5783,17.556,-1.6117,4.26E-05,2.56E-05,-5.10E-06
2.49,0.97953,-0.6616,0.086015,-2.6,17.552,-1.6017,4.26E-05,2.56E-05,-5.16E-06
2.491,0.98218,-0.66125,0.091856,-2.6217,17.547,-1.5916,4.26E-05,2.56E-05,-5.21E-06
2.492,0.98483,-0.6609,0.097683,-2.6434,17.543,-1.5814,4.26E-05,2.56E-05,-5.26E-06
2.493,0.98747,-0.66054,0.1035,-2.6651,17.538,-1.5713,4.26E-05,2.56E-05,-5.32E-06
2.494,0.99011,-0.66017,0.1093,-2.6869,17.534,-1.5611,4.26E-05,2.56E-05,-5.37E-06
2.495,0.99274,-0.6598,0.11509,-2.7087,17.529,-1.5509,4.26E-05,2.56E-05,-5.42E-06
2.496,0.99536,-0.65943,0.12086,-2.7305,17.524,-1.5407,4.26E-05,2.56E-05,-5.48E-06
2.497,0.99797,-0.65904,0.12662,-2.7523,17.519,-1.5304,4.26E-05,2.55E-05,-5.53E-06
2.498,1.0006,-0.65865,0.13237,-2.7741,17.514,-1.5201,4.26E-05,2.55E-05,-5.58E-06
2.499,1.0032,-0.65826,0.1381,-2.796,17.509,-1.5098,4.26E-05,2.55E-05,-5.64E-06
2.5,1.0058,-0.65786,0.14382,-2.8179,17.504,-1.4994,4.26E-05,2.55E-05,-5.69E-06
2.501,1.0084,-0.65745,0.14953,-2.8398,17.499,-1.489,4.26E-05,2.55E-05,-5.74E-06
2.502,1.0109,-0.65704,0.15523,-2.8617,17.494,-1.4786,4.26E-05,2.55E-05,-5.80E-06
2.503,1.0135,-0.65662,0.16091,-2.8836,17.489,-1.4682,4.26E-05,2.55E-05,-5.85E-06
2.504,1.0161,-0.6562,0.16657,-2.9056,17.483,-1.4577,4.26E-05,2.55E-05,-5.91E-06
2.505,1.0186,-0.65577,0.17223,-2.9275,17.478,-1.4472,4.26E-05,2.55E-05,-5.96E-06
2.506,1.0212,-0.65534,0.17787,-2.9495,17.473,-1.4367,4.26E-05,2.54E-05,-6.01E-06
2.507,1.0237,-0.6549,0.18349,-2.9715,17.467,-1.4261,4.26E-05,2.54E-05,-6.07E-06
2.508,1.0263,-0.65445,0.1891,-2.9936,17.462,-1.4155,4.26E-05,2.54E-05,-6.12E-06
2.509,1.0288,-0.654,0.1947,-3.0156,17.456,-1.4049,4.26E-05,2.54E-05,-6.17E-06
2.51,1.0313,-0.65354,0.20029,-3.0377,17.45,-1.3943,4.26E-05,2.54E-05,-6.23E-06
2.511,1.0338,-0.65308,0.20586,-3.0598,17.444,-1.3836,4.26E-05,2.54E-05,-6.28E-06
2.512,1.0364,-0.65261,0.21142,-3.0819,17.438,-1.3729,4.26E-05,2.54E-05,-6.34E-06
2.513,1.0389,-0.65214,0.21696,-3.104,17.433,-1.3622,4.26E-05,2.53E-05,-6.39E-06
2.514,1.0414,-0.65166,0.22249,-3.1261,17.427,-1.3514,4.26E-05,2.53E-05,-6.45E-06
2.515,1.0438,-0.65118,0.228,-3.1482,17.42,-1.3406,4.26E-05,2.53E-05,-6.50E-06
2.516,1.0463,-0.65069,0.23351,-3.1704,17.414,-1.3298,4.26E-05,2.53E-05,-6.55E-06
2.517,1.0488,-0.6502,0.23899,-3.1925,17.408,-1.319,4.26E-05,2.53E-05,-6.61E-06
2.518,1.0513,-0.6497,0.24447,-3.2147,17.402,-1.3081,4.26E-05,2.53E-05,-6.66E-06
2.519,1.0537,-0.64919,0.24993,-3.2369,17.395,-1.2972,4.26E-05,2.52E-05,-6.72E-06
2.52,1.0562,-0.64868,0.25537,-3.2591,17.389,-1.2863,4.26E-05,2.52E-05,-6.77E-06
2.521,1.0586,-0.64817,0.2608,-3.2814,17.383,-1.2753,4.26E-05,2.52E-05,-6.82E-06
2.522,1.0611,-0.64765,0.26622,-3.3036,17.376,-1.2644,4.26E-05,2.52E-05,-6.88E-06
2.523,1.0635,-0.64713,0.27162,-3.3258,17.369,-1.2534,4.26E-05,2.52E-05,-6.93E-06
2.524,1.0659,-0.6466,0.27701,-3.3481,17.363,-1.2423,4.27E-05,2.51E-05,-6.99E-06
2.525,1.0683,-0.64606,0.28239,-3.3704,17.356,-1.2313,4.27E-05,2.51E-05,-7.04E-06
2.526,1.0707,-0.64553,0.28775,-3.3926,17.349,-1.2202,4.27E-05,2.51E-05,-7.10E-06
2.527,1.0732,-0.64498,0.29309,-3.4149,17.342,-1.209,4.27E-05,2.51E-05,-7.15E-06
2.528,1.0755,-0.64443,0.29842,-3.4372,17.335,-1.1979,4.27E-05,2.51E-05,-7.21E-06
2.529,1.0779,-0.64388,0.30374,-3.4595,17.328,-1.1867,4.27E-05,2.50E-05,-7.26E-06
2.53,1.0803,-0.64332,0.30904,-3.4819,17.321,-1.1755,4.27E-05,2.50E-05,-7.31E-06
2.531,1.0827,-0.64276,0.31433,-3.5042,17.314,-1.1643,4.27E-05,2.50E-05,-7.37E-06
2.532,1.0851,-0.64219,0.3196,-3.5265,17.307,-1.153,4.27E-05,2.50E-05,-7.42E-06
2.533,1.0874,-0.64162,0.32486,-3.5489,17.299,-1.1417,4.27E-05,2.50E-05,-7.48E-06
2.534,1.0898,-0.64105,0.33011,-3.5712,17.292,-1.1304,4.27E-05,2.49E-05,-7.53E-06
2.535,1.0921,-0.64046,0.33534,-3.5936,17.284,-1.1191,4.27E-05,2.49E-05,-7.59E-06
2.536,1.0944,-0.63988,0.34055,-3.6159,17.277,-1.1077,4.27E-05,2.49E-05,-7.64E-06
2.537,1.0968,-0.63929,0.34575,-3.6383,17.269,-1.0963,4.27E-05,2.49E-05,-7.70E-06
2.538,1.0991,-0.6387,0.35094,-3.6607,17.261,-1.0849,4.27E-05,2.48E-05,-7.75E-06
2.539,1.1014,-0.6381,0.35611,-3.6831,17.254,-1.0734,4.27E-05,2.48E-05,-7.80E-06
2.54,1.1037,-0.63749,0.36127,-3.7055,17.246,-1.0619,4.27E-05,2.48E-05,-7.86E-06
2.541,1.106,-0.63689,0.36641,-3.7279,17.238,-1.0504,4.27E-05,2.48E-05,-7.91E-06
2.542,1.1083,-0.63628,0.37154,-3.7503,17.23,-1.0389,4.27E-05,2.47E-05,-7.97E-06
2.543,1.1106,-0.63566,0.37665,-3.7727,17.222,-1.0273,4.27E-05,2.47E-05,-8.02E-06
2.544,1.1129,-0.63504,0.38175,-3.7951,17.214,-1.0157,4.27E-05,2.47E-05,-8.08E-06
2.545,1.1151,-0.63442,0.38683,-3.8175,17.206,-1.0041,4.27E-05,2.47E-05,-8.13E-06
2.546,1.1174,-0.63379,0.3919,-3.84,17.197,-0.99249,4.27E-05,2.46E-05,-8.19E-06
2.547,1.1197,-0.63316,0.39695,-3.8624,17.189,-0.98082,4.27E-05,2.46E-05,-8.24E-06
2.548,1.1219,-0.63252,0.40199,-3.8848,17.18,-0.96913,4.27E-05,2.46E-05,-8.30E-06
2.549,1.1242,-0.63188,0.40701,-3.9072,17.172,-0.9574,4.27E-05,2.46E-05,-8.35E-06
2.55,1.1264,-0.63124,0.41202,-3.9297,17.163,-0.94566,4.27E-05,2.45E-05,-8.41E-06
2.551,1.1286,-0.63059,0.41701,-3.9521,17.155,-0.93388,4.27E-05,2.45E-05,-8.46E-06
2.552,1.1308,-0.62994,0.42199,-3.9745,17.146,-0.92208,4.28E-05,2.45E-05,-8.51E-06
2.553,1.133,-0.62928,0.42695,-3.997,17.137,-0.91025,4.28E-05,2.45E-05,-8.57E-06
2.554,1.1352,-0.62862,0.4319,-4.0194,17.128,-0.89839,4.28E-05,2.44E-05,-8.62E-06
2.555,1.1374,-0.62796,0.43683,-4.0418,17.119,-0.88651,4.28E-05,2.44E-05,-8.68E-06
2.556,1.1396,-0.62729,0.44175,-4.0643,17.11,-0.87461,4.28E-05,2.44E-05,-8.73E-06
2.557,1.1418,-0.62662,0.44665,-4.0867,17.101,-0.86267,4.28E-05,2.43E-05,-8.79E-06
2.558,1.144,-0.62595,0.45154,-4.1091,17.092,-0.85071,4.28E-05,2.43E-05,-8.84E-06
2.559,1.1461,-0.62527,0.45641,-4.1316,17.083,-0.83873,4.28E-05,2.43E-05,-8.90E-06
2.56,1.1483,-0.62459,0.46127,-4.154,17.074,-0.82671,4.28E-05,2.43E-05,-8.95E-06
2.561,1.1505,-0.62391,0.46611,-4.1764,17.064,-0.81468,4.28E-05,2.42E-05,-9.01E-06
2.562,1.1526,-0.62322,0.47094,-4.1989,17.055,-0.80261,4.28E-05,2.42E-05,-9.06E-06
2.563,1.1547,-0.62252,0.47575,-4.2213,17.045,-0.79052,4.28E-05,2.42E-05,-9.11E-06
2.564,1.1569,-0.62183,0.48054,-4.2437,17.036,-0.77841,4.28E-05,2.41E-05,-9.17E-06
2.565,1.159,-0.62113,0.48532,-4.2661,17.026,-0.76627,4.28E-05,2.41E-05,-9.22E-06
2.566,1.1611,-0.62043,0.49009,-4.2886,17.016,-0.7541,4.28E-05,2.41E-05,-9.28E-06
2.567,1.1632,-0.61972,0.49483,-4.311,17.006,-0.74191,4.28E-05,2.40E-05,-9.33E-06
2.568,1.1653,-0.61901,0.49957,-4.3334,16.996,-0.7297,4.28E-05,2.40E-05,-9.39E-06
2.569,1.1674,-0.6183,0.50429,-4.3558,16.986,-0.71746,4.28E-05,2.40E-05,-9.44E-06
2.57,1.1695,-0.61759,0.50899,-4.3782,16.976,-0.70519,4.29E-05,2.39E-05,-9.50E-06
2.571,1.1715,-0.61687,0.51368,-4.4005,16.966,-0.6929,4.29E-05,2.39E-05,-9.55E-06
2.572,1.1736,-0.61615,0.51835,-4.4229,16.956,-0.68058,4.29E-05,2.39E-05,-9.61E-06
2.573,1.1757,-0.61542,0.523,-4.4453,16.946,-0.66824,4.29E-05,2.38E-05,-9.66E-06
2.574,1.1777,-0.6147,0.52764,-4.4677,16.935,-0.65587,4.29E-05,2.38E-05,-9.71E-06
2.575,1.1797,-0.61396,0.53227,-4.49,16.925,-0.64348,4.29E-05,2.38E-05,-9.77E-06
2.576,1.1818,-0.61323,0.53688,-4.5124,16.914,-0.63107,4.29E-05,2.37E-05,-9.82E-06
2.577,1.1838,-0.61249,0.54147,-4.5347,16.904,-0.61863,4.29E-05,2.37E-05,-9.88E-06
2.578,1.1858,-0.61175,0.54605,-4.5571,16.893,-0.60616,4.29E-05,2.37E-05,-9.93E-06
2.579,1.1878,-0.61101,0.55061,-4.5794,16.882,-0.59367,4.29E-05,2.36E-05,-9.99E-06
2.58,1.1898,-0.61027,0.55515,-4.6017,16.871,-0.58116,4.29E-05,2.36E-05,-1.00E-05
2.581,1.1918,-0.60952,0.55969,-4.624,16.861,-0.56862,4.29E-05,2.36E-05,-1.01E-05
2.582,1.1938,-0.60877,0.5642,-4.6463,16.85,-0.55606,4.29E-05,2.35E-05,-1.01E-05
2.583,1.1958,-0.60801,0.5687,-4.6686,16.839,-0.54348,4.29E-05,2.35E-05,-1.02E-05
2.584,1.1978,-0.60726,0.57318,-4.6909,16.827,-0.53087,4.29E-05,2.35E-05,-1.03E-05
2.585,1.1997,-0.6065,0.57765,-4.7132,16.816,-0.51824,4.30E-05,2.34E-05,-1.03E-05
