Time,X,Y,Z,Vx,Vy,Vz,Mass,Thrust_X,Thrust_Y,Thrust_Z,Thrust_Mag
7.3500000000000005,0.0,0.0,16.99583104746301,0.0,0.0,-4.6838357374254125,69.87167260449229,0.0,0.0,685.2602327323862,685.2602327323862
7.4,0.0,0.0,16.761639260591746,0.0,0.0,-4.683797671508597,69.85227162217237,0.0,0.0,685.0663548210059,685.0663548210059
7.45,0.0,0.0,16.527449377016318,0.0,0.0,-4.683762185678089,69.83287612887983,0.0,0.0,684.8716864109972,684.8716864109972
7.5,0.0,0.0,16.29326126773242,0.0,0.0,-4.68372988590453,69.81348614699193,0.0,0.0,684.6761502671033,684.6761502671033
7.550000000000001,0.0,0.0,16.059074773437196,0.0,0.0,-4.683701434135468,69.79410170107215,0.0,0.0,684.4796649985508,684.4796649985508
7.6000000000000005,0.0,0.0,15.824889701730429,0.0,0.0,-4.683677551349589,69.77472281798798,0.0,0.0,684.2821453831476,684.2821453831476
7.65,0.0,0.0,15.590705824162951,0.0,0.0,-4.683659020383732,69.75534952701948,0.0,0.0,684.0835026833222,684.0835026833222
7.7,0.0,0.0,15.35652287314377,0.0,0.0,-4.683646688538007,69.73598185995867,0.0,0.0,683.8836452753189,683.8836452753189
7.75,0.0,0.0,15.122340538716873,0.0,0.0,-4.683641469734055,69.716619851191,0.0,0.0,683.6824794393797,683.6824794393797
7.800000000000001,0.0,0.0,14.888158465230177,0.0,0.0,-4.683644346110097,69.69726353775522,0.0,0.0,683.4799102493268,683.4799102493268
7.8500000000000005,0.0,0.0,14.653976247924673,0.0,0.0,-4.683656368980401,69.67791295937718,0.0,0.0,683.2758430102168,683.2758430102168
7.9,0.0,0.0,14.41979342947566,0.0,0.0,-4.683678658764595,69.65856815846331,0.0,0.0,683.0701849736264,683.0701849736264
7.95,0.0,0.0,14.185609496537435,0.0,0.0,-4.683712403685579,69.6392291800454,0.0,0.0,682.8628473687934,682.8628473687934
8.0,0.0,0.0,13.951423876353159,0.0,0.0,-4.683758857006833,69.61989607166862,0.0,0.0,682.653748381221,682.653748381221
8.05,0.0,0.0,13.71723593350282,0.0,0.0,-4.683819332125843,69.60056888319349,0.0,0.0,682.4428163955284,682.4428163955284
8.1,0.0,0.0,13.483044966896532,0.0,0.0,-4.683895195329647,69.58124766650822,0.0,0.0,682.2299944440417,682.2299944440417
8.15,0.0,0.0,13.248850207130054,0.0,0.0,-4.683987855341536,69.56193247511379,0.0,0.0,682.0152455875727,682.0152455875727
8.200000000000001,0.0,0.0,13.014650814362984,0.0,0.0,-4.684098748982651,69.54262336355633,0.0,0.0,681.7985596185456,681.7985596185456
8.25,0.0,0.0,12.780445876913856,0.0,0.0,-4.684229321990174,69.52332038667153,0.0,0.0,681.5799613535439,681.5799613535439
8.3,0.0,0.0,12.54623441081435,0.0,0.0,-4.684381003839685,69.50402359859196,0.0,0.0,681.3595207976889,681.3595207976889
8.35,0.0,0.0,12.31201536062237,0.0,0.0,-4.684555175213448,69.48473305146914,0.0,0.0,681.1373655070531,681.1373655070531
8.4,0.0,0.0,12.077787601861703,0.0,0.0,-4.6847531265187605,69.46544879384338,0.0,0.0,680.9136959900876,680.9136959900876
8.450000000000001,0.0,0.0,11.843549945535768,0.0,0.0,-4.684976005251593,69.44617086857886,0.0,0.0,680.6888040971061,680.6888040971061
8.5,0.0,0.0,11.609301145273191,0.0,0.0,-4.6852247500325666,69.42689931027826,0.0,0.0,680.4630952673657,680.4630952673657
8.55,0.0,0.0,11.375039907771567,0.0,0.0,-4.685500008511319,69.40763414206738,0.0,0.0,680.2371152697161,680.2371152697161
8.6,0.0,0.0,11.140764907346005,0.0,0.0,-4.685802035870969,69.38837537162205,0.0,0.0,680.011582038373,680.011582038373
8.65,0.0,0.0,10.906474805552463,0.0,0.0,-4.686130570223663,69.36912298629483,0.0,0.0,679.7874230244386,679.7874230244386
8.700000000000001,0.0,0.0,10.672168277041283,0.0,0.0,-4.686484680876904,69.34987694718447,0.0,0.0,679.5658187136746,679.5658187136746
8.75,0.0,0.0,10.437844042997442,0.0,0.0,-4.686862584972418,69.33063718197242,0.0,0.0,679.3482521207399,679.3482521207399
8.8,0.0,0.0,10.203500913748826,0.0,0.0,-4.687261428126273,69.31140357635894,0.0,0.0,679.1365639748107,679.1365639748107
8.85,0.0,0.0,9.969137842342516,0.0,0.0,-4.687677024895032,69.29217596393717,0.0,0.0,678.9330114565471,678.9330114565471
8.9,0.0,0.0,9.734753991097769,0.0,0.0,-4.688103556427614,69.2729541144043,0.0,0.0,678.7403272968697,678.7403272968697
8.950000000000001,0.0,0.0,9.500348813276393,0.0,0.0,-4.688533224958979,69.25373772009938,0.0,0.0,678.5617715405488,678.5617715405488
9.0,0.0,0.0,9.265922152028446,0.0,0.0,-4.688955870358011,69.23452638107642,0.0,0.0,678.401165109421,678.401165109421
9.05,0.0,0.0,9.031474358510552,0.0,0.0,-4.689358561800208,69.21531958922708,0.0,0.0,678.2628859352386,678.2628859352386
9.1,0.0,0.0,8.797006430420545,0.0,0.0,-4.689725191556067,69.19611671251312,0.0,0.0,678.1517998705131,678.1517998705131
9.15,0.0,0.0,8.562520170842745,0.0,0.0,-4.690036118027593,69.17691698115384,0.0,0.0,678.0730866663757,678.0730866663757
9.200000000000001,0.0,0.0,8.32801836494137,0.0,0.0,-4.690267933972024,69.15771947874093,0.0,0.0,678.031910727899,678.031910727899
9.25,0.0,0.0,8.093504968242774,0.0,0.0,-4.69039347237873,69.13852314267258,0.0,0.0,678.0328749837,678.0328749837
9.3,0.0,0.0,7.8589852946238405,0.0,0.0,-4.690382207308331,69.11932678004806,0.0,0.0,678.0791874440725,678.0791874440725
9.35,0.0,0.0,7.624466184258428,0.0,0.0,-4.690201258297274,69.10012910715446,0.0,0.0,678.1714413837831,678.1714413837831
9.4,0.0,0.0,7.389956121343569,0.0,0.0,-4.6898172790761326,69.08092882348542,0.0,0.0,678.3058132782793,678.3058132782793
9.450000000000001,0.0,0.0,7.155465257389767,0.0,0.0,-4.689199653744526,69.06172473677094,0.0,0.0,678.4712324965445,678.4712324965445
9.5,0.0,0.0,6.921005274702544,0.0,0.0,-4.688325747386633,69.0425159681275,0.0,0.0,678.6446725167777,678.6446725167777
9.55,0.0,0.0,6.6865889873332165,0.0,0.0,-4.687189575510551,69.02330229050486,0.0,0.0,678.7836110807992,678.7836110807992
9.600000000000001,0.0,0.0,6.452229508557693,0.0,0.0,-4.685815949785112,69.00408468056821,0.0,0.0,678.8163522697748,678.8163522697748
9.65,0.0,0.0,6.217938711068442,0.0,0.0,-4.684281660005831,68.98486614454278,0.0,0.0,678.6363878479295,678.6363878479295
9.700000000000001,0.0,0.0,5.983724628068154,0.0,0.0,-4.682740778367316,68.96565270367601,0.0,0.0,678.1160094553488,678.1160094553488
