time,x,y,z,vx,vy,vz,thrust,a,b,xac,yac,zac,vxac,vyac,vzac
16.307,0,0,12.7754,0,0,-0.340901,6.86535,0,0,-0.0261847,0.30795,12.9897,-1.00926e-23,1.16316e-22,-0.000696049
16.308,0,0,12.7751,0,0,-0.3409,6.86535,0,0,-0.0261847,0.30795,12.9894,-1.00653e-23,1.16002e-22,-0.000696024
16.309,0,0,12.7747,0,0,-0.340899,6.86535,0,0,-0.0261847,0.30795,12.989,-1.00381e-23,1.15688e-22,-0.000695999
16.31,0,0,12.7744,0,0,-0.340898,6.86535,0,0,-0.0261847,0.30795,12.9887,-1.00109e-23,1.15375e-22,-0.000695973
16.311,0,0,12.774,0,0,-0.340897,6.86535,0,0,-0.0261847,0.30795,12.9884,-9.98383e-24,1.15063e-22,-0.000695948
16.312,0,0,12.7737,0,0,-0.340896,6.86535,0,0,-0.0261847,0.30795,12.988,-9.95683e-24,1.14752e-22,-0.000695923
16.313,0,0,12.7734,0,0,-0.340895,6.86535,0,0,-0.0261847,0.30795,12.9877,-9.9299e-24,1.14442e-22,-0.000695898
16.314,0,0,12.773,0,0,-0.340894,6.86535,0,0,-0.0261847,0.30795,12.9873,-9.90304e-24,1.14132e-22,-0.000695873
16.315,0,0,12.7727,0,0,-0.340893,6.86535,0,0,-0.0261847,0.30795,12.987,-9.87626e-24,1.13824e-22,-0.000695848
16.316,0,0,12.7723,0,0,-0.340892,6.86535,0,0,-0.0261847,0.30795,12.9866,-9.84955e-24,1.13516e-22,-0.000695823
16.317,0,0,12.772,0,0,-0.340891,6.86535,0,0,-0.0261847,0.30795,12.9863,-9.82291e-24,1.13209e-22,-0.000695798
16.318,0,0,12.7717,0,0,-0.34089,6.86535,0,0,-0.0261847,0.30795,12.9859,-9.79634e-24,1.12903e-22,-0.000695773
16.319,0,0,12.7713,0,0,-0.340889,6.86535,0,0,-0.0261847,0.30795,12.9856,-9.76985e-24,1.12597e-22,-0.000695748
16.32,0,0,12.771,0,0,-0.340888,6.86535,0,0,-0.0261847,0.30795,12.9853,-9.74342e-24,1.12293e-22,-0.000695723
16.321,0,0,12.7706,0,0,-0.340887,6.86535,0,0,-0.0261847,0.30795,12.9849,-9.71707e-24,1.11989e-22,-0.000695698
16.322,0,0,12.7703,0,0,-0.340886,6.86535,0,0,-0.0261847,0.30795,12.9846,-9.69079e-24,1.11686e-22,-0.000695673
16.323,0,0,12.77,0,0,-0.340885,6.86535,0,0,-0.0261847,0.30795,12.9842,-9.66458e-24,1.11384e-22,-0.000695649
16.324,0,0,12.7696,0,0,-0.340884,6.86535,0,0,-0.0261847,0.30795,12.9839,-9.63844e-24,1.11083e-22,-0.000695624
16.325,0,0,12.7693,0,0,-0.340883,6.86535,0,0,-0.0261847,0.30795,12.9835,-9.61238e-24,1.10783e-22,-0.000695599
16.326,0,0,12.7689,0,0,-0.340882,6.86535,0,0,-0.0261847,0.30795,12.9832,-9.58638e-24,1.10483e-22,-0.000695574
16.327,0,0,12.7686,0,0,-0.340881,6.86535,0,0,-0.0261847,0.30795,12.9828,-9.56045e-24,1.10184e-22,-0.00069555
16.328,0,0,12.7682,0,0,-0.34088,6.86535,0,0,-0.0261847,0.30795,12.9825,-9.5346e-24,1.09886e-22,-0.000695525
16.329,0,0,12.7679,0,0,-0.340879,6.86535,0,0,-0.0261847,0.30795,12.9822,-9.50881e-24,1.09589e-22,-0.000695501
16.33,0,0,12.7676,0,0,-0.340878,6.86535,0,0,-0.0261847,0.30795,12.9818,-9.48309e-24,1.09293e-22,-0.000695476
16.331,0,0,12.7672,0,0,-0.340877,6.86535,0,0,-0.0261847,0.30795,12.9815,-9.45744e-24,1.08997e-22,-0.000695452
16.332,0,0,12.7669,0,0,-0.340876,6.86535,0,0,-0.0261847,0.30795,12.9811,-9.43187e-24,1.08702e-22,-0.000695427
16.333,0,0,12.7665,0,0,-0.340875,6.86535,0,0,-0.0261847,0.30795,12.9808,-9.40636e-24,1.08408e-22,-0.000695403
16.334,0,0,12.7662,0,0,-0.340874,6.86535,0,0,-0.0261847,0.30795,12.9804,-9.38092e-24,1.08115e-22,-0.000695378
16.335,0,0,12.7659,0,0,-0.340873,6.86535,0,0,-0.0261847,0.30795,12.9801,-9.35555e-24,1.07823e-22,-0.000695354
16.336,0,0,12.7655,0,0,-0.340872,6.86535,0,0,-0.0261847,0.30795,12.9798,-9.33024e-24,1.07531e-22,-0.00069533
16.337,0,0,12.7652,0,0,-0.340871,6.86535,0,0,-0.0261847,0.30795,12.9794,-9.30501e-24,1.0724e-22,-0.000695305
16.338,0,0,12.7648,0,0,-0.34087,6.86535,0,0,-0.0261847,0.30795,12.9791,-9.27984e-24,1.0695e-22,-0.000695281
16.339,0,0,12.7645,0,0,-0.340869,6.86535,0,0,-0.0261847,0.30795,12.9787,-9.25475e-24,1.06661e-22,-0.000695257
16.34,0,0,12.7642,0,0,-0.340868,6.86535,0,0,-0.0261847,0.30795,12.9784,-9.22972e-24,1.06373e-22,-0.000695233
16.341,0,0,12.7638,0,0,-0.340867,6.86535,0,0,-0.0261847,0.30795,12.978,-9.20476e-24,1.06085e-22,-0.000695209
16.342,0,0,12.7635,0,0,-0.340866,6.86535,0,0,-0.0261847,0.30795,12.9777,-9.17986e-24,1.05798e-22,-0.000695184
16.343,0,0,12.7631,0,0,-0.340865,6.86535,0,0,-0.0261847,0.30795,12.9773,-9.15503e-24,1.05512e-22,-0.00069516
16.344,0,0,12.7628,0,0,-0.340864,6.86535,0,0,-0.0261847,0.30795,12.977,-9.13027e-24,1.05227e-22,-0.000695136
16.345,0,0,12.7625,0,0,-0.340863,6.86535,0,0,-0.0261847,0.30795,12.9767,-9.10558e-24,1.04942e-22,-0.000695112
16.346,0,0,12.7621,0,0,-0.340862,6.86535,0,0,-0.0261847,0.30795,12.9763,-9.08095e-24,1.04658e-22,-0.000695088
16.347,0,0,12.7618,0,0,-0.340861,6.86535,0,0,-0.0261847,0.30795,12.976,-9.05639e-24,1.04375e-22,-0.000695064
16.348,0,0,12.7614,0,0,-0.34086,6.86535,0,0,-0.0261847,0.30795,12.9756,-9.0319e-24,1.04093e-22,-0.00069504
16.349,0,0,12.7611,0,0,-0.340859,6.86535,0,0,-0.0261847,0.30795,12.9753,-9.00747e-24,1.03811e-22,-0.000695017
16.35,0,0,12.7607,0,0,-0.340858,6.86535,0,0,-0.0261847,0.30795,12.9749,-8.98311e-24,1.03531e-22,-0.000694993
16.351,0,0,12.7604,0,0,-0.340857,6.86535,0,0,-0.0261847,0.30795,12.9746,-8.95882e-24,1.03251e-22,-0.000694969
16.352,0,0,12.7601,0,0,-0.340856,6.86535,0,0,-0.0261847,0.30795,12.9743,-8.93459e-24,1.02971e-22,-0.000694945
16.353,0,0,12.7597,0,0,-0.340855,6.86535,0,0,-0.0261847,0.30795,12.9739,-8.91042e-24,1.02693e-22,-0.000694921
16.354,0,0,12.7594,0,0,-0.340854,6.86535,0,0,-0.0261847,0.30795,12.9736,-8.88633e-24,1.02415e-22,-0.000694898
16.355,0,0,12.759,0,0,-0.340853,6.86535,0,0,-0.0261847,0.30795,12.9732,-8.86229e-24,1.02138e-22,-0.000694874
16.356,0,0,12.7587,0,0,-0.340852,6.86535,0,0,-0.0261847,0.30795,12.9729,-8.83832e-24,1.01862e-22,-0.00069485
16.357,0,0,12.7584,0,0,-0.340851,6.86535,0,0,-0.0261847,0.30795,12.9725,-8.81442e-24,1.01587e-22,-0.000694827
16.358,0,0,12.758,0,0,-0.34085,6.86535,0,0,-0.0261847,0.30795,12.9722,-8.79058e-24,1.01312e-22,-0.000694803
16.359,0,0,12.7577,0,0,-0.340849,6.86535,0,0,-0.0261847,0.30795,12.9718,-8.76681e-24,1.01038e-22,-0.00069478
16.36,0,0,12.7573,0,0,-0.340848,6.86535,0,0,-0.0261847,0.30795,12.9715,-8.7431e-24,1.00765e-22,-0.000694756
16.361,0,0,12.757,0,0,-0.340847,6.86535,0,0,-0.0261847,0.30795,12.9712,-8.71945e-24,1.00492e-22,-0.000694733
16.362,0,0,12.7567,0,0,-0.340846,6.86535,0,0,-0.0261847,0.30795,12.9708,-8.69587e-24,1.0022e-22,-0.000694709
16.363,0,0,12.7563,0,0,-0.340845,6.86535,0,0,-0.0261847,0.30795,12.9705,-8.67235e-24,9.99493e-23,-0.000694686
16.364,0,0,12.756,0,0,-0.340844,6.86535,0,0,-0.0261847,0.30795,12.9701,-8.6489e-24,9.9679e-23,-0.000694662
16.365,0,0,12.7556,0,0,-0.340843,6.86535,0,0,-0.0261847,0.30795,12.9698,-8.62551e-24,9.94094e-23,-0.000694639
16.366,0,0,12.7553,0,0,-0.340842,6.86535,0,0,-0.0261847,0.30795,12.9694,-8.60218e-24,9.91406e-23,-0.000694616
16.367,0,0,12.755,0,0,-0.340841,6.86535,0,0,-0.0261847,0.30795,12.9691,-8.57891e-24,9.88724e-23,-0.000694593
16.368,0,0,12.7546,0,0,-0.34084,6.86535,0,0,-0.0261847,0.30795,12.9688,-8.55571e-24,9.86051e-23,-0.000694569
16.369,0,0,12.7543,0,0,-0.340839,6.86535,0,0,-0.0261847,0.30795,12.9684,-8.53257e-24,9.83384e-23,-0.000694546
16.37,0,0,12.7539,0,0,-0.340838,6.86535,0,0,-0.0261847,0.30795,12.9681,-8.5095e-24,9.80724e-23,-0.000694523
16.371,0,0,12.7536,0,0,-0.340837,6.86535,0,0,-0.0261847,0.30795,12.9677,-8.48648e-24,9.78072e-23,-0.0006945
16.372,0,0,12.7533,0,0,-0.340837,6.86535,0,0,-0.0261847,0.30795,12.9674,-8.46353e-24,9.75427e-23,-0.000694477
16.373,0,0,12.7529,0,0,-0.340836,6.86535,0,0,-0.0261847,0.30795,12.967,-8.44064e-24,9.72789e-23,-0.000694454
16.374,0,0,12.7526,0,0,-0.340835,6.86535,0,0,-0.0261847,0.30795,12.9667,-8.41781e-24,9.70158e-23,-0.000694431
16.375,0,0,12.7522,0,0,-0.340834,6.86535,0,0,-0.0261847,0.30795,12.9663,-8.39505e-24,9.67535e-23,-0.000694408
16.376,0,0,12.7519,0,0,-0.340833,6.86535,0,0,-0.0261847,0.30795,12.966,-8.37234e-24,9.64918e-23,-0.000694385
16.377,0,0,12.7515,0,0,-0.340832,6.86535,0,0,-0.0261847,0.30795,12.9657,-8.3497e-24,9.62309e-23,-0.000694362
16.378,0,0,12.7512,0,0,-0.340831,6.86535,0,0,-0.0261847,0.30795,12.9653,-8.32712e-24,9.59706e-23,-0.000694339
16.379,0,0,12.7509,0,0,-0.34083,6.86535,0,0,-0.0261847,0.30795,12.965,-8.3046e-24,9.57111e-23,-0.000694316
16.38,0,0,12.7505,0,0,-0.340829,6.86535,0,0,-0.0261847,0.30795,12.9646,-8.28214e-24,9.54522e-23,-0.000694293
16.381,0,0,12.7502,0,0,-0.340828,6.86535,0,0,-0.0261847,0.30795,12.9643,-8.25974e-24,9.51941e-23,-0.00069427
16.382,0,0,12.7498,0,0,-0.340827,6.86535,0,0,-0.0261847,0.30795,12.9639,-8.2374e-24,9.49367e-23,-0.000694248
16.383,0,0,12.7495,0,0,-0.340826,6.86535,0,0,-0.0261847,0.30795,12.9636,-8.21512e-24,9.46799e-23,-0.000694225
16.384,0,0,12.7492,0,0,-0.340825,6.86535,0,0,-0.0261847,0.30795,12.9633,-8.1929e-24,9.44239e-23,-0.000694202
16.385,0,0,12.7488,0,0,-0.340824,6.86535,0,0,-0.0261847,0.30795,12.9629,-8.17075e-24,9.41685e-23,-0.00069418
16.386,0,0,12.7485,0,0,-0.340823,6.86535,0,0,-0.0261847,0.30795,12.9626,-8.14865e-24,9.39139e-23,-0.000694157
16.387,0,0,12.7481,0,0,-0.340822,6.86535,0,0,-0.0261847,0.30795,12.9622,-8.12661e-24,9.36599e-23,-0.000694134
16.388,0,0,12.7478,0,0,-0.340821,6.86535,0,0,-0.0261847,0.30795,12.9619,-8.10463e-24,9.34066e-23,-0.000694112
16.389,0,0,12.7475,0,0,-0.34082,6.86535,0,0,-0.0261847,0.30795,12.9615,-8.08271e-24,9.3154e-23,-0.000694089
16.39,0,0,12.7471,0,0,-0.340819,6.86535,0,0,-0.0261847,0.30795,12.9612,-8.06085e-24,9.29021e-23,-0.000694067
16.391,0,0,12.7468,0,0,-0.340818,6.86535,0,0,-0.0261847,0.30795,12.9609,-8.03905e-24,9.26508e-23,-0.000694044
16.392,0,0,12.7464,0,0,-0.340817,6.86535,0,0,-0.0261847,0.30795,12.9605,-8.01731e-24,9.24003e-23,-0.000694022
16.393,0,0,12.7461,0,0,-0.340816,6.86535,0,0,-0.0261847,0.30795,12.9602,-7.99563e-24,9.21504e-23,-0.000694
16.394,0,0,12.7458,0,0,-0.340815,6.86535,0,0,-0.0261847,0.30795,12.9598,-7.974e-24,9.19012e-23,-0.000693977
16.395,0,0,12.7454,0,0,-0.340814,6.86535,0,0,-0.0261847,0.30795,12.9595,-7.95244e-24,9.16526e-23,-0.000693955
16.396,0,0,12.7451,0,0,-0.340813,6.86535,0,0,-0.0261847,0.30795,12.9591,-7.93093e-24,9.14048e-23,-0.000693933
16.397,0,0,12.7447,0,0,-0.340812,6.86535,0,0,-0.0261847,0.30795,12.9588,-7.90948e-24,9.11576e-23,-0.00069391
16.398,0,0,12.7444,0,0,-0.340811,6.86535,0,0,-0.0261847,0.30795,12.9584,-7.88809e-24,9.09111e-23,-0.000693888
16.399,0,0,12.744,0,0,-0.34081,6.86535,0,0,-0.0261847,0.30795,12.9581,-7.86676e-24,9.06652e-23,-0.000693866
16.4,0,0,12.7437,0,0,-0.340809,6.86535,0,0,-0.0261847,0.30795,12.9578,-7.84548e-24,9.042e-23,-0.000693844
16.401,0,0,12.7434,0,0,-0.340808,6.86535,0,0,-0.0261847,0.30795,12.9574,-7.82426e-24,9.01755e-23,-0.000693822
16.402,0,0,12.743,0,0,-0.340807,6.86535,0,0,-0.0261847,0.30795,12.9571,-7.8031e-24,8.99316e-23,-0.000693799
16.403,0,0,12.7427,0,0,-0.340806,6.86535,0,0,-0.0261847,0.30795,12.9567,-7.782e-24,8.96884e-23,-0.000693777
16.404,0,0,12.7423,0,0,-0.340805,6.86535,0,0,-0.0261847,0.30795,12.9564,-7.76095e-24,8.94459e-23,-0.000693755
16.405,0,0,12.742,0,0,-0.340804,6.86535,0,0,-0.0261847,0.30795,12.956,-7.73997e-24,8.9204e-23,-0.000693733
16.406,0,0,12.7417,0,0,-0.340803,6.86535,0,0,-0.0261847,0.30795,12.9557,-7.71903e-24,8.89627e-23,-0.000693711
16.407,0,0,12.7413,0,0,-0.340802,6.86535,0,0,-0.0261847,0.30795,12.9554,-7.69816e-24,8.87221e-23,-0.000693689
16.408,0,0,12.741,0,0,-0.340801,6.86535,0,0,-0.0261847,0.30795,12.955,-7.67734e-24,8.84822e-23,-0.000693668
16.409,0,0,12.7406,0,0,-0.3408,6.86535,0,0,-0.0261847,0.30795,12.9547,-7.65657e-24,8.82429e-23,-0.000693646
16.41,0,0,12.7403,0,0,-0.340799,6.86535,0,0,-0.0261847,0.30795,12.9543,-7.63587e-24,8.80043e-23,-0.000693624
16.411,0,0,12.74,0,0,-0.340798,6.86535,0,0,-0.0261847,0.30795,12.954,-7.61522e-24,8.77663e-23,-0.000693602
16.412,0,0,12.7396,0,0,-0.340797,6.86535,0,0,-0.0261847,0.30795,12.9536,-7.59462e-24,8.75289e-23,-0.00069358
16.413,0,0,12.7393,0,0,-0.340796,6.86535,0,0,-0.0261847,0.30795,12.9533,-7.57408e-24,8.72922e-23,-0.000693558
16.414,0,0,12.7389,0,0,-0.340795,6.86535,0,0,-0.0261847,0.30795,12.953,-7.5536e-24,8.70561e-23,-0.000693537
16.415,0,0,12.7386,0,0,-0.340794,6.86535,0,0,-0.0261847,0.30795,12.9526,-7.53317e-24,8.68207e-23,-0.000693515
16.416,0,0,12.7383,0,0,-0.340793,6.86535,0,0,-0.0261847,0.30795,12.9523,-7.5128e-24,8.65859e-23,-0.000693493
16.417,0,0,12.7379,0,0,-0.340792,6.86535,0,0,-0.0261847,0.30795,12.9519,-7.49248e-24,8.63518e-23,-0.000693472
16.418,0,0,12.7376,0,0,-0.340791,6.86535,0,0,-0.0261847,0.30795,12.9516,-7.47221e-24,8.61182e-23,-0.00069345
16.419,0,0,12.7372,0,0,-0.34079,6.86535,0,0,-0.0261847,0.30795,12.9512,-7.45201e-24,8.58853e-23,-0.000693429
16.42,0,0,12.7369,0,0,-0.340789,6.86535,0,0,-0.0261847,0.30795,12.9509,-7.43185e-24,8.56531e-23,-0.000693407
16.421,0,0,12.7366,0,0,-0.340788,6.86535,0,0,-0.0261847,0.30795,12.9505,-7.41175e-24,8.54214e-23,-0.000693386
16.422,0,0,12.7362,0,0,-0.340787,6.86535,0,0,-0.0261847,0.30795,12.9502,-7.39171e-24,8.51904e-23,-0.000693364
16.423,0,0,12.7359,0,0,-0.340786,6.86535,0,0,-0.0261847,0.30795,12.9499,-7.37172e-24,8.49601e-23,-0.000693343
16.424,0,0,12.7355,0,0,-0.340785,6.86535,0,0,-0.0261847,0.30795,12.9495,-7.35178e-24,8.47303e-23,-0.000693321
16.425,0,0,12.7352,0,0,-0.340784,6.86535,0,0,-0.0261847,0.30795,12.9492,-7.3319e-24,8.45012e-23,-0.0006933
16.426,0,0,12.7348,0,0,-0.340783,6.86535,0,0,-0.0261847,0.30795,12.9488,-7.31207e-24,8.42726e-23,-0.000693279
16.427,0,0,12.7345,0,0,-0.340782,6.86535,0,0,-0.0261847,0.30795,12.9485,-7.29229e-24,8.40447e-23,-0.000693258
16.428,0,0,12.7342,0,0,-0.340781,6.86535,0,0,-0.0261847,0.30795,12.9481,-7.27257e-24,8.38174e-23,-0.000693236
16.429,0,0,12.7338,0,0,-0.34078,6.86535,0,0,-0.0261847,0.30795,12.9478,-7.2529e-24,8.35908e-23,-0.000693215
16.43,0,0,12.7335,0,0,-0.340779,6.86535,0,0,-0.0261847,0.30795,12.9475,-7.23329e-24,8.33647e-23,-0.000693194
16.431,0,0,12.7331,0,0,-0.340778,6.86535,0,0,-0.0261847,0.30795,12.9471,-7.21373e-24,8.31393e-23,-0.000693173
16.432,0,0,12.7328,0,0,-0.340777,6.86535,0,0,-0.0261847,0.30795,12.9468,-7.19422e-24,8.29144e-23,-0.000693152
16.433,0,0,12.7325,0,0,-0.340776,6.86535,0,0,-0.0261847,0.30795,12.9464,-7.17476e-24,8.26902e-23,-0.00069313
16.434,0,0,12.7321,0,0,-0.340775,6.86535,0,0,-0.0261847,0.30795,12.9461,-7.15536e-24,8.24666e-23,-0.000693109
16.435,0,0,12.7318,0,0,-0.340774,6.86535,0,0,-0.0261847,0.30795,12.9457,-7.13601e-24,8.22436e-23,-0.000693088
16.436,0,0,12.7314,0,0,-0.340773,6.86535,0,0,-0.0261847,0.30795,12.9454,-7.11671e-24,8.20212e-23,-0.000693067
16.437,0,0,12.7311,0,0,-0.340772,6.86535,0,0,-0.0261847,0.30795,12.9451,-7.09746e-24,8.17993e-23,-0.000693046
16.438,0,0,12.7308,0,0,-0.340771,6.86535,0,0,-0.0261847,0.30795,12.9447,-7.07826e-24,8.15781e-23,-0.000693025
16.439,0,0,12.7304,0,0,-0.34077,6.86535,0,0,-0.0261847,0.30795,12.9444,-7.05912e-24,8.13575e-23,-0.000693005
16.44,0,0,12.7301,0,0,-0.340769,6.86535,0,0,-0.0261847,0.30795,12.944,-7.04003e-24,8.11375e-23,-0.000692984
16.441,0,0,12.7297,0,0,-0.340768,6.86535,0,0,-0.0261847,0.30795,12.9437,-7.02099e-24,8.09181e-23,-0.000692963
16.442,0,0,12.7294,0,0,-0.340767,6.86535,0,0,-0.0261847,0.30795,12.9433,-7.002e-24,8.06992e-23,-0.000692942
16.443,0,0,12.7291,0,0,-0.340766,6.86535,0,0,-0.0261847,0.30795,12.943,-6.98307e-24,8.0481e-23,-0.000692921
16.444,0,0,12.7287,0,0,-0.340765,6.86535,0,0,-0.0261847,0.30795,12.9427,-6.96418e-24,8.02634e-23,-0.0006929
16.445,0,0,12.7284,0,0,-0.340764,6.86535,0,0,-0.0261847,0.30795,12.9423,-6.94535e-24,8.00463e-23,-0.00069288
16.446,0,0,12.728,0,0,-0.340763,6.86535,0,0,-0.0261847,0.30795,12.942,-6.92656e-24,7.98298e-23,-0.000692859
16.447,0,0,12.7277,0,0,-0.340762,6.86535,0,0,-0.0261847,0.30795,12.9416,-6.90783e-24,7.96139e-23,-0.000692838
16.448,0,0,12.7273,0,0,-0.340761,6.86535,0,0,-0.0261847,0.30795,12.9413,-6.88915e-24,7.93986e-23,-0.000692818
16.449,0,0,12.727,0,0,-0.34076,6.86535,0,0,-0.0261847,0.30795,12.9409,-6.87052e-24,7.91839e-23,-0.000692797
16.45,0,0,12.7267,0,0,-0.340759,6.86535,0,0,-0.0261847,0.30795,12.9406,-6.85194e-24,7.89698e-23,-0.000692777
16.451,0,0,12.7263,0,0,-0.340758,6.86535,0,0,-0.0261847,0.30795,12.9403,-6.83341e-24,7.87562e-23,-0.000692756
16.452,0,0,12.726,0,0,-0.340757,6.86535,0,0,-0.0261847,0.30795,12.9399,-6.81493e-24,7.85432e-23,-0.000692736
16.453,0,0,12.7256,0,0,-0.340756,6.86535,0,0,-0.0261847,0.30795,12.9396,-6.79649e-24,7.83308e-23,-0.000692715
16.454,0,0,12.7253,0,0,-0.340755,6.86535,0,0,-0.0261847,0.30795,12.9392,-6.77811e-24,7.8119e-23,-0.000692695
16.455,0,0,12.725,0,0,-0.340754,6.86535,0,0,-0.0261847,0.30795,12.9389,-6.75978e-24,7.79077e-23,-0.000692674
16.456,0,0,12.7246,0,0,-0.340753,6.86535,0,0,-0.0261847,0.30795,12.9385,-6.7415e-24,7.76971e-23,-0.000692654
16.457,0,0,12.7243,0,0,-0.340752,6.86535,0,0,-0.0261847,0.30795,12.9382,-6.72327e-24,7.74869e-23,-0.000692634
16.458,0,0,12.7239,0,0,-0.340751,6.86535,0,0,-0.0261847,0.30795,12.9378,-6.70509e-24,7.72774e-23,-0.000692613
16.459,0,0,12.7236,0,0,-0.34075,6.86535,0,0,-0.0261847,0.30795,12.9375,-6.68695e-24,7.70684e-23,-0.000692593
16.46,0,0,12.7233,0,0,-0.340749,6.86535,0,0,-0.0261847,0.30795,12.9372,-6.66887e-24,7.686e-23,-0.000692573
16.461,0,0,12.7229,0,0,-0.340748,6.86535,0,0,-0.0261847,0.30795,12.9368,-6.65083e-24,7.66521e-23,-0.000692553
16.462,0,0,12.7226,0,0,-0.340747,6.86535,0,0,-0.0261847,0.30795,12.9365,-6.63285e-24,7.64448e-23,-0.000692532
16.463,0,0,12.7222,0,0,-0.340746,6.86535,0,0,-0.0261847,0.30795,12.9361,-6.61491e-24,7.62381e-23,-0.000692512
16.464,0,0,12.7219,0,0,-0.340745,6.86535,0,0,-0.0261847,0.30795,12.9358,-6.59702e-24,7.60319e-23,-0.000692492
16.465,0,0,12.7216,0,0,-0.340744,6.86535,0,0,-0.0261847,0.30795,12.9354,-6.57918e-24,7.58263e-23,-0.000692472
16.466,0,0,12.7212,0,0,-0.340743,6.86535,0,0,-0.0261847,0.30795,12.9351,-6.56138e-24,7.56213e-23,-0.000692452
16.467,0,0,12.7209,0,0,-0.340742,6.86535,0,0,-0.0261847,0.30795,12.9348,-6.54364e-24,7.54168e-23,-0.000692432
16.468,0,0,12.7205,0,0,-0.340741,6.86535,0,0,-0.0261847,0.30795,12.9344,-6.52594e-24,7.52128e-23,-0.000692412
16.469,0,0,12.7202,0,0,-0.34074,6.86535,0,0,-0.0261847,0.30795,12.9341,-6.50829e-24,7.50094e-23,-0.000692392
16.47,0,0,12.7199,0,0,-0.340739,6.86535,0,0,-0.0261847,0.30795,12.9337,-6.49069e-24,7.48066e-23,-0.000692372
16.471,0,0,12.7195,0,0,-0.340738,6.86535,0,0,-0.0261847,0.30795,12.9334,-6.47314e-24,7.46043e-23,-0.000692352
16.472,0,0,12.7192,0,0,-0.340737,6.86535,0,0,-0.0261847,0.30795,12.933,-6.45563e-24,7.44025e-23,-0.000692332
16.473,0,0,12.7188,0,0,-0.340736,6.86535,0,0,-0.0261847,0.30795,12.9327,-6.43817e-24,7.42013e-23,-0.000692312
16.474,0,0,12.7185,0,0,-0.340735,6.86535,0,0,-0.0261847,0.30795,12.9324,-6.42076e-24,7.40006e-23,-0.000692292
16.475,0,0,12.7181,0,0,-0.340734,6.86535,0,0,-0.0261847,0.30795,12.932,-6.4034e-24,7.38005e-23,-0.000692273
16.476,0,0,12.7178,0,0,-0.340733,6.86535,0,0,-0.0261847,0.30795,12.9317,-6.38608e-24,7.36009e-23,-0.000692253
16.477,0,0,12.7175,0,0,-0.340733,6.86535,0,0,-0.0261847,0.30795,12.9313,-6.36881e-24,7.34019e-23,-0.000692233
16.478,0,0,12.7171,0,0,-0.340732,6.86535,0,0,-0.0261847,0.30795,12.931,-6.35158e-24,7.32034e-23,-0.000692213
16.479,0,0,12.7168,0,0,-0.340731,6.86535,0,0,-0.0261847,0.30795,12.9306,-6.33441e-24,7.30054e-23,-0.000692194
16.48,0,0,12.7164,0,0,-0.34073,6.86535,0,0,-0.0261847,0.30795,12.9303,-6.31728e-24,7.2808e-23,-0.000692174
16.481,0,0,12.7161,0,0,-0.340729,6.86535,0,0,-0.0261847,0.30795,12.93,-6.30019e-24,7.26111e-23,-0.000692155
16.482,0,0,12.7158,0,0,-0.340728,6.86535,0,0,-0.0261847,0.30795,12.9296,-6.28315e-24,7.24147e-23,-0.000692135
16.483,0,0,12.7154,0,0,-0.340727,6.86535,0,0,-0.0261847,0.30795,12.9293,-6.26616e-24,7.22189e-23,-0.000692115
16.484,0,0,12.7151,0,0,-0.340726,6.86535,0,0,-0.0261847,0.30795,12.9289,-6.24921e-24,7.20236e-23,-0.000692096
16.485,0,0,12.7147,0,0,-0.340725,6.86535,0,0,-0.0261847,0.30795,12.9286,-6.23231e-24,7.18288e-23,-0.000692076
16.486,0,0,12.7144,0,0,-0.340724,6.86535,0,0,-0.0261847,0.30795,12.9282,-6.21546e-24,7.16346e-23,-0.000692057
16.487,0,0,12.7141,0,0,-0.340723,6.86535,0,0,-0.0261847,0.30795,12.9279,-6.19865e-24,7.14409e-23,-0.000692038
16.488,0,0,12.7137,0,0,-0.340722,6.86535,0,0,-0.0261847,0.30795,12.9276,-6.18189e-24,7.12477e-23,-0.000692018
16.489,0,0,12.7134,0,0,-0.340721,6.86535,0,0,-0.0261847,0.30795,12.9272,-6.16517e-24,7.1055e-23,-0.000691999
16.49,0,0,12.713,0,0,-0.34072,6.86535,0,0,-0.0261847,0.30795,12.9269,-6.14849e-24,7.08628e-23,-0.000691979
16.491,0,0,12.7127,0,0,-0.340719,6.86535,0,0,-0.0261847,0.30795,12.9265,-6.13187e-24,7.06712e-23,-0.00069196
16.492,0,0,12.7124,0,0,-0.340718,6.86535,0,0,-0.0261847,0.30795,12.9262,-6.11528e-24,7.04801e-23,-0.000691941
16.493,0,0,12.712,0,0,-0.340717,6.86535,0,0,-0.0261847,0.30795,12.9258,-6.09874e-24,7.02895e-23,-0.000691922
16.494,0,0,12.7117,0,0,-0.340716,6.86535,0,0,-0.0261847,0.30795,12.9255,-6.08225e-24,7.00994e-23,-0.000691902
16.495,0,0,12.7113,0,0,-0.340715,6.86535,0,0,-0.0261847,0.30795,12.9252,-6.0658e-24,6.99098e-23,-0.000691883
16.496,0,0,12.711,0,0,-0.340714,6.86535,0,0,-0.0261847,0.30795,12.9248,-6.0494e-24,6.97208e-23,-0.000691864
16.497,0,0,12.7107,0,0,-0.340713,6.86535,0,0,-0.0261847,0.30795,12.9245,-6.03304e-24,6.95322e-23,-0.000691845
